,2011-11-30,2012-02-29,2012-05-31
CashPeriodIncreaseDecrease,9016.000,,
Depreciation,,,349.000
DepreciationExpense,149.000,,
EquipmentExpense,-4188.000,,
GeneralAndAdministrativeExpense,176253.000,660625.000,266900.000
GoodwillAndIntangibleAssetImpairment,,,146000.000
IncreaseDecreaseInAccountsPayable,30175.000,,
IncreaseDecreaseInDueToRelatedParties,69633.000,,
IncreaseDecreaseInOtherCurrentAssets,-10500.000,,
IncreaseDecreaseInOtherLoans,100000.000,,
InterestExpense,,-6181.000,-10170.000
NetCashProvidedByUsedInFinancingActivities,169633.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,169633.000,,
NetCashProvidedByUsedInInvestingActivities,-4188.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4188.000,,
NetCashProvidedByUsedInOperatingActivities,-156429.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-156429.000,,
NetIncomeLoss,-176253.000,-666806.000,-423419.000
OperatingExpenses,176253.000,660625.000,413249.000
OperatingIncomeLoss,-176253.000,-660625.000,-413249.000
WeightedAverageNumberOfSharesOutstandingBasic,223703297.000,,253000000.000
