,2015-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,13497000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,571084000.000
ComprehensiveIncomeNetOfTax,228418000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,34880000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,263298000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,7974000.000
CostOfServicesDepreciationAndAmortization,197417000.000
CostsAndExpenses,12762862000.000
Depreciation,94781000.000
DepreciationAmortizationAndAccretionNet,207004000.000
DepreciationDepletionAndAmortization,102636000.000
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,0.000
GainLossOnDispositionOfAssets,1004000.000
GainLossOnFairValueHedgeIneffectivenessNet,0.000
GainLossOnSaleOfPropertyPlantEquipment,1004000.000
GeneralAndAdministrativeExpense,180310000.000
IncomeLossAttributableToNoncontrollingInterest,34880000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,261840000.000
IncomeTaxExpenseBenefit,648000.000
IncreaseDecreaseInAccountsPayable,-24291000.000
IncreaseDecreaseInAccountsReceivable,-97636000.000
IncreaseDecreaseInAccruedLiabilities,-34018000.000
IncreaseDecreaseInDeferredRevenue,2816000.000
IncreaseDecreaseInInventories,271892000.000
IncreaseDecreaseInOtherCurrentAssets,18298000.000
IncreaseDecreaseInOtherOperatingCapitalNet,36791000.000
InterestAndDebtExpense,109411000.000
InterestPaid,100392000.000
InterestPaidCapitalized,3529000.000
InventoryWriteDown,427226000.000
LineOfCreditFacilityAverageOutstandingAmount,0.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,89000.000
MinorityInterestDecreaseFromRedemptions,0.000
NetCashProvidedByUsedInFinancingActivities,679933000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,679933000.000
NetCashProvidedByUsedInInvestingActivities,-812113000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-812113000.000
NetCashProvidedByUsedInOperatingActivities,703264000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,703264000.000
NetIncomeLoss,226312000.000
NoncontrollingInterestIncreaseFromBusinessCombination,16951000.000
OperatingExpenses,904525000.000
OperatingIncomeLoss,361067000.000
OperatingLeasesRentExpenseNet,126060000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,124000.000
OtherComprehensiveIncomeLossNetOfTax,2106000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,263298000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,-1982000.000
PaymentsForRepurchaseOfCommonStock,8073000.000
PaymentsOfDividends,350658000.000
PaymentsOfFinancingCosts,17213000.000
PaymentsOfStockIssuanceCosts,0.000
PaymentsToAcquireBusinessesGross,565304000.000
PaymentsToAcquireMarketableSecurities,2067286000.000
PaymentsToAcquireOtherProductiveAssets,8236000.000
PaymentsToAcquirePropertyPlantAndEquipment,353964000.000
PensionAndOtherPostretirementBenefitExpense,26982000.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,0.000
ProceedsFromIssuanceOfLongTermDebt,0.000
ProceedsFromIssuanceOrSaleOfEquity,345000000.000
ProceedsFromLinesOfCredit,170000000.000
ProceedsFromRelatedPartyDebt,104870000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,2067983000.000
ProceedsFromSaleOfProductiveAssets,168270000.000
ProceedsFromStockOptionsExercised,0.000
ProfitLoss,261192000.000
RefiningAndMarketingRevenue,13123929000.000
RepaymentsOfLinesOfCredit,170000000.000
RepaymentsOfLongTermDebt,700000.000
Revenues,13123929000.000
SaleLeasebackTransactionNetProceedsFinancingActivities,0.000
SalesRevenueNet,13123929000.000
ShareBasedCompensation,13497000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,0.000
StockIssuedDuringPeriodValueNewIssues,345000000.000
StockIssuedDuringPeriodValueShareBasedCompensation,13497000.000
StockIssuedDuringPeriodValueStockOptionsExercised,90000.000
StockRedeemedOrCalledDuringPeriodValue,8073000.000
StockholdersEquityOther,-89000.000
TreasuryStockValueAcquiredCostMethod,8073000.000
UnrecordedUnconditionalPurchaseObligationPurchases,36139000.000
