,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-05-31,2013-11-30,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31
AccountsAndNotesReceivableNet,,,,,,75945.000,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,154491.000,142408.000,205727.000,211242.000,264772.000,251441.000,276282.000,528555.000,604633.000,3257397.000,2791315.000,2513438.000,2732233.000,3056625.000,2870473.000
AccountsPayableTradeCurrent,,,,,,,,,,,,,,,462766.000
AccountsReceivableGrossCurrent,,,,,200074.000,88307.000,83205.000,251988.000,252758.000,282024.000,298919.000,263926.000,249652.000,299574.000,297055.000
AccountsReceivableNetCurrent,96614.000,100709.000,117526.000,162190.000,164074.000,78307.000,73205.000,181988.000,182758.000,540922.000,613175.000,495506.000,267140.000,262354.000,213200.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,13628.000,,,,,
AccruedLiabilitiesForUnredeeemedGiftCards,,,,,,,,,,,,,2078525.000,,2217136.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,898019.000,974738.000,1052738.000,1223045.000,1389673.000,1643178.000,1695892.000,1773950.000,1883032.000,1872116.000,1980649.000
AdditionalPaidInCapitalCommonStock,7751048.000,7781269.000,7815030.000,7850013.000,7887198.000,7924488.000,7960903.000,9065487.000,9144424.000,13381130.000,13424638.000,13424030.000,11111808.000,11211058.000,11211058.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,75264.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,36000.000,10000.000,10000.000,70000.000,70000.000,10000.000,68000.000,88000.000,59860.000,65860.000,86860.000
AllowanceForNotesAndLoansReceivableNoncurrent,,,,,,,,,,,,15000.000,,,
Assets,2637580.000,2535425.000,2338429.000,2175360.000,2146210.000,2115936.000,1820248.000,3787242.000,3731475.000,17786403.000,16092392.000,15589594.000,12662143.000,13117878.000,13166626.000
AssetsCurrent,683879.000,659424.000,538655.000,453983.000,503129.000,481215.000,337263.000,775715.000,956130.000,4237245.000,3695945.000,3507173.000,2844235.000,3638943.000,3936553.000
BusinessCombinationAssetsArisingFromContingenciesAmountRecognized,,,,,,,,,,,,,146257.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,,8195283.000,,
