,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,1303000000.000,1265000000.000,1271000000.000
AccountsPayableTradeCurrent,240000000.000,,
AccountsReceivableGrossCurrent,640000000.000,,
AccruedIncomeTaxesCurrent,5000000.000,3000000.000,5000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,38863000000.000,39155000000.000,39715000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,-10000000.000,-9000000.000,-9000000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,1200000000.000,1184000000.000,1125000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1210000000.000,1193000000.000,1134000000.000
AcquisitionCostsCumulative,5063000000.000,,
AdditionalPaidInCapitalCommonStock,1358000000.000,1358000000.000,1358000000.000
AllowanceForDoubtfulAccountsReceivable,6000000.000,,
AssetRetirementObligation,687000000.000,638000000.000,650000000.000
AssetRetirementObligationCurrent,33000000.000,38000000.000,46000000.000
AssetRetirementObligationsNoncurrent,654000000.000,600000000.000,604000000.000
Assets,14653000000.000,14695000000.000,15009000000.000
AssetsCurrent,1923000000.000,1693000000.000,1770000000.000
CapitalLeaseObligationsCurrent,59000000.000,,
CapitalLeaseObligationsNoncurrent,304000000.000,291000000.000,335000000.000
CapitalLeasesFutureMinimumPaymentsDue,528000000.000,504000000.000,479000000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,98000000.000,74000000.000,49000000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,87000000.000,87000000.000,87000000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,99000000.000,99000000.000,99000000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,99000000.000,99000000.000,99000000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,99000000.000,99000000.000,99000000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,46000000.000,46000000.000,46000000.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,38254000000.000,,
CapitalizedCostsMineralInterestsInProvedProperties,39610000000.000,,
CapitalizedCostsMineralInterestsInUnprovedProperties,5198000000.000,,
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,5198000000.000,,
CapitalizedCostsOilAndGasProducingActivitiesGross,44808000000.000,,
CapitalizedCostsOilAndGasProducingActivitiesNet,6554000000.000,,
CapitalizedCostsProvedProperties,39610000000.000,40242000000.000,41221000000.000
CapitalizedCostsUnprovedProperties,5198000000.000,5075000000.000,4796000000.000
Cash,78000000.000,45000000.000,112000000.000
CashAndCashEquivalentsAtCarryingValue,834000000.000,523000000.000,395000000.000
CashEquivalentsAtCarryingValue,756000000.000,478000000.000,283000000.000
CommonStockCapitalSharesReservedForFutureIssuance,32200000.000,,
CommonStockSharesIssued,973000000.000,973000000.000,973000000.000
CommonStockSharesOutstanding,973000000.000,973000000.000,973000000.000
CommonStockValue,4756000000.000,4756000000.000,4756000000.000
CommonStockValueOutstanding,4756000000.000,4756000000.000,4756000000.000
ContractualObligation,5638000000.000,5667000000.000,5695000000.000
ContractualObligationDueAfterFifthYear,2582000000.000,2721000000.000,2838000000.000
ContractualObligationDueInFifthYear,481000000.000,492000000.000,504000000.000
ContractualObligationDueInFourthYear,606000000.000,627000000.000,639000000.000
ContractualObligationDueInNextTwelveMonths,692000000.000,540000000.000,396000000.000
ContractualObligationDueInSecondYear,630000000.000,629000000.000,643000000.000
ContractualObligationDueInThirdYear,647000000.000,658000000.000,675000000.000
DebtInstrumentCollateralAmount,0.000,0.000,0.000
DebtInstrumentFaceAmount,4211000000.000,4211000000.000,4211000000.000
DebtInstrumentUnamortizedDiscount,39000000.000,39000000.000,39000000.000
DeferredCompensationLiabilityClassifiedNoncurrent,120000000.000,83000000.000,78000000.000
DeferredCompensationLiabilityCurrent,88000000.000,,
DeferredCompensationShareBasedArrangementsLiabilityCurrent,88000000.000,113000000.000,77000000.000
DeferredCompensationSharebasedArrangementsLiabilityClassifiedNoncurrent,120000000.000,83000000.000,78000000.000
DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,208000000.000,196000000.000,155000000.000
DeferredTaxAssetsDerivativeInstruments,81000000.000,,
DeferredTaxAssetsLiabilitiesNet,1627000000.000,,
DeferredTaxAssetsNetNoncurrent,1658000000.000,1626000000.000,1625000000.000
DeferredTaxAssetsOther,72000000.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,256000000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,100000000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,48000000.000,,
DeferredTaxAssetsUnrealizedCurrencyLosses,20000000.000,,
DeferredTaxAssetsValuationAllowance,133000000.000,,
DeferredTaxLiabilitiesGrossNoncurrent,31000000.000,32000000.000,32000000.000
DeferredTaxLiabilitiesOther,19000000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,155000000.000,,
DefinedBenefitPlanAccumulatedBenefitObligation,300000000.000,,
DefinedBenefitPlanFairValueOfPlanAssets,194000000.000,,
DerivativeAssets,16000000.000,151000000.000,280000000.000
DerivativeAssetsCurrent,,43000000.000,145000000.000
DerivativeAssetsNoncurrent,16000000.000,108000000.000,135000000.000
DerivativeLiabilities,289000000.000,60000000.000,55000000.000
DerivativeLiabilitiesCurrent,254000000.000,51000000.000,42000000.000
DerivativeLiabilitiesNoncurrent,35000000.000,9000000.000,13000000.000
ExplorationCostsCumulative,135000000.000,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,-36000000.000,5000000.000,31000000.000
ForeignCurrencyCashFlowHedgeDerivativeAtFairValueNet,-1000000.000,1000000.000,
ForeignCurrencyCashFlowHedgeLiabilityAtFairValue,1000000.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,13878000000.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesDevelopmentCosts,4704000000.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,2759000000.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,6415000000.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,1071000000.000,,
Goodwill,2779000000.000,2784000000.000,2802000000.000
GuaranteeObligationsCurrentCarryingValue,19000000.000,17000000.000,16000000.000
IncomeTaxesReceivable,426000000.000,508000000.000,627000000.000
InterestPayableCurrent,69000000.000,,
Liabilities,8527000000.000,8170000000.000,8226000000.000
LiabilitiesAndStockholdersEquity,14653000000.000,14695000000.000,15009000000.000
LiabilitiesCurrent,1562000000.000,1319000000.000,1318000000.000
LongTermDebt,4198000000.000,4198000000.000,4198000000.000
LongTermDebtFairValue,4553000000.000,4722000000.000,4752000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,3111000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,600000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,500000000.000,,
LongTermDebtNoncurrent,4198000000.000,4198000000.000,4198000000.000
LongTermInvestments,26000000.000,,
NontradeReceivablesNoncurrent,71000000.000,,
OperatingLeasesFutureMinimumPaymentsDue,82000000.000,159000000.000,156000000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,25000000.000,15000000.000,10000000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,3000000.000,17000000.000,17000000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,3000000.000,16000000.000,16000000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,11000000.000,17000000.000,18000000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,24000000.000,18000000.000,19000000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,16000000.000,76000000.000,76000000.000
OtherAccruedLiabilitiesCurrent,234000000.000,,
OtherAssetsCurrent,11000000.000,,
OtherAssetsMiscellaneousNoncurrent,30000000.000,,
OtherAssetsNoncurrent,136000000.000,136000000.000,132000000.000
OtherLiabilitiesNoncurrent,2047000000.000,2012000000.000,2061000000.000
OtherSundryLiabilitiesNoncurrent,26000000.000,27000000.000,22000000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,124000000.000,120000000.000,123000000.000
PrepaidExpenseCurrent,18000000.000,,
PropertyPlantAndEquipmentGross,47002000000.000,47503000000.000,48260000000.000
PropertyPlantAndEquipmentNet,8139000000.000,8348000000.000,8545000000.000
PropertyPlantAndEquipmentOther,2194000000.000,2186000000.000,2243000000.000
RestrictedCashAndCashEquivalentsNoncurrent,2000000.000,,
RestructuringReserve,7000000.000,1000000.000,1000000.000
RetainedEarningsAccumulatedDeficit,-1198000000.000,-782000000.000,-465000000.000
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,1688000000.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6126000000.000,6525000000.000,6783000000.000
UndistributedEarningsOfForeignSubsidiaries,2700000000.000,,
UnrecognizedTaxBenefits,286000000.000,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,4000000.000,,
