,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,64689.000,641663.000,635000.000,2470000.000,4451000.000,5861000.000,8244000.000,9369000.000,11153000.000,12979000.000,17184000.000,19981000.000
AccountsPayableCurrentAndNoncurrent,,7000.000,225000.000,810000.000,666000.000,727000.000,2283000.000,1854000.000,2936000.000,4245000.000,7657000.000,7533000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,30739.000,1057031.000,2626000.000,2068000.000,1164000.000,799000.000,741000.000,875000.000,3997000.000,5760000.000,7384000.000,8672000.000
AccountsReceivableNet,,33000.000,71000.000,341000.000,550000.000,1261000.000,2065000.000,2566000.000,2883000.000,2107000.000,3126000.000,3724000.000
AccountsReceivableRelatedParties,,,,,164000.000,106000.000,,,,,,
AccruedInsuranceCurrentAndNoncurrent,,1000.000,,,,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,23000.000,83000.000,215000.000,374000.000,564000.000,804000.000,999000.000,1237000.000,1488000.000,,
AccumulatedAmortizationOfDebtIssuanceCostsLineOfCreditArrangements,,,,,,,,,,,1789000.000,2169000.000
AccumulatedDistributionsInExcessOfNetIncome,,,,,,,,,41104000.000,49959000.000,57100000.000,65689000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,-101000.000,-13000.000,840000.000,1608000.000
AdditionalPaidInCapital,199800.000,15698550.000,60081000.000,152731000.000,261418000.000,342677000.000,425910000.000,514919000.000,596292000.000,659651000.000,723859000.000,790371000.000
AllowanceForDoubtfulAccountsReceivable,,0.000,0.000,,,,0.000,,,,0.000,
Assets,242233.000,16789906.000,97866000.000,152311000.000,258175000.000,403180000.000,506730000.000,609978000.000,672961000.000,770886000.000,1070038000.000,1247579000.000
BelowMarketLeaseAccumulatedAmortization,,,,,7000.000,44000.000,98000.000,232000.000,366000.000,500000.000,634000.000,768000.000
