,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,6491000.000,,,,8100000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1319000.000,2017000.000,2799000.000,6850000.000,5350000.000,-3052000.000,-2274000.000
AdditionalPaidInCapital,154737000.000,209285000.000,209883000.000,210512000.000,211349000.000,212649000.000,215015000.000
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,591000.000,681000.000,1000000.000,642000.000,920000.000,879000.000,837000.000
Assets,2012350000.000,2084579000.000,2210707000.000,2367581000.000,2461902000.000,2450948000.000,2592330000.000
AssetsFairValueDisclosureRecurring,154546000.000,165097000.000,215401000.000,,,316455000.000,
AssetsHeldForSaleNotPartOfDisposalGroup,1446000.000,1398000.000,,,0.000,0.000,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,152517000.000,161994000.000,211095000.000,292925000.000,301803000.000,321151000.000,320718000.000
AvailableForSaleSecurities,154546000.000,165097000.000,215401000.000,303463000.000,310033000.000,316455000.000,317219000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,2474000.000,3384000.000,4483000.000,10661000.000,8390000.000,1564000.000,1811000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,445000.000,281000.000,177000.000,123000.000,160000.000,6260000.000,5310000.000
AvailableForSaleSecuritiesAmortizedCost,152517000.000,161994000.000,211095000.000,292925000.000,301803000.000,321151000.000,320718000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,197000.000,215000.000,137000.000,98000.000,64000.000,90000.000,84000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,445000.000,281000.000,177000.000,123000.000,160000.000,6260000.000,5310000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,39035000.000,21636000.000,25908000.000,15833000.000,28628000.000,218828000.000,199808000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,248000.000,66000.000,40000.000,25000.000,96000.000,6170000.000,5226000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,31657000.000,11819000.000,16753000.000,8807000.000,22526000.000,216025000.000,197051000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,7378000.000,9817000.000,9155000.000,7026000.000,6102000.000,2803000.000,2757000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,27278000.000,38742000.000,50595000.000,74430000.000,80158000.000,87551000.000,89320000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,27837000.000,39503000.000,51950000.000,77123000.000,82241000.000,85645000.000,88330000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,15706000.000,17300000.000,41139000.000,67854000.000,68334000.000,74501000.000,81851000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,15884000.000,17468000.000,41422000.000,68636000.000,69234000.000,74190000.000,81891000.000
