,2012-12-31,2013-12-31,2014-12-31
AdditionsToNoncurrentAssets,7698000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,266000.000,290000.000,-840000.000
AdvertisingExpense,31072000.000,27787000.000,24291000.000
AllocatedShareBasedCompensationExpense,266000.000,290000.000,-840000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,78000.000,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,408000.000,220000.000
AmortizationOfAcquiredIntangibleAssets,36701000.000,,
AmortizationOfIntangibleAssets,36701000.000,36788000.000,36446000.000
CapitalizedComputerSoftwareAmortization,-1605000.000,-2017000.000,-2108000.000
ComprehensiveIncomeNetOfTax,-41994000.000,-22759000.000,-26406000.000
CostOfGoodsSold,167570000.000,158049000.000,163047000.000
CurrentFederalTaxExpenseBenefit,1425000.000,3006000.000,6670000.000
CurrentForeignTaxExpenseBenefit,1783000.000,892000.000,1329000.000
CurrentIncomeTaxExpenseBenefit,3572000.000,4435000.000,8492000.000
CurrentStateAndLocalTaxExpenseBenefit,364000.000,537000.000,493000.000
DeferredFederalIncomeTaxExpenseBenefit,-11060000.000,-11874000.000,-16151000.000
DeferredForeignIncomeTaxExpenseBenefit,-758000.000,-518000.000,39000.000
DeferredIncomeTaxExpenseBenefit,-10612000.000,-15210000.000,-16605000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,1206000.000,-2818000.000,-493000.000
DefinedContributionPlanCostRecognized,1702000.000,804000.000,273000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.100,0.100
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,1.000,1.000
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,0.100,,
Depreciation,4639000.000,4953000.000,4753000.000
DepreciationAndAmortization,6244000.000,6970000.000,6861000.000
DepreciationDepletionAndAmortization,46813000.000,43762000.000,47665000.000
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,75000.000,-170000.000,-379000.000
EffectiveIncomeTaxRateContinuingOperations,0.133,0.446,0.319
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.023,-0.024
EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,-0.006,-0.008,0.023
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,-0.030,-0.013,-0.029
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,-0.123,,0.000
