,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,2750000.000,,,,2720000.000,,,,3034000.000,,,,2894000.000,,,,3223000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,1128000.000,,,,-1655000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,675000.000,759000.000,717214.000,743000.000,998000.000,1411000.000,1128000.000,763000.000,-1075000.000,-1075000.000,-1655000.000,-962000.000,-249000.000,-414000.000,22000.000,370000.000,-214000.000,212000.000,-189000.000,416000.000,724000.000,587000.000,-563000.000,-443000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,10000000.000,30000000.000,,24000000.000,,17500000.000,10500000.000,51500000.000,5500000.000,31500000.000,26000000.000,64000000.000,29000000.000,54058000.000,36318000.000
Assets,334976000.000,351157000.000,377039079.000,361836000.000,339817000.000,368698000.000,375019000.000,395506000.000,382448000.000,407007000.000,421848000.000,404720000.000,402648000.000,410366000.000,408840000.000,405842000.000,419701000.000,415160000.000,444780000.000,450464000.000,484557000.000,504938000.000,509999000.000,505735000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,,,,,,,,,,,2136000.000,240000.000,0.000,570000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,,,,,,,59582000.000,
AvailableForSaleSecurities,53857000.000,49443000.000,56859126.000,66698000.000,75709000.000,86274000.000,91820000.000,114227000.000,99743000.000,96259000.000,87449000.000,86694000.000,84428000.000,85051000.000,83805000.000,81332000.000,75346000.000,71816000.000,71517000.000,72874000.000,68853000.000,63611000.000,58728000.000,59665000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,971000.000,897000.000,854000.000,932000.000,590000.000,694000.000,541000.000,789000.000,1148000.000,934000.000,244000.000,254000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,1348000.000,1524000.000,820000.000,373000.000,914000.000,372000.000,828000.000,157000.000,49000.000,44000.000,1098000.000,925000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,74196000.000,84135000.000,,113071000.000,101373000.000,97889000.000,,88152000.000,,,83771000.000,,,,71804000.000,,,,59582000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,,,162000.000,170000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,,,1098000.000,925000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,6590000.000,6712000.000,13244000.000,,78134000.000,73259000.000,70343000.000,68187000.000,,,,,,,,,,,43797000.000,42419000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,,,936000.000,755000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,5663000.000,5768000.000,12351000.000,,77262000.000,72416000.000,63772000.000,51276000.000,,,,,,,,,,,40749000.000,37603000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,927000.000,944000.000,893000.000,,872000.000,843000.000,6571000.000,16911000.000,,,,,,,,,,,3048000.000,4816000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,,,,,,,,,,,,,,,,,6253000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,15152000.000,,,,8831000.000,,,,7067000.000,,,,4693000.000,,,,6312000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,,,,,,,,,,,,,,,,3500000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,20879000.000,,,,13119000.000,,,,16568000.000,,,,18528000.000,,,,3502000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,,,,,,,,,,,,,,,,,7806000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,10906000.000,,,,10270000.000,,,,11028000.000,,,,1532000.000,,,,7789000.000,
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,,,,,,,,,,,,,84428000.000,85051000.000,,81332000.000,75346000.000,71816000.000,,72874000.000,68853000.000,63611000.000,,59665000.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,,,,,,,,,,,,,84805000.000,85678000.000,,80773000.000,75670000.000,71494000.000,,72242000.000,67754000.000,62721000.000,,60336000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,,,,,,,,,,,,,,,1000000.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,502000.000,,,,,,,,,,,,379000.000,,,,1001000.000,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,75709000.000,86274000.000,91820000.000,114227000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,142000.000,83000.000,,354000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsLessThanOneYear,,,,,,,,,,,,,,,,,,,,,,,77.000,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,,14819000.000,,,,15418000.000,,,,17271000.000,,,,14319000.000,,,,13600000.000,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,109000.000,67000.000,66000.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,142000.000,83000.000,100000.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,33000.000,16000.000,34000.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,1655000.000,2222000.000,,1510000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,,,,,,,,,,,,,,,,,,,,,,,88.000,
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsGreaterThanOrEqualToOneYear,,,,,,,,,,,,,,,,,,,,,,,11.000,
BankOwnedLifeInsurance,4093000.000,4133000.000,4172744.000,6212000.000,6268000.000,6325000.000,6520000.000,6576000.000,6628000.000,6680000.000,6729000.000,6778000.000,7076000.000,7130000.000,7184000.000,7236000.000,7286000.000,7338000.000,7389000.000,8940000.000,9002000.000,9066000.000,9130000.000,9191000.000
Capital,,,,,,,30637000.000,,,,31433000.000,,,,31675000.000,,,,39262000.000,,,,41045000.000,
CapitalRequiredForCapitalAdequacy,,,,,,,16694000.000,,,,19227000.000,,,,19791000.000,,,,22107000.000,,,,28022000.000,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,,,,,,,,,,0.080,,,,0.080,,,,0.080,
CapitalRequiredToBeWellCapitalized,,,,,,,20868000.000,,,,24033000.000,,,,24739000.000,,,,27634000.000,,,,35027000.000,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,,,,,,,,,,,0.100,,,,0.100,,,,0.100,
CapitalToRiskWeightedAssets,,,,,,,0.147,,,,0.131,,,,0.128,,,,0.142,,,,0.117,
CashAndCashEquivalentsAtCarryingValue,59804000.000,79739000.000,91880307.000,60693000.000,28502000.000,41988000.000,34100000.000,28666000.000,13287000.000,17876000.000,38590000.000,,,,,,20844000.000,14158000.000,28890000.000,12571000.000,,,,
