,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27,2013-12-27,2014-03-28,2014-10-03,2015-01-02,2015-07-03,2015-10-02,2016-01-01,2016-04-01,2016-07-01,2016-09-30,2016-12-30,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,17000000.000,,,,,,-12000000.000,,,,14000000.000,,,
AllocatedShareBasedCompensationExpense,7000000.000,,,,,,,,,,-12000000.000,19000000.000,21000000.000,18000000.000,14000000.000,21000000.000,21000000.000,19000000.000
AmortizationOfIntangibleAssets,,,106000000.000,,98000000.000,94000000.000,97000000.000,113000000.000,107000000.000,103000000.000,78000000.000,78000000.000,75000000.000,55000000.000,80000000.000,82000000.000,81000000.000,77000000.000
AssetImpairmentCharges,,,,,0.000,,,,,0.000,0.000,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,0.260,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,0.260,,,,,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,46000000.000,,,,41000000.000,,,,,,45000000.000,,,,45000000.000,,,
CapitalLeaseObligationsIncurred,45000000.000,,,,32000000.000,,,,,,1000000.000,,,,26000000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-93000000.000,,,,-125000000.000,,,,,,101000000.000,,,,-178000000.000,,,
CommonStockDividendsPerShareDeclared,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.230,0.230,0.230,0.230,2.390,0.140,0.140,0.140,0.140,0.140
ComprehensiveIncomeNetOfTax,-74000000.000,209000000.000,526000000.000,39000000.000,86000000.000,243000000.000,537000000.000,277000000.000,10000000.000,-354000000.000,214000000.000,31000000.000,29000000.000,-124000000.000,-79000000.000,69000000.000,-140000000.000,-24000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,3000000.000,-11000000.000,3000000.000,4000000.000,4000000.000,9000000.000,5000000.000,3000000.000,5000000.000,1000000.000,4000000.000,6000000.000,2000000.000,0.000,1000000.000,6000000.000,6000000.000,-6000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-71000000.000,198000000.000,529000000.000,43000000.000,90000000.000,252000000.000,542000000.000,280000000.000,15000000.000,-353000000.000,218000000.000,37000000.000,31000000.000,-124000000.000,-78000000.000,75000000.000,-134000000.000,-30000000.000
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,2000000.000,,,,7000000.000,,,,,,,,,,,,,
CostOfServices,3253000000.000,2994000000.000,2995000000.000,2609000000.000,2466000000.000,2338000000.000,2362000000.000,2401000000.000,2207000000.000,2530000000.000,2026000000.000,1970000000.000,1216000000.000,-27000000.000,1421000000.000,1363000000.000,1347000000.000,1414000000.000
DebtConversionConvertedInstrumentAmount1,,,,,,24700000.000,47300000.000,,,,,,,,,,,
DebtConversionConvertedInstrumentRate,,,,,,0.044,0.044,,,,,,,,,,,
DebtConversionOriginalDebtAmount1,,,,,,20800000.000,39700000.000,,,,,,,,,,,
DebtConversionOriginalDebtInterestRateOfDebt,,,,,,0.065,0.065,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,2000000.000,,,,,,,,,,,,,,,,,
DefinedBenefitPlanBenefitObligationPeriodIncreaseDecrease,,,,,,28000000.000,,,,,,,,,,,,
DefinedBenefitPlanContributionsByEmployer,,,,,,,,,,,,,,,3000000.000,7000000.000,21000000.000,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,,,,,,,,,,,66000000.000,,,
Depreciation,178000000.000,184000000.000,176000000.000,177000000.000,169000000.000,165000000.000,165000000.000,162000000.000,155000000.000,145000000.000,134000000.000,131000000.000,89000000.000,29000000.000,89000000.000,,,
DepreciationAndAmortization,263000000.000,273000000.000,270000000.000,270000000.000,255000000.000,248000000.000,251000000.000,264000000.000,252000000.000,238000000.000,207000000.000,203000000.000,161000000.000,87000000.000,166000000.000,167000000.000,161000000.000,153000000.000
DepreciationDepletionAndAmortization,279000000.000,,,,255000000.000,,,,,,207000000.000,,,,169000000.000,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,-22000000.000,0.000,0.000,0.000,0.000,0.000,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,-19000000.000,0.000,0.000,0.000,0.000,0.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,-2000000.000,0.000,0.000,0.000,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,,,,,,,,,44000000.000,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,,,-2000000.000,0.000,0.000,0.000,30000000.000,161000000.000,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,,,14000000.000,,,,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,,,,,,,,,0.000,0.000,0.000,0.000,14000000.000,124000000.000,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,3000000.000,0.000,0.000,0.000,580000000.000,,,,,
DividendsCommonStockCash,-31000000.000,,,,30000000.000,,,,,,32000000.000,,,,20000000.000,,,
EarningsPerShareBasic,0.260,0.840,3.290,1.830,1.040,1.370,0.960,1.190,1.050,-2.230,1.160,1.210,0.310,-0.860,-0.150,0.110,0.220,-1.060
EarningsPerShareDiluted,0.260,0.830,3.270,1.820,1.020,1.340,0.940,1.170,1.040,-2.230,1.140,1.190,0.300,-0.850,-0.150,0.100,0.210,-1.040
EffectOfExchangeRateOnCashAndCashEquivalents,-38000000.000,,,,-30000000.000,,,,,,39000000.000,,,,-33000000.000,,,
EffectiveIncomeTaxRateContinuingOperations,0.432,0.317,0.206,-1.028,0.316,0.324,0.317,-0.639,0.278,0.251,0.281,0.017,0.808,-7.306,0.444,,0.260,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,0.071,,,,0.076,,,,,0.299,0.397,,,,,
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,,,,,,,,,,0.192,,,,,
EffectiveIncomeTaxRateReconciliationDispositionOfAssets,,,,,,,0.060,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,,-0.032,,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,0.056,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationTaxContingenciesStateAndLocal,,,,,,,,,,-0.027,,,,,,,,
EffectiveIncomeTaxRateReconciliationTaxSettlementsForeign,,,,,,,0.025,,,,,,,,,,,
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,0.000,1000000.000,,,16000000.000,,,,,,24000000.000,45000000.000,72000000.000,-59000000.000,36000000.000,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,0.000,,,,,,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,0.000,,,,3000000.000,,,,,,14000000.000,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,3000000.000,,,,,,14000000.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,85000000.000,107000000.000,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,42000000.000,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,-17000000.000,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossUnrealized,22000000.000,,,,12000000.000,,,,,,,,,,,,,
GainLossOnDiscontinuationOfInterestRateCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurringNet,,,,,,,,,,,,4500000.000,7700000.000,,,,,
GainLossOnDispositionOfIntangibleAssets,,,,,,,,,,,,,,,0.000,,,
GainLossOnSaleOfCommodityContracts,,,,,,,,,-5000000.000,-2000000.000,2000000.000,-14000000.000,7000000.000,6000000.000,-5000000.000,,,
GainLossOnSaleOfPropertyPlantEquipment,-3000000.000,,,,25000000.000,,,,,,51000000.000,,,,0.000,,,
GoodwillAcquiredDuringPeriod,0.000,,,,,,,,,,0.000,,,,621000000.000,,,
GoodwillImpairmentLoss,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,
GoodwillOtherChanges,,,,,19000000.000,,,,,,,,,,,,,
GoodwillTranslationAndPurchaseAccountingAdjustments,-31000000.000,,,,-17000000.000,,,,,,7000000.000,,,,-81000000.000,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,,55000000.000,,,,,,7000000.000,,,,,,,
IncomeLossFromContinuingOperations,40000000.000,,120000000.000,,138000000.000,140000000.000,146000000.000,181000000.000,172000000.000,-314000000.000,160000000.000,167000000.000,15000000.000,-271000000.000,-21000000.000,15000000.000,31000000.000,-148000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,74000000.000,202000000.000,155000000.000,49000000.000,206000000.000,216000000.000,221000000.000,267000000.000,245000000.000,-418000000.000,228000000.000,176000000.000,78000000.000,-472000000.000,-36000000.000,-1000000.000,50000000.000,-187000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,42000000.000,138000000.000,123000000.000,212000000.000,141000000.000,146000000.000,151000000.000,183000000.000,177000000.000,-313000000.000,164000000.000,173000000.000,15000000.000,-280000000.000,-20000000.000,21000000.000,37000000.000,-138000000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.260,0.840,0.770,1.350,0.920,0.950,0.990,1.230,1.200,-2.230,1.160,1.210,0.110,-1.970,-0.150,0.110,0.220,-1.060
IncomeLossFromContinuingOperationsPerDilutedShare,0.260,0.830,0.770,1.340,0.910,0.930,0.980,1.190,1.180,-2.230,1.140,1.190,0.100,-1.930,-0.150,0.100,0.210,-1.040
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000,0.000,,,18000000.000,63000000.000,-5000000.000,-7000000.000,-21000000.000,0.000,0.000,0.000,30000000.000,161000000.000,0.000,0.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,0.000,,390000000.000,,18000000.000,63000000.000,-5000000.000,-7000000.000,-21000000.000,0.000,0.000,0.000,28000000.000,152000000.000,0.000,0.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,0.000,2.520,0.480,0.120,0.420,-0.030,-0.040,-0.150,0.000,0.000,0.000,0.200,1.110,0.000,0.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,0.000,2.500,0.480,0.110,0.410,-0.040,-0.020,-0.140,0.000,0.000,0.000,0.200,1.080,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefit,32000000.000,64000000.000,32000000.000,-163000000.000,65000000.000,70000000.000,70000000.000,84000000.000,68000000.000,-105000000.000,64000000.000,3000000.000,63000000.000,-192000000.000,-16000000.000,-22000000.000,13000000.000,-49000000.000
IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,,6400000.000,,,,,,,,,,,,,,,,
IncomeTaxReconciliationOtherAdjustments,121000000.000,,,,,,,,,,,,,,,,,
IncomeTaxReconciliationTaxContingenciesStateAndLocal,,,,,,,,,,-11000000.000,,,,,,,,
IncomeTaxesPaidNet,32000000.000,,,,21000000.000,,,,,,13000000.000,,,,16000000.000,,,
IncreaseDecreaseInAccruedLiabilities,100000000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInFairValueOfInterestRateFairValueHedgingInstruments1,,,,,,,-6000000.000,,,,,,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,4000000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-8000000.000,,,,216000000.000,,,,,,194000000.000,,,,81000000.000,,,
IncreaseDecreaseInReceivables,97000000.000,,,,-34000000.000,,,,,,-211000000.000,,,,42000000.000,,,
InterestExpense,45000000.000,45000000.000,57000000.000,36000000.000,39000000.000,35000000.000,38000000.000,35000000.000,36000000.000,37000000.000,35000000.000,35000000.000,33000000.000,20000000.000,25000000.000,29000000.000,33000000.000,30000000.000
InterestIncomeOperating,5000000.000,5000000.000,4000000.000,8000000.000,4000000.000,3000000.000,4000000.000,5000000.000,5000000.000,4000000.000,11000000.000,7000000.000,8000000.000,12000000.000,10000000.000,8000000.000,8000000.000,9000000.000
InterestPaid,17000000.000,,,,16000000.000,,,,,,13000000.000,,,,22000000.000,,,
LitigationSettlementAmount,,,,,,,,,,-195000000.000,,,0.000,,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,-7000000.000,,,,8000000.000,,,,,,8000000.000,,,,7000000.000,,,
NetCashProvidedByUsedInFinancingActivities,-97000000.000,,,,-207000000.000,,,,,,-178000000.000,,,,354000000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-97000000.000,,,,-207000000.000,,,,,,-178000000.000,,,,354000000.000,,,
NetCashProvidedByUsedInInvestingActivities,-179000000.000,,,,-101000000.000,,,,,,-84000000.000,,,,-549000000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-179000000.000,,,,-101000000.000,,,,,,-84000000.000,,,,-549000000.000,,,
NetCashProvidedByUsedInOperatingActivities,221000000.000,,,,213000000.000,,,,,,324000000.000,,,,50000000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,221000000.000,,,,213000000.000,,,,,,324000000.000,,,,50000000.000,,,
NetIncomeLoss,40000000.000,130000000.000,510000000.000,281000000.000,156000000.000,203000000.000,141000000.000,174000000.000,151000000.000,-314000000.000,160000000.000,167000000.000,43000000.000,-119000000.000,-21000000.000,15000000.000,31000000.000,-148000000.000
NetIncomeLossAttributableToNoncontrollingInterest,2000000.000,8000000.000,3000000.000,5000000.000,3000000.000,6000000.000,5000000.000,2000000.000,5000000.000,1000000.000,4000000.000,6000000.000,2000000.000,0.000,1000000.000,6000000.000,6000000.000,10000000.000
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnOperatingResults,,,,,,,,,21000000.000,208000000.000,,,,,,,,
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,,,,,,,,,,,,,,,55000000.000,,,
NoncontrollingInterestIncreaseFromBusinessCombination,,,,,,,,,,,,,,,260000000.000,,,
OperatingExpenses,3883000000.000,3652000000.000,3626000000.000,3352000000.000,3054000000.000,2971000000.000,3007000000.000,3056000000.000,2835000000.000,3365000000.000,2533000000.000,2536000000.000,1672000000.000,355000000.000,1966000000.000,1872000000.000,1867000000.000,2076000000.000
OperatingIncomeLoss,183000000.000,298000000.000,268000000.000,151000000.000,304000000.000,338000000.000,316000000.000,364000000.000,349000000.000,332000000.000,298000000.000,308000000.000,148000000.000,-239000000.000,52000000.000,98000000.000,165000000.000,42000000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,14000000.000,21000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,13000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-127000000.000,39000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-127000000.000,,,,,,,,,,,,,,0.000,0.000,0.000,-2000000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,,,,,,,,,,,,,,,-3000000.000,-4000000.000,-3000000.000,-2000000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,,,,,,,,,,,,,,,2000000.000,1000000.000,2000000.000,0.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,60000000.000,,,,-55000000.000,,,
OtherComprehensiveIncomeLossBeforeTax,,,,,-64000000.000,60000000.000,405000000.000,175000000.000,-141000000.000,-4000000.000,51000000.000,-139000000.000,-18000000.000,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,,,,,,,,,,14000000.000,6000000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,2000000.000,,-84000000.000,-3000000.000,-3000000.000,17000000.000,-133000000.000,-90000000.000,53000000.000,-110000000.000,-17000000.000,-9000000.000,-50000000.000,44000000.000,-174000000.000,105000000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,,,,,,,,1000000.000,0.000,0.000,4000000.000
OtherComprehensiveIncomeLossNetOfTax,,,16000000.000,,-69000000.000,43000000.000,396000000.000,104000000.000,-141000000.000,-40000000.000,54000000.000,-136000000.000,-14000000.000,-5000000.000,-58000000.000,54000000.000,-171000000.000,108000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-113000000.000,60000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-114000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,,,,,-21000000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,-14000000.000,,-15000000.000,-46000000.000,-399000000.000,-87000000.000,3000000.000,-52000000.000,7000000.000,6000000.000,4000000.000,2000000.000,3000000.000,4000000.000,3000000.000,3000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,-6000000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossTax,,,,,5000000.000,17000000.000,9000000.000,71000000.000,0.000,36000000.000,-3000000.000,-3000000.000,-4000000.000,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,,,,,,,6000000.000,-6000000.000,,,0.000,0.000,,
OtherCostAndExpenseOperating,9000000.000,-14000000.000,4000000.000,-33000000.000,-1000000.000,22000000.000,-5000000.000,2000000.000,6000000.000,1000000.000,-26000000.000,-3000000.000,4000000.000,16000000.000,,,,
OtherNoncashIncomeExpense,,,,,-4000000.000,,,,,,-13000000.000,,,,-10000000.000,,,
PaymentsForProceedsFromBusinessesAndInterestInAffiliates,,,,,,,,,,,,,,,0.000,,,
PaymentsForProceedsFromOtherInvestingActivities,-20000000.000,,,,-11000000.000,,,,,,15000000.000,,,,10000000.000,,,
PaymentsForRepurchaseOfCommonStock,,,,,127000000.000,,,,,,118000000.000,,,,0.000,,,
PaymentsOfDebtIssuanceCosts,,,,,,,4000000.000,,,,,,,,,,,
PaymentsOfDividends,31000000.000,,,,30000000.000,,,,,,32000000.000,,,,19000000.000,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,6000000.000,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,0.000,,,,,,,,,,,,,,423000000.000,,,
PaymentsToAcquireIntangibleAssets,31000000.000,,,,20000000.000,,,,,,21000000.000,,,,27000000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,122000000.000,,,,101000000.000,,,,,,90000000.000,,,,58000000.000,,,
PaymentsToAcquireSoftware,46000000.000,,,,47000000.000,,,,,,35000000.000,,,,36000000.000,,,
ProceedsFromDivestitureOfBusinesses,,,,,56000000.000,,,,,,34000000.000,,,,,,,
ProceedsFromIssuanceOfCommercialPaper,0.000,,,,,,,,,,,,,,511000000.000,,,
ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,,,,,,,,,,,,,,,13000000.000,,,
