,2011-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentForAmortization,,5910.000,6098.000,1597.000,2700.000
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,,,0.000,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,2558.000,51481.000,22589.000,15471.000,53309.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,6182.000,0.000,,
AdvertisingExpense,,61753.000,99805.000,130032.000,159310.000
AllocatedShareBasedCompensationExpense,,,22589.000,15471.000,53309.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1885389.000,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,32749.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,131.000,19225.000,-15458.000,1398.000,4377.000
ConcentrationRiskPercentage1,,0.090,,,
CostOfGoodsAndServicesSold,172938.000,109716.000,99004.000,87930.000,78003.000
DebtConversionOriginalDebtAmount1,1113.000,,,,
Depreciation,,23177.000,34067.000,31279.000,25830.000
DepreciationAndAmortization,54267.000,29087.000,40165.000,32876.000,28530.000
DividendsPreferredStock,,,,53798.000,-47073.000
DividendsPreferredStockCash,,,-60523.000,,
EarningsPerShareBasic,0.010,0.020,-0.030,,
EarningsPerShareBasicAndDiluted,,,,-0.010,-0.010
EarningsPerShareDiluted,0.010,0.010,-0.030,,
FairValueAssumptionsExpectedDividendRate,,,0.000,0.000,0.000
FairValueAssumptionsExpectedVolatilityRate,,,2.220,,
FairValueAssumptionsRiskFreeInterestRate,,,0.014,,
GainsLossesOnExtinguishmentOfDebt,,401004.000,,,
GainsLossesOnRestructuringOfDebt,,401004.000,0.000,,
GoodwillAndIntangibleAssetImpairment,,0.000,11007.000,0.000,
GoodwillImpairmentLoss,,,11007.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,65330.000,,,,
IncomeTaxExpenseBenefit,0.000,,,,
IncreaseDecreaseInAccountsPayable,,35134.000,51308.000,-13377.000,-68251.000
IncreaseDecreaseInAccountsPayableTrade,-4681.000,,,,
IncreaseDecreaseInAccountsReceivable,-29229.000,-15512.000,10816.000,6738.000,-7941.000
