,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AmortizationOfAcquiredIntangibleAssets,,,,,400000.000,,,,,
AmortizationOfFinancingCosts,,,1105000.000,,,,45000.000,,,
AmortizationOfIntangibleAssets,,,,,,,,300000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,201855.000,73016.000,,501041.000,179609.000,250813.000,-857253.000
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareBasic,,,,,0.110,,,0.090,0.080,
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareDiluted,,,,,0.110,,,0.090,0.080,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,1840000.000,,,1607000.000,1318000.000,
BusinessAcquisitionsProFormaRevenue,,,,,115021000.000,,,117995000.000,110512000.000,
BusinessCombinationAcquisitionRelatedCosts,,,,,1900000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-4103000.000,,,,4504000.000,,,
CommonStockDividendsPerShareCashPaid,,,,,0.090,,0.090,0.090,0.090,
CommonStockDividendsPerShareDeclared,,,,,,,0.090,0.090,,
ComprehensiveIncomeNetOfTax,,,1916000.000,-799000.000,2480000.000,15301000.000,-2047000.000,1566000.000,2132000.000,11795000.000
CostOfGoodsAndServicesSoldDepreciationAndAmortization,,,,,,,358000.000,291000.000,399000.000,
CostOfGoodsSold,51256000.000,27472000.000,25860000.000,25586000.000,39196000.000,60000000.000,32937000.000,27368000.000,41318000.000,
CostOfRevenue,124581000.000,80021000.000,87970000.000,77686000.000,93367000.000,120751000.000,100744000.000,97162000.000,89272000.000,112036000.000
CostOfServices,73325000.000,52549000.000,62110000.000,52100000.000,54171000.000,60751000.000,67807000.000,69794000.000,47954000.000,
DepreciationAndAmortization,,,437000.000,,,,1073000.000,1559000.000,1936000.000,2031000.000
DepreciationDepletionAndAmortization,,,,468000.000,966000.000,,1431000.000,,2335000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,-84000.000,336000.000,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,-67000.000,-60000.000,238000.000,173000.000,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,-24000.000,98000.000,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,65000.000,13000.000,,,,,
DividendsCommonStockCash,,,,,,,1581000.000,,,
EarningsPerShareBasic,3.130,1.140,0.050,0.050,0.090,0.850,-0.070,0.040,0.080,0.650
EarningsPerShareDiluted,2.920,1.090,0.050,0.050,0.090,0.830,-0.070,0.040,0.080,0.640
EffectOfExchangeRateOnCashAndCashEquivalents,,,746000.000,,,,-1103000.000,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.340,0.544,0.233,-1.157
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,0.350,0.350,0.350,-0.700
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,,,,,,-0.107,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,,,,-0.017,-0.086,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,,,,,,0.026,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,,,,,,,,0.034,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,,,,-0.010,,
