,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,406110000.000,420361000.000,470146000.000,424504000.000,424163000.000,448235000.000,500170000.000,439663000.000,432599000.000,499508000.000,432490000.000,365334000.000,416789000.000,555805000.000,626609000.000,309025000.000,287129000.000,280677000.000,279260000.000,434222000.000,407698000.000,465113000.000,517745000.000,487430000.000,453686000.000
AccountsReceivableGrossCurrent,,,,301000000.000,,,,391969000.000,,,,389157000.000,,,,,,,,,,,,,
AccountsReceivableNetCurrent,349398000.000,348127000.000,351636000.000,298543000.000,345764000.000,352453000.000,359318000.000,389699000.000,379370000.000,411699000.000,429788000.000,382037000.000,406797000.000,455838000.000,483330000.000,469683000.000,433092000.000,438494000.000,410256000.000,526143000.000,537745000.000,579794000.000,630984000.000,563107000.000,545794000.000
AccruedEmployeeBenefitsCurrent,,60856000.000,70198000.000,,56657000.000,55962000.000,63948000.000,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,2497000.000,5591000.000,4446000.000,7483000.000,2803000.000,4935000.000,8341000.000,11486000.000,10565000.000,8549000.000,17528000.000,14655000.000,17117000.000,27017000.000,31580000.000,38072000.000,20493000.000,29274000.000,21448000.000,24380000.000,21899000.000,31315000.000,37961000.000,25453000.000
AccruedLiabilitiesCurrent,165388000.000,160662000.000,204807000.000,158287000.000,173572000.000,190657000.000,197798000.000,212964000.000,232185000.000,217845000.000,290843000.000,264252000.000,258558000.000,252048000.000,292619000.000,258997000.000,272620000.000,226402000.000,251650000.000,264212000.000,306285000.000,300758000.000,346613000.000,338669000.000,338663000.000
AccruedRoyaltiesCurrent,,,,,,30000000.000,13324000.000,33324000.000,33324000.000,33324000.000,43324000.000,43324000.000,43324000.000,43324000.000,43324000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,2513241000.000,2566039000.000,2591401000.000,2637280000.000,2693116000.000,2745124000.000,2779084000.000,2802784000.000,2867324000.000,2918005000.000,2954753000.000,3031798000.000,3018907000.000,3112832000.000,3162942000.000,3255821000.000,3351553000.000,3409244000.000,3493377000.000,3589697000.000,3682982000.000,3785530000.000,3862765000.000,3931062000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,10510000.000,,,,5373000.000,,,,1013000.000,,,,2525000.000,,,,1425000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,21359000.000,,,,16614000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,14991000.000,16269000.000,19024000.000,10849000.000,9427000.000,11122000.000,12555000.000,11241000.000,7131000.000,4307000.000,6840000.000,-255000.000,3694000.000,-7751000.000,-17478000.000,-32867000.000,-31629000.000,-36985000.000,-32366000.000,-2084000.000,17804000.000,44241000.000,50148000.000,6262000.000,20078000.000
