,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,33500000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,3100000.000,3000000.000,3000000.000,3100000.000,3200000.000,3200000.000,3100000.000,3600000.000,3100000.000,3100000.000,3100000.000,4700000.000,2900000.000,3200000.000,2800000.000,2700000.000,3000000.000,2900000.000,3200000.000,6700000.000,3200000.000,3900000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,1500000.000,1200000.000,,,,,,,,,,,,,,,,,,,,,,,
AssetImpairmentCharges,600000.000,,,,,,,,,,,,-300000.000,0.000,100000.000,1500000.000,100000.000,0.000,31100000.000,2700000.000,0.000,1800000.000,,,0.000,1900000.000
CargoAndFreightRevenue,11100000.000,56600000.000,70300000.000,74200000.000,10700000.000,76200000.000,79100000.000,99500000.000,18500000.000,83300000.000,89000000.000,84300000.000,17700000.000,72200000.000,98900000.000,97500000.000,24200000.000,66000000.000,77600000.000,67200000.000,20300000.000,57300000.000,62100000.000,59600000.000,17000000.000,55100000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-24600000.000,,,,-107400000.000,,,,86900000.000,,,,67300000.000,,,,141500000.000,,,,13800000.000,,,,-152100000.000,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,-4400000.000,,,,-4200000.000,-4100000.000,-4000000.000,8400000.000,-6000000.000,,,,-3700000.000,,,,-3600000.000,,,,-3500000.000,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,,1400000.000,400000.000,,,,,,,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.290,0.290,0.290,0.290,0.300,0.300,0.300,0.300,0.310,0.310,0.310,0.310,0.330,0.330,0.330,0.330,0.380,0.380,0.380,0.380,0.400,0.400,0.400,0.400,0.420,0.420
ComprehensiveIncomeNetOfTax,,44800000.000,-23800000.000,,59700000.000,8200000.000,66200000.000,27700000.000,13700000.000,39400000.000,104900000.000,113200000.000,44700000.000,53800000.000,5500000.000,-4700000.000,13700000.000,59000000.000,40900000.000,41300000.000,94200000.000,37200000.000,102500000.000,10900000.000,77500000.000,97600000.000
CostOfPropertyRepairsAndMaintenance,69300000.000,70800000.000,68500000.000,68100000.000,60700000.000,67600000.000,68600000.000,72800000.000,66700000.000,74300000.000,76900000.000,76100000.000,73100000.000,84000000.000,85600000.000,94300000.000,78300000.000,80200000.000,83900000.000,83700000.000,78500000.000,86500000.000,79600000.000,87700000.000,77900000.000,84900000.000
DeferredIncomeTaxExpenseBenefit,4300000.000,,,,10700000.000,,,,4300000.000,,,,11000000.000,,,,24000000.000,,,,25800000.000,,,,16500000.000,
DefinedBenefitPlanSpecialTerminationBenefits,,,,,,,,,,,,,,,,,,,,,,,0.000,,,
Depreciation,55100000.000,,,,58700000.000,,,,60900000.000,,,,58700000.000,71100000.000,71900000.000,85300000.000,71700000.000,,,,72500000.000,,,,75200000.000,
DepreciationNonproduction,52300000.000,57300000.000,57700000.000,59200000.000,55700000.000,59500000.000,60700000.000,61500000.000,57900000.000,63100000.000,65600000.000,68400000.000,62100000.000,,,,68500000.000,74400000.000,75000000.000,72600000.000,69300000.000,75800000.000,75900000.000,76200000.000,72000000.000,77300000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,0.000,-400000.000,,,,,,,,,,,,,,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,-6900000.000,800000.000,,,,,,,,,,,,,,,,,,,,,,,
DirectCostsOfLeasedAndRentedPropertyOrEquipment,34600000.000,,,,,,,,,,,,,,,,,,,,,,,,,
Dividends,,,,,,,,,,,,,-16900000.000,,,,,,,,,,,,,
EarningsPerShareBasic,0.430,0.570,0.710,0.680,0.650,0.500,1.150,0.630,0.580,0.750,1.160,1.150,0.920,1.170,1.160,1.300,1.410,1.040,0.920,1.390,1.670,1.510,2.390,0.780,1.460,1.370
EarningsPerShareDiluted,0.420,0.560,0.700,0.670,0.640,0.490,1.130,0.620,0.570,0.740,1.150,1.130,0.900,1.150,1.140,1.290,1.390,1.030,0.910,1.360,1.660,1.490,2.360,0.780,1.440,1.350
EffectOfExchangeRateOnCashAndCashEquivalents,-300000.000,,,,-1000000.000,,,,-400000.000,,,,1000000.000,,,,-5000000.000,,,,1000000.000,,,,1300000.000,
EffectiveIncomeTaxRateContinuingOperations,,,,,0.300,,,,0.290,,,,0.300,,,,0.330,,,,0.330,,,,0.300,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,0.350,,,,0.350,,,,0.350,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,1100000.000,1200000.000,1100000.000,1200000.000,1200000.000,1200000.000,1200000.000,1300000.000,1200000.000,1200000.000,1200000.000,1700000.000,1100000.000,1200000.000,1100000.000,1000000.000,1100000.000,1100000.000,1300000.000,2500000.000,1200000.000,1500000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,162600000.000,165900000.000,,171200000.000,172000000.000,163200000.000,145400000.000,,,,,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets,,,,,24600000.000,,,,13800000.000,,,,26900000.000,,,,43700000.000,,,,21400000.000,,,,24500000.000,
GainLossOnSaleOfPropertyPlantEquipment,14400000.000,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,,,,,16700000.000,19600000.000,23500000.000,25800000.000,28100000.000,28200000.000,6300000.000,24600000.000,45300000.000,8700000.000,-4500000.000,29700000.000,23200000.000,36900000.000,62700000.000,-24800000.000,-24900000.000,22000000.000
GainsLossesOnSalesOfAssets,8900000.000,8200000.000,16200000.000,11300000.000,21600000.000,15000000.000,7700000.000,-1600000.000,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,26200000.000,30700000.000,50100000.000,52000000.000,46300000.000,61000000.000,58800000.000,65100000.000,80700000.000,57200000.000,58500000.000,73900000.000,92600000.000,81500000.000,121600000.000,9700000.000,69400000.000,63000000.000
IncomeLossFromEquityMethodInvestments,17100000.000,15000000.000,1800000.000,6700000.000,5500000.000,-1300000.000,19100000.000,-3700000.000,8400000.000,13500000.000,35000000.000,18900000.000,9900000.000,12300000.000,12400000.000,14900000.000,8500000.000,9000000.000,1300000.000,27100000.000,7500000.000,6400000.000,15200000.000,18300000.000,8700000.000,9700000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,17100000.000,,,,-2000000.000,,,,7900000.000,,,,-1900000.000,,,,8500000.000,,,,7400000.000,,,,8700000.000,
IncomeTaxExpenseBenefit,5900000.000,9300000.000,10800000.000,11400000.000,13200000.000,15300000.000,-2200000.000,-200000.000,7500000.000,9100000.000,31300000.000,17600000.000,14100000.000,20200000.000,19900000.000,21500000.000,27000000.000,20800000.000,20300000.000,42800000.000,30800000.000,26700000.000,41100000.000,-2900000.000,20600000.000,19300000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,4700000.000,,,,1800000.000,,,,,,,,,,,,,,,,-9000000.000,,,,-6200000.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,-1300000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPensionAndPostretirementObligations,,,,,-300000.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInRestrictedCash,-1900000.000,,,,-3300000.000,,,,-2800000.000,,,,-5500000.000,,,,1100000.000,,,,0.000,,,,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,100000.000,100000.000,,100000.000,100000.000,100000.000,-200000.000,100000.000,,,,0.000,0.000,0.000,0.000,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,700000.000,600000.000,,700000.000,600000.000,600000.000,-1200000.000,700000.000,600000.000,600000.000,-1200000.000,800000.000,800000.000,800000.000,-1600000.000,700000.000,700000.000,600000.000,-1300000.000,400000.000,500000.000,500000.000,-1000000.000,500000.000,500000.000
InterestExpense,42900000.000,43100000.000,40900000.000,42000000.000,42600000.000,41600000.000,42900000.000,39500000.000,40900000.000,43200000.000,41100000.000,41400000.000,42000000.000,39500000.000,38100000.000,38800000.000,40900000.000,38500000.000,37700000.000,38000000.000,37200000.000,,,,39200000.000,40000000.000
InterestIncomeExpenseNet,,,,,,,,,,,,,,,,,,,,,,36500000.000,36200000.000,,,
InterestRevenueExpenseNet,,,,,,,,,,,,,,,,,,,,,-37200000.000,-36500000.000,-36200000.000,,,
NetCashProvidedByUsedInFinancingActivities,16200000.000,,,,-91100000.000,,,,148400000.000,,,,531800000.000,,,,177100000.000,,,,60500000.000,,,,-48700000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,16200000.000,,,,-91100000.000,,,,148400000.000,,,,531800000.000,,,,177100000.000,,,,60500000.000,,,,-48700000.000,
NetCashProvidedByUsedInInvestingActivities,-77300000.000,,,,-43500000.000,,,,-85300000.000,,,,-516900000.000,,,,-86400000.000,,,,-125200000.000,,,,-156700000.000,
