,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfFinancingCosts,,,93890.000,,,,150133.000,,,,104526.000,,,,84366.000,,91749.000,,,,546808.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,303762.000,46155.000,,,1200573.000,,450833.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,,,,,,,,,,,,,,,,,,,,,7533292.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,1706957.000,,,,2562804.000,,,,-1580025.000,,,,-1912520.000,,1238412.000,,,,-1454695.000
CommonStockDividendsPerShareDeclared,,,,,,,,,,,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045
ComprehensiveIncomeNetOfTax,2963632.000,2568147.000,2408661.000,3847833.000,1162094.000,3609599.000,2406585.000,2363687.000,3201759.000,3584668.000,661268.000,3025661.000,2481566.000,33828183.000,1328231.000,2568899.000,1785346.000,2455398.000,1689410.000,40761278.000,7472322.000
DeferredIncomeTaxExpenseBenefit,,,1559791.000,,,,957399.000,,,,2216473.000,,,,994901.000,,939331.000,,,,-451967.000
DepreciationAndAmortization,,,,,,,,,,,,,492568.000,,1118853.000,839874.000,839406.000,830581.000,816394.000,3746191.000,1502837.000
DepreciationDepletionAndAmortization,616061.000,573154.000,514049.000,516452.000,532975.000,533703.000,564695.000,527529.000,548184.000,580233.000,606562.000,616750.000,,,1118853.000,,839406.000,,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,0.000,,,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,4016243.000,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,0.110,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,,,1549715.000,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,,,,,,,,,,,141668.000,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,,,,,7344422.000,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,11502333.000,,,,,,,,
EarningsPerShareBasicAndDiluted,0.120,0.100,0.110,0.170,0.050,,0.110,0.100,0.140,,0.030,0.130,0.110,,0.060,0.110,0.080,0.110,0.070,,0.270
EffectiveIncomeTaxRateContinuingOperations,,,,0.390,0.400,,0.300,0.390,0.390,,0.780,0.410,,,,,,0.400,0.480,,-0.059
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,0.340,,,,0.350,,,,0.350,0.350,0.350,0.350,0.350,-0.700,0.350
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,-80104.000,,,,48125.000,,,,111114.000,,,,-151036.000,,,,,,
GainLossOnDispositionOfAssets,,,,,,,,,,,,,,,,,,,,,-269456.000
GainsLossesOnExtinguishmentOfDebt,,,,,-2608158.000,,,-1260784.000,,,,-23599.000,-6970.000,,,,,,,,
GeneralAndAdministrativeExpense,2042147.000,2008008.000,2040345.000,1940349.000,1940499.000,2184057.000,2094009.000,2129569.000,2157138.000,2243679.000,2275004.000,2342619.000,2194584.000,2110910.000,2439147.000,2302888.000,2500957.000,2443661.000,2394970.000,2963915.000,3230097.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,112150.000,,2098928.000,4171446.000,3100128.000,4143810.000,3258373.000,45283904.000,7071638.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4704467.000,3939791.000,3967045.000,6343919.000,1922956.000,6044237.000,3448916.000,3874740.000,5238912.000,6015234.000,3036110.000,5088673.000,,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,-7718.000,,1298384.000,2532042.000,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,,,,,0.060,0.110,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,2466528.000,,,,,,,,
IncomeTaxExpenseBenefit,1891648.000,1591078.000,1559049.000,2482849.000,766033.000,2438956.000,1028429.000,1516771.000,2052021.000,2434318.000,2353238.000,2067384.000,119868.000,-4026215.000,800544.000,1639404.000,1279375.000,1674332.000,1564005.000,3780090.000,-414858.000
IncomeTaxReconciliationOtherAdjustments,,,,,,,300000.000,,,,200000.000,,,,,,,,,,
IncomeTaxesPaidNet,,,14500.000,,,,205495.000,,,,130095.000,,,,2229471.000,,23850.000,,,,246800.000
IncreaseDecreaseInAccountsPayable,,,59355.000,,,,-257225.000,,,,-188102.000,,,,-266907.000,,344391.000,,,,-1193685.000
IncreaseDecreaseInAccountsReceivable,,,-2095411.000,,,,-1160157.000,,,,-1354189.000,,,,45061.000,,-1248298.000,,,,-7465563.000
IncreaseDecreaseInOtherAccruedLiabilities,,,-189526.000,,,,-448005.000,,,,-133513.000,,,,-1398719.000,,1215793.000,,,,-744634.000
IncreaseDecreaseInOtherOperatingAssets,,,-14497.000,,,,-109920.000,,,,-28050.000,,,,-820121.000,,-161496.000,,,,-388902.000
IncreaseDecreaseInOtherOperatingCapitalNet,,,385584.000,,,,-38508.000,,,,-128581.000,,,,-21022.000,,-42264.000,,,,-134557.000
IncreaseDecreaseInPrepaidExpense,,,961654.000,,,,1177706.000,,,,1097448.000,,,,1494657.000,,1133942.000,,,,2286930.000
InterestExpense,1847733.000,1753352.000,1346171.000,1265985.000,1792469.000,2083896.000,2047874.000,2326250.000,1337605.000,1370072.000,1223715.000,1100089.000,1080812.000,970513.000,948006.000,941003.000,988524.000,898560.000,855378.000,3855276.000,4827339.000
InterestPaidNet,,,1252033.000,,,,1816398.000,,,,1119189.000,,,,863640.000,,913437.000,,,,4384687.000
NetCashProvidedByUsedInFinancingActivities,,,-3536000.000,,,,-1128387.000,,,,-4639144.000,,,,-2916244.000,,-4193105.000,,,,-29751806.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-3536000.000,,,,-1128387.000,,,,-4639144.000,,,,-2916244.000,,-4193105.000,,,,-29751806.000
NetCashProvidedByUsedInInvestingActivities,,,-362531.000,,,,-243285.000,,,,-1155222.000,,,,-560592.000,,-656073.000,,,,22150413.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-362531.000,,,,-243285.000,,,,-1155222.000,,,,-560592.000,,-656073.000,,,,22150413.000
