,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccruedLiabilitiesCurrent,18097.000,19466.000,20600.000,7.000,4.000,11.000,11.000,12.000,6.000,3.000,4.000
AdditionalPaidInCapital,56053331.000,62399073.000,66087586.000,65586916.000,72962117.000,-86632077.000,-104758862.000,-147039587.000,-157980287.000,-130038988.000,-130738040.000
Assets,55848071.000,56406413.000,64771183.000,60053590.000,62987484.000,79145630.000,108749701.000,158773377.000,160951105.000,123449687.000,129537595.000
AssetsNet,55829974.000,56386947.000,64750583.000,60053583.000,62987480.000,79145619.000,108749690.000,158773365.000,160951099.000,123449684.000,129537591.000
CommonStockSharesOutstanding,100000.000,100000.000,100000.000,5107796.000,5762437.000,6969119.000,8525374.000,11936241.000,12778772.000,10290267.000,10350282.000
CommonStockValueOutstanding,1306250.000,1306250.000,1306250.000,65586916.000,72962117.000,86632077.000,104758862.000,147039587.000,157980287.000,130038988.000,130738040.000
EquityMethodInvestmentOwnershipPercentage,0.720,0.645,0.588,0.497,0.422,0.294,0.217,0.126,0.109,0.078,0.074
EquityMethodInvestmentQuotedMarketValue,40186632.000,36370991.000,38074016.000,29851640.000,26509118.000,23285728.000,23789767.000,20100476.000,17696148.000,9625572.000,9620534.000
InvestmentInPhysicalCommoditiesFairValueDisclosure,,,,,,,108749701.000,158773377.000,160951105.000,123449687.000,129537595.000
InvestmentOwnedAtCost,56016564.000,62312599.000,65938882.000,65155193.000,72467926.000,86062740.000,104014498.000,146155649.000,156953027.000,126099244.000,126701524.000
InvestmentOwnedAtFairValue,55829977.000,56386947.000,64750586.000,60053590.000,62987484.000,79145630.000,108749701.000,158773377.000,160951105.000,123449687.000,129537595.000
InvestmentOwnedPercentOfNetAssets,1.000,1.000,1.000,,,1.000,0.000,,,,
InvestmentOwnedUnrecognizedUnrealizedAppreciation,-186587.000,-5925652.000,-1188296.000,-5101603.000,-9480442.000,-6917110.000,4735203.000,12617728.000,3998078.000,-2649557.000,2836071.000
InvestmentOwnedUnrecognizedUnrealizedDepreciation,-186587.000,5925652.000,1188296.000,-3913307.000,-8292146.000,-5728814.000,13607320.000,,,,
Liabilities,18097.000,19466.000,20600.000,7.000,4.000,11.000,11.000,12.000,6.000,3.000,4.000
ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,18094.000,19466.000,20597.000,,,,,,,,
TemporaryEquityRedemptionPricePerShare,12.840,11.620,12.570,11.760,10.930,11.360,12.760,13.300,12.600,12.000,12.520
TemporaryEquitySharesOutstanding,4347492.000,4852213.000,5152630.000,5107796.000,5762437.000,6969119.000,8525374.000,11936241.000,12778772.000,10290267.000,10350282.000
