,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-07-31,2014-07-31,2015-01-31,2015-04-30,2015-07-31,2016-07-31
AccretionExpense,,,,,,2000.000,6709.000,8254.000,7870.000,8736.000
AccretionOfDiscount,,,,,,0.000,0.000,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,-79730.000,,,
CashPeriodIncreaseDecrease,-191.000,,,,,,,,,
ConstructionRevenue,,,,,,,,,,2064316.000
CostOfServices,,,,,,53700.000,,,,1777585.000
CostOfServicesDirectMaterials,,,,,,,,,,113340.000
CostOfServicesOilAndGas,,,,,,15685.000,,,,
CostsAndExpenses,191.000,11276.000,215.000,69544.000,8456.000,,,,,
Depletion,,,,,,9974.000,38775.000,23101.000,25263.000,12593.000
Depreciation,,,,,,3820.000,41768.000,41768.000,41768.000,386558.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,0.000,-0.020,-0.000,-0.020,-0.030,-0.030,-0.030,-0.030
ExplorationCosts,,,,,,,,16513.000,0.000,
FuelCosts,,,,,,,,,,155488.000
GeneralAndAdministrativeExpense,191.000,51.000,215.000,2968.000,81.000,335287.000,552368.000,398008.000,364.000,897147.000
GeneralInsuranceExpense,,,,,,,,,,57233.000
IncomeLossFromContinuingOperations,,,,,,-388934.000,-642470.000,-564022.000,-545412.000,-1040359.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,362206.000
InterestExpense,,,,,,7245.000,8886.000,30352.000,41555.000,-72623.000
InterestPaid,,,,,,,6186.000,,,
LaborAndRelatedExpense,,,,,,,,,,261053.000
LeaseAndRentalExpense,,,,,,,10667.000,,,66120.000
LeaseOperatingExpense,,,,,,84205.000,150078.000,159011.000,218130.000,20702.000
MarketingAndAdvertisingExpense,,,,,,,,,,15700.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,622829.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,622829.000,,,
NetCashProvidedByUsedInOperatingActivities,-191.000,,,,,,-702559.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-191.000,,,,,,-702559.000,,,
NetIncomeLoss,-191.000,-11276.000,-215.000,-69544.000,-8456.000,-396179.000,-651356.000,-594374.000,-586967.000,-1112982.000
OilAndGasRevenue,,,,,,,240274.000,,,
OilAndGasSalesRevenue,,,,,,46352.000,240274.000,117539.000,161052.000,61459.000
OperatingExpenses,,,,,,435286.000,882744.000,681561.000,706464.000,1402565.000
OperatingLeasesRentExpenseNet,,,,,,,,,,2667.000
OtherExpenses,,,,,,,,,-41555.000,
OtherOperatingIncomeExpenseNet,,,,,,-7245.000,-8886.000,-30352.000,,-72623.000
OtherSalesRevenueNet,,,,,,,,,,14016.000
PaymentsForFees,,-10000.000,,,-2234.000,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,663720.000,,,
ProfessionalAndContractServicesExpense,,,,,,,16270.000,18930.000,18162.000,26850.000
ProfessionalFees,,1225.000,,,6141.000,,,,,
RegulatedOperatingRevenue,,,,,,,,,,2139791.000
RelatedPartyCosts,,,,,,,,,,0.000
RepaymentsOfNotesPayable,,,,,,,40891.000,,,
Revenues,,,,,,,,,161052.000,
RoyaltyExpense,,,,,,,,,,19596.000
SalariesAndWages,,,,,,,,,,1181584.000
SalesRevenueNet,,,,,,,,,161052.000,
SellingAndMarketingExpense,,,,,,,48000.000,52000.000,48000.000,
ShareBasedCompensation,,,,,,,,,,0.000
StockIssuedDuringPeriodSharesNewIssues,,,,,,,663720.000,,,
UtilitiesOperatingExpenseTaxes,,,,,,,93046.000,34906.000,49643.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,20198075.000,23074252.000,22851919.000,40859329.000
WeightedAverageNumberOfSharesOutstandingBasic,5250000.000,5250000.000,5250000.000,-10498000.000,5250000.000,19237363.000,,,,
