,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30
AllocatedShareBasedCompensationExpense,,,,,,,,,,37500.000
CashPeriodIncreaseDecrease,,,,,19106.000,,,,,
ComprehensiveIncomeLossNetOfFederalHomeLoanBankAssessmentsAttributableToParent,,,,,,,,,,-38281.000
ComprehensiveIncomeNetOfTax,,,,,,-333311.000,-50927.000,,,
CostOfGoodsSold,51810.000,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,,-0.001
EarningsPerShareBasicAndDiluted,-0.010,-0.020,0.000,0.030,-0.000,0.000,-0.000,,,
ExplorationExpense,,,,,,122865.000,17875.000,,,
ForeignCurrencyTransactionGainLossUnrealized,,,,,,-48578.000,5760.000,,,
GeneralAndAdministrativeExpense,51036.000,39874.000,,,14314.000,31026.000,10855.000,-35891.000,5802.000,181.000
GrossProfit,26690.000,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,,-284733.000,-56687.000,,-47092.000,-38281.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-57737.000,-284733.000,-56687.000,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,0.000,-0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,0.000,0.000,,,
IncomeTaxesPaid,,,,,,,,,,-38281.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,599.000,,,,,
IncreaseDecreaseInInterestPayableNet,,,,,4340.000,,,,,
IncreaseDecreaseInNotesReceivables,,,,,10000.000,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,-18095.000,,,,,
IncreaseDecreaseInRestrictedCash,23299.000,,,,,,,,,
InterestExpense,,,,,4340.000,18476.000,26586.000,-125532.000,,
NetCashProvidedByUsedInFinancingActivities,17426.000,,,,100000.000,,,,28600.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,17426.000,,,,100000.000,,,,28600.000,
NetCashProvidedByUsedInInvestingActivities,,,,,-10000.000,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-10000.000,,,,,
NetCashProvidedByUsedInOperatingActivities,5873.000,,,,-70894.000,,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5873.000,,,,-70894.000,,,,,
NetIncomeLoss,-24346.000,-39874.000,-4623.000,-66910.000,-57737.000,-284733.000,-56687.000,374930.000,-47092.000,
OperatingExpenses,,,4623.000,,53398.000,266257.000,50607.000,-82709.000,47092.000,38281.000
OperatingIncomeLoss,,,-4623.000,,-53398.000,-266257.000,-50607.000,82709.000,,-38281.000
OtherIncome,,,,,,,20506.000,,,
OtherNonoperatingIncome,,,,,,,-6080.000,,,
OtherUtilityCosts,595.000,544.000,270.000,,,,,,,
PaymentsToAcquireNotesReceivable,,,,,10000.000,,,,,
ProceedsFromRepaymentsOfDebt,,,,,100000.000,,,,28600.000,
ProfessionalFees,21852.000,18549.000,2925.000,58242.000,19783.000,97366.000,5277.000,83223.000,41259.000,600.000
Revenues,78500.000,,,,,,,,,
SalariesAndWages,,,,,15000.000,15000.000,16600.000,,,
SalesRevenueNet,78500.000,,,,,,,,,
TaxesOther,,,928.000,,,,,,,
TravelAndEntertainmentExpense,2560.000,17360.000,,,4301.000,,,,,
WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,,,,,,,,,,42674381.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,2400000.000,,240000000.000,136832418.000,88277322.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,2070330.000,2400000.000,,,,,,,,
