,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AdjustmentForAmortization,,,12422.000,,,,59190.000,,,,30782.000,,,,17962.000,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,-623809.000,,,,117267.000,,,,110725.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,,,623809.000,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,494593.000,,,,95298.000,,
AmortizationOfDeferredCharges,,,120987.000,,,,71000.000,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,59190.000,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,13835597.000,,,,,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,,,-5499.000,,,,-21938.000,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,,,,,,,,,158999.000,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,,,148302.000,,
CapitalLeaseObligationsIncurred,,,,,,,,,,,,,,,488934.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-60728.000,,,,-39665.000,,,,403747.000,,,,-1707047.000,,
ComprehensiveIncomeNetOfTax,-1228057.000,-163626.000,-1421945.000,-1688118.000,56795.000,708261.000,-1323787.000,1677360.000,-3035956.000,-775678.000,-4006901.000,-715615.000,4835641.000,1715506.000,-541650.000,-7622062.000,-1890417.000
ConversionOfStockAmountConverted1,,,,,,,,,,,5777967.000,,,,104067.000,,
CostOfGoodsSold,29618739.000,15288243.000,47824094.000,3569816.000,13441066.000,33267436.000,13698412.000,,,,11082455.000,29816401.000,23799849.000,44953159.000,46960716.000,44950003.000,46805691.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,,,,1901282.000,,,,95298.000,,
DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,,,,,,,,,,,,,,,0.630,,
DebtInstrumentDecreaseForgiveness,,,,,-16343.000,,,,,,,,,,,,
Depreciation,,,704941.000,,,,706402.000,,,,706766.000,,,,684252.000,,
DepreciationDepletionAndAmortization,,,,,,,706402.000,,,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,15427.000,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,304392.000,8577.000,,477909.000,-586884.000,1597.000,0.000,-15427.000,150187.000,
EarningsPerShareBasic,,,,,,,,,,,,,0.090,,,,
EarningsPerShareBasicAndDiluted,-0.080,-0.070,-0.100,-0.090,0.010,0.040,-0.050,0.040,-0.140,-0.020,-0.120,-0.010,,,-0.180,-1.180,0.050
EarningsPerShareDiluted,,,,,,,,,-0.140,,,,0.090,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,-11727.000,,,,-495412.000,,,,-66802.000,,,,17602.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,0.000,,,,0.096,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,0.330,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,,,,,,,,,0.330,,
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,,,,,,,,,,,-117267.000,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,615946.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,,,,,,,-623809.000,,,,,,,,,,
ForeignCurrencyTransactionGainBeforeTax,,-288698.000,35553.000,-26442.000,25740.000,-71808.000,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,-90997.000,,,,,,,,,,,,,,,,
ForeignCurrencyTransactionLossBeforeTax,,93871.000,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,4074448.000,6918.000,-31800.000
GeneralAndAdministrativeExpense,872967.000,777201.000,1043466.000,1140990.000,834253.000,2093422.000,1046694.000,675977.000,708617.000,965903.000,1438126.000,537454.000,602002.000,851600.000,888212.000,579702.000,427816.000
GrossProfit,1349399.000,810196.000,1460097.000,724918.000,1919776.000,4362271.000,644665.000,2351389.000,-1867096.000,2182564.000,-1163804.000,3062841.000,8398321.000,4237767.000,-3890702.000,-8048034.000,1665750.000
IncomeLossFromContinuingOperations,-1301223.000,-923514.000,-227828.000,-1208720.000,544475.000,1747837.000,,948054.000,-3545429.000,,,,4800654.000,,,,
