,2014-12-28,2015-10-04,2016-01-03,2016-10-02,2017-01-01
AllocatedShareBasedCompensationExpense,771000.000,,,,
AmortizationOfIntangibleAssets,7734000.000,8349000.000,8951000.000,10287000.000,10627000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,68000.000,68000.000,139000.000,139000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,1.230,-6.480
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,1.220,-6.440
BusinessAcquisitionsProFormaNetIncomeLoss,,,,73224000.000,-377659000.000
BusinessAcquisitionsProFormaRevenue,,,,684312000.000,653558000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,9216000.000,17000.000,31953000.000,24167000.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,24370000.000,41000.000,106396000.000,92134000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-18849000.000,27066000.000,43482000.000,74441000.000,-387408000.000
CostOfGoodsAndServicesSold,372844000.000,402353000.000,425053000.000,498903000.000,484952000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,1690000.000,1690000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,-470000.000,-24000.000,-117000.000,,
EarningsPerShareBasic,,0.520,0.700,1.230,-6.480
EarningsPerShareDiluted,,0.520,0.700,1.220,-6.440
EffectiveIncomeTaxRateContinuingOperations,4.678,0.397,0.360,0.224,0.044
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,296000.000,,,,
ForeignCurrencyCashFlowHedgeGainLossReclassifiedToEarningsNet,764000.000,39000.000,195000.000,,
GainLossOnForeignCurrencyCashFlowHedgeIneffectiveness,0.000,0.000,0.000,,
GainLossRelatedToLitigationSettlement,,,,30027000.000,0.000
GeneralAndAdministrativeExpense,28728000.000,,,,
GoodwillAndIntangibleAssetImpairment,52220000.000,,0.000,,449199000.000
GrossProfit,134037000.000,149024000.000,167504000.000,185409000.000,168606000.000
