,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableCurrent,66753000.000,82293000.000,86017000.000,95097000.000,76980000.000,87476000.000,105883000.000,130260000.000,118237000.000,120503000.000,115404000.000,105394000.000,95179000.000,115623000.000,113303000.000,120717000.000,108000000.000,129836000.000,138718000.000,115206000.000,111259000.000
AccountsReceivableNetCurrent,149485000.000,174974000.000,185037000.000,176277000.000,173088000.000,185460000.000,196617000.000,235762000.000,219915000.000,240557000.000,238842000.000,234001000.000,228504000.000,254858000.000,262346000.000,259969000.000,250431000.000,256139000.000,255976000.000,255192000.000,236746000.000
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,,4097000.000,,,,3226000.000,,,,3023000.000,,,,2328000.000,
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,,,,,,,,725000.000,,,,725000.000,,,,12049000.000,
AccruedInsuranceCurrent,,,,40137000.000,,,,43935000.000,,,,42732000.000,,,,44849000.000,,,,44934000.000,
AccruedLiabilitiesCurrent,96380000.000,105920000.000,117473000.000,106243000.000,102749000.000,114218000.000,119579000.000,121829000.000,118193000.000,127177000.000,134951000.000,119026000.000,124484000.000,131216000.000,146019000.000,120947000.000,125080000.000,132509000.000,150352000.000,136018000.000,131580000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,815471000.000,,,,963617000.000,,,,1145465000.000,,,,1332966000.000,,,,1540441000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,482000.000,-1428000.000,-3312000.000,-3480000.000,-3182000.000,-5866000.000,-6080000.000,-6165000.000,-4967000.000,-3288000.000,-2947000.000,-1869000.000,-1764000.000,-2480000.000,-1940000.000,-5593000.000,-8268000.000,-7597000.000,-13236000.000,-12171000.000,-14947000.000
AdditionalPaidInCapitalCommonStock,488710000.000,473142000.000,437096000.000,408721000.000,783283000.000,781894000.000,772043000.000,779904000.000,781073000.000,785980000.000,791519000.000,796085000.000,799169000.000,808849000.000,813308000.000,811289000.000,792925000.000,775472000.000,780060000.000,736652000.000,736750000.000
AllowanceForDoubtfulAccountsReceivableCurrent,4548000.000,4728000.000,5215000.000,6617000.000,6893000.000,6557000.000,6577000.000,6548000.000,6491000.000,5915000.000,6458000.000,7348000.000,7004000.000,5678000.000,6377000.000,9175000.000,8615000.000,8343000.000,7924000.000,7738000.000,7243000.000
AssetRetirementObligation,,28898000.000,29746000.000,30883000.000,35466000.000,36796000.000,40037000.000,46473000.000,44951000.000,47310000.000,48656000.000,50128000.000,54550000.000,55625000.000,57540000.000,61500000.000,62679000.000,65314000.000,68539000.000,78613000.000,73928000.000
AssetRetirementObligationLegallyRestrictedAssetsFairValue,,25839000.000,26206000.000,28190000.000,28296000.000,28913000.000,30555000.000,32457000.000,32564000.000,32722000.000,32816000.000,33466000.000,35530000.000,35635000.000,36016000.000,38107000.000,39336000.000,38822000.000,39511000.000,43636000.000,43413000.000
Assets,2882403000.000,3213888000.000,3312005000.000,3328005000.000,3426644000.000,3579756000.000,3673827000.000,5076026000.000,4989803000.000,5004528000.000,4994647000.000,5064252000.000,5044221000.000,5069236000.000,5093864000.000,5250031000.000,5279574000.000,5284471000.000,4814723000.000,5121798000.000,5055371000.000
AssetsCurrent,206357000.000,236605000.000,270958000.000,249258000.000,228427000.000,370731000.000,362761000.000,362486000.000,303090000.000,332741000.000,329480000.000,328505000.000,309517000.000,348686000.000,360519000.000,366144000.000,336475000.000,342416000.000,360924000.000,362427000.000,321153000.000
BankOverdrafts,12380000.000,10478000.000,11459000.000,12169000.000,12489000.000,12306000.000,8786000.000,12567000.000,12549000.000,12477000.000,12192000.000,12456000.000,12591000.000,12475000.000,12276000.000,12446000.000,12471000.000,12424000.000,12510000.000,12357000.000,12206000.000
