,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,80920.000,270864.000,345085.000,238130.000,143106.000,234375.000,158311.000,201705.000,437352.000,265122.000,497287.000,234486.000,200842.000,228063.000,233703.000,149708.000,173171.000,349812.000,210444.000,271566.000,157330.000,193064.000,224957.000,141794.000,190416.000
AccountsReceivableGrossCurrent,,,,,,95685.000,,,,70062.000,,,,95869.000,,,,266449.000,,,,,,108659.000,
AccountsReceivableNetCurrent,46089.000,103824.000,110687.000,38866.000,34755.000,55160.000,30623.000,43716.000,49329.000,37277.000,476845.000,25022.000,83831.000,35276.000,33892.000,64241.000,77237.000,236640.000,482769.000,156733.000,38326.000,197155.000,39702.000,108659.000,208935.000
AccruedLiabilitiesCurrent,18447.000,168445.000,72192.000,64689.000,9582.000,72637.000,50525.000,68096.000,66060.000,176734.000,235499.000,301376.000,155798.000,189933.000,176764.000,232429.000,136395.000,210449.000,193602.000,344094.000,342039.000,322123.000,383205.000,521781.000,674545.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,110793.000,,,,136145.000,,,,191429.000,,,,240304.000,,,,,,354962.000,
AdditionalPaidInCapital,13412894.000,16452674.000,16895368.000,17582497.000,18825506.000,19809070.000,22758933.000,23327123.000,24997632.000,25718163.000,28108869.000,30069571.000,31883959.000,33194961.000,34607481.000,35902286.000,36443477.000,37049161.000,37793926.000,38754495.000,39757587.000,40451921.000,41063317.000,41540705.000,42275971.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,40525.000,,,,32785.000,,,,60593.000,,,,29809.000,,,,,,,
Assets,933598.000,2751971.000,1711423.000,986182.000,1073361.000,935667.000,1826302.000,1154050.000,1478438.000,968081.000,1549442.000,1392211.000,1359866.000,1240079.000,1351254.000,1502276.000,1471080.000,1693776.000,2096215.000,1960309.000,1743529.000,2358216.000,2159445.000,2301453.000,2440886.000
AssetsCurrent,788709.000,2526518.000,1471597.000,755726.000,857403.000,731257.000,1632461.000,971701.000,1297626.000,783011.000,1334332.000,1176160.000,1142136.000,1034242.000,1164914.000,1327135.000,1309566.000,1519188.000,1931022.000,1809964.000,1557063.000,2088918.000,1882898.000,2032073.000,1712952.000
CashAndCashEquivalentsAtCarryingValue,467220.000,1956976.000,736373.000,93080.000,230306.000,84194.000,987844.000,280549.000,530000.000,90275.000,57121.000,141108.000,71049.000,66266.000,96589.000,195615.000,77146.000,127123.000,68337.000,135266.000,82486.000,168185.000,108107.000,151184.000,124647.000
CashUninsuredAmount,,,,,,,703292.000,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,20102471.000,22104570.000,22134570.000,22783325.000,24018392.000,24914474.000,28660355.000,29190286.000,32412709.000,33084671.000,34120871.000,35996039.000,38103760.000,40301979.000,42614450.000,46249719.000,47329925.000,47613501.000,48220623.000,48972496.000,49926878.000,51166606.000,52305513.000,53605180.000,56191660.000
CommonStockSharesOutstanding,20102471.000,22104570.000,22134570.000,22783325.000,24018392.000,24914474.000,28660355.000,29190286.000,32412709.000,33084671.000,34120871.000,35996039.000,38103760.000,40301979.000,42614450.000,46249719.000,47329925.000,47613501.000,48220623.000,48972496.000,49926878.000,51166606.000,52305513.000,53605180.000,56191660.000
CommonStockValue,20242.000,22105.000,22135.000,22783.000,24018.000,24914.000,28660.000,29190.000,32412.000,33084.000,34121.000,35996.000,38104.000,40302.000,42614.000,46250.000,47330.000,47614.000,48220.000,48972.000,49927.000,51167.000,52306.000,53605.000,56192.000
ConvertibleLongTermNotesPayable,1319163.000,1497483.000,1497483.000,1497483.000,1497483.000,1497483.000,1497483.000,1497483.000,1889560.000,1899316.000,2022632.000,2091779.000,2146498.000,2201824.000,2257758.000,2313693.000,2938386.000,4167970.000,2943531.000,2946118.000,2948676.000,2951234.000,2953821.000,7916081.000,2958937.000
ConvertibleNotesPayableCurrent,,,,,146814.000,283230.000,53684.000,289533.000,70735.000,79261.000,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,1991734.000,,,,,,,,,,,,,,,,,,,
DebtInstrumentFaceAmount,,,,,,,,3475.000,,,,,,,,,,1375000.000,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,85368.000,,,,,,,,,,,,,,,,,
DeferredRevenueCurrent,,,,,,,,,,7019.000,7019.000,57019.000,,,,,,,,,,14667.000,10667.000,6667.000,2667.000
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,,,14376812.000,,,,,,16928951.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,8097355.000,,,,10127605.000,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,7357047.000,,,,8817486.000,,,,10754202.000,,,,12451818.000,,,,,,14625674.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,2548.000,,,,,,19373.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,800329.000,,,,1304426.000,,,,1493004.000,,,,1878672.000,,,,,,2223337.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,1042.000,,,,15250.000,,,,38051.000,,,,43774.000,,,,,,60567.000,
DeferredTaxAssetsValuationAllowance,,,,,,8097355.000,,,,10127605.000,,,,12282630.000,,,,14376812.000,,,,,,16928951.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,61063.000,,,,9557.000,,,,2627.000,,,,,,,,,,,
DepositsAssetsNoncurrent,15631.000,15631.000,15631.000,19231.000,15631.000,15631.000,15631.000,15631.000,26886.000,26886.000,26886.000,26886.000,28086.000,30086.000,18086.000,16086.000,16086.000,16086.000,16086.000,16086.000,16086.000,16086.000,16086.000,16086.000,16086.000
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,144286.000,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,,,,836656.000,,,,239796.000,,,,,,198542.000,135019.000
InterestPayableCurrentAndNoncurrent,,,,,,,,3318.000,,,,,,,,,,,,,,,,,
InventoryFinishedGoods,,,,,,364630.000,409440.000,417335.000,379755.000,333987.000,434228.000,472807.000,520970.000,491409.000,487599.000,491587.000,472493.000,564826.000,772287.000,939133.000,943882.000,819599.000,858170.000,741588.000,1034287.000
InventoryNet,242726.000,393434.000,579836.000,571441.000,547571.000,546118.000,562862.000,575783.000,669331.000,588703.000,739649.000,863144.000,837071.000,843864.000,921703.000,969185.000,1056740.000,1107177.000,1290266.000,1428157.000,1380164.000,1397339.000,1637391.000,1662429.000,1282806.000
InventoryNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,479486.000
InventoryRawMaterials,,,,,,181488.000,153422.000,158670.000,289576.000,254716.000,305421.000,390337.000,316101.000,352455.000,434104.000,477598.000,584247.000,542351.000,517979.000,489024.000,436282.000,577740.000,779221.000,920841.000,728004.000
Liabilities,1441645.000,1947019.000,1926293.000,1923940.000,1938130.000,3901569.000,3644282.000,3809107.000,3309466.000,3238467.000,3339347.000,3272524.000,3052690.000,3138394.000,2784830.000,2815643.000,3932110.000,5244304.000,5790980.000,6442725.000,6804868.000,7611374.000,7963203.000,8665069.000,9040595.000
LiabilitiesAndStockholdersEquity,933598.000,2751971.000,1711423.000,986182.000,1073361.000,935667.000,1826302.000,1154050.000,1478438.000,968081.000,1549442.000,1392211.000,1359866.000,1240079.000,1351254.000,1502276.000,1471080.000,1693776.000,2096215.000,1960309.000,1743529.000,2358216.000,2159445.000,2301453.000,2440886.000
LiabilitiesCurrent,122482.000,449536.000,428810.000,426457.000,440647.000,2404086.000,2146799.000,2311624.000,1419906.000,1339151.000,1316715.000,1180745.000,906192.000,936570.000,527072.000,501950.000,401817.000,1076334.000,453216.000,750271.000,527766.000,858498.000,661978.000,748988.000,895262.000
LineOfCredit,0.000,0.000,,,,,,,,,,,,,,,,1227026.000,,,,,,4959674.000,5186396.000
LitigationReserveCurrent,,,,,,,,,,,,,,505000.000,,,,56956.000,,,,,,26789.000,
LongTermDebt,,,,,,1865093.000,,,,,,,,,,,,,,,,,,,
LongTermDebtCurrent,,,,,,494251.000,,,,-86100.000,,,,,,,,,,,,,,,
LongTermNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,8145333.000
LossContingencyAccrualAtCarryingValue,,,,,,1646000.000,1646000.000,1446000.000,505000.000,505000.000,505000.000,,,,,,,,,,,,,,
LossContingencyAccrualCarryingValueCurrent,,,,,,,,,,,,505000.000,505000.000,,56956.000,56956.000,56956.000,,,,,,,,
NotesPayable,,,,,,84380.000,,,,,,,,,,,,,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,89380.000,89380.000,84380.000,51041.000,24541.000,161.000,,,,,,,,,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,2956407.000,2958937.000
OperatingLossCarryforwards,,,,,,,,,,,,,,28578798.000,,,,33090136.000,,,,,,38867000.000,
OtherInventoryMaterialsSuppliesAndMerchandiseUnderConsignment,,,,,,,,,,,,,,,,,,47000.000,,,,,,3100.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000,0.000,0.000,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,,146886.000,150185.000,88836.000,112730.000,98094.000,98443.000,48248.000,89650.000,89808.000,56087.000,26239.000,97698.000,109801.000,96564.000
PrepaidExpenseCurrent,32674.000,29784.000,44701.000,52339.000,44771.000,45785.000,51132.000,71653.000,48966.000,66756.000,60717.000,,,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,299572.000,,,,294329.000,,,,367180.000,,,,398806.000,,,,,,608256.000,
PropertyPlantAndEquipmentNet,18658.000,209822.000,224195.000,211225.000,200327.000,188779.000,178210.000,166718.000,153926.000,158184.000,188224.000,189165.000,189644.000,175751.000,168254.000,159055.000,145428.000,158502.000,149107.000,134259.000,170380.000,253212.000,260461.000,253294.000,232362.000
RetainedEarningsAccumulatedDeficit,-13941183.000,-15669827.000,-17132373.000,-18543038.000,-19714293.000,-22799886.000,-24605573.000,-26011370.000,-26861072.000,-28021633.000,-29932895.000,-31985880.000,-33615315.000,-35133578.000,-36083671.000,-37261903.000,-38951837.000,-40647303.000,-41536911.000,-43285883.000,-44868853.000,-45756246.000,-46919381.000,-47957926.000,-48931872.000
SaleOfStockPricePerShare,,,,,,,,,1.250,,,,,,,,,,,,,,,,
