,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
AccountsPayableAndAccruedLiabilitiesCurrent,,8500.000,4900.000,9800.000,3000.000,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,17406.000,86041.000
AccountsReceivableNetCurrent,,,,,,34985.000,18556.000
AccruedLiabilitiesCurrent,1500.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,15796.000,23656.000
AdditionalPaidInCapital,42957.000,42957.000,93951.000,113948.000,113948.000,113948.000,113948.000
Assets,50911.000,52513.000,107311.000,1500410.000,123796.000,366819.000,318319.000
BusinessCombinationAcquiredReceivablesFairValue,,,,,,41719.000,41719.000
CashAndCashEquivalentsAtCarryingValue,50911.000,52513.000,12376.000,1500410.000,104426.000,56042.000,6341.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000
CommonStockSharesIssued,28930000.000,28930000.000,28993750.000,29018750.000,29018750.000,29018750.000,29018750.000
CommonStockSharesOutstanding,28930000.000,28930000.000,28993750.000,29018750.000,29018750.000,29018750.000,29018750.000
CommonStockValue,2893.000,2893.000,2899.000,2902.000,2902.000,2902.000,2902.000
DeferredTaxAssetsGross,,,,,,105951.000,122244.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,89108.000,
DeferredTaxAssetsValuationAllowance,1545.000,3739.000,5235.000,,13502.000,105951.000,122244.000
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,122244.000
DepositsAssetsCurrent,,,,,,105787.000,105787.000
DueFromRelatedPartiesCurrent,,,,,19370.000,,
DueToRelatedPartiesCurrent,9460.000,9460.000,21201.000,1408265.000,43361.000,837578.000,826845.000
ForeignCurrencyExchangeRateTranslation1,7.750,7.750,7.750,7.750,7.750,,
Liabilities,10960.000,17960.000,26101.000,1418065.000,46361.000,854984.000,912886.000
LiabilitiesAndStockholdersEquity,50911.000,52513.000,107311.000,1500410.000,123796.000,366819.000,318319.000
NotesAndLoansReceivableNetCurrent,,,,,,34985.000,29917.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,371613.000,309677.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,247742.000,247742.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,123871.000,61935.000
OperatingLossCarryforwards,4414.000,10682.000,14956.000,,38577.000,48123.000,
OperatingLossCarryforwardsValuationAllowance,,,,,,57809.000,74102.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
PrepaidExpenseCurrent,,,,,,28609.000,24182.000
PropertyPlantAndEquipmentGross,,,,,,157192.000,157192.000
PropertyPlantAndEquipmentNet,,,,,,141396.000,133536.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,94935.000,,,,
RetainedEarningsAccumulatedDeficit,-5899.000,-11297.000,-15640.000,-34505.000,-39415.000,-605015.000,-711417.000
StockholdersEquity,39951.000,34553.000,81210.000,82345.000,77435.000,-488165.000,-594567.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,39951.000,34553.000,81210.000,82345.000,77435.000,-488165.000,-594567.000
