,2011-10-31,2012-01-31,2012-04-30,2015-10-31,2016-01-31,2016-04-30
AllocatedShareBasedCompensationExpense,,,,2100000.000,0.000,0.000
AssetImpairmentCharges,21500.000,21500.000,0.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,0.000,0.000,0.000,,
ComprehensiveIncomeNetOfTax,,,,-2389242.000,-62764.000,-9.000
DirectOperatingCosts,0.000,0.000,0.000,,,
EarningsPerShareBasicAndDiluted,,,,0.000,0.000,0.000
EffectOfExchangeRateOnCash,,,,-207.000,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,-207.000,,
ExplorationExpenseMining,0.000,0.000,0.000,,,
GainsLossesOnExtinguishmentOfDebt,,,,274190.000,27000.000,0.000
GeneralAndAdministrativeExpense,0.000,0.000,0.000,14803.000,38928.000,259.000
IncomeLossFromContinuingOperations,0.000,0.000,0.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-2389036.000,-62764.000,-221.000
IncomeLossFromContinuingOperationsPerBasicShare,0.000,0.000,,,,
IncomeTaxCreditsAndAdjustments,0.000,0.000,0.000,,,
IncomeTaxExpenseBenefit,,,,0.000,0.000,0.000
IncomeTaxesPaid,0.000,0.000,0.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,0.000,0.000,0.000,64.000,,
IncreaseDecreaseInPrepaidExpense,,,,0.000,,
InterestExpense,,,,43.000,280.000,2.000
InterestExpenseDebt,,,,0.000,,
InterestPaid,0.000,0.000,0.000,,,
LegalFees,,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,0.000,0.000,0.000,14989.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,0.000,0.000,14989.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,0.000,0.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,0.000,0.000,,,
NetCashProvidedByUsedInOperatingActivities,0.000,0.000,0.000,-14782.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,0.000,0.000,-14782.000,,
NetIncomeLoss,0.000,0.000,0.000,-2389036.000,-62764.000,-221.000
OperatingExpenses,0.000,0.000,0.000,2114803.000,38928.000,259.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-207.000,0.000,212.000
OtherGeneralAndAdministrativeExpense,,,,2114803.000,,
OtherGeneralExpense,,,,117.000,,
OtherIncome,,,,274232.000,27280.000,2.000
PaymentsToAcquireMineralRights,0.000,0.000,0.000,,,
ProceedsFromIssuanceOfCommonStock,0.000,0.000,0.000,0.000,,
ProceedsFromIssuanceOfDebt,,,,14989.000,,
ProceedsFromIssuanceOrSaleOfEquity,0.000,0.000,0.000,,,
ProceedsFromRelatedPartyDebt,,,,0.000,,
ProfessionalFees,0.000,0.000,0.000,,,
RepaymentsOfRelatedPartyDebt,,,,0.000,,
Revenues,0.000,0.000,0.000,0.000,3444.000,41.000
SalariesAndWages,,,,14686.000,,
SalesRevenueNet,0.000,0.000,0.000,-274232.000,-23836.000,39.000
SellingExpense,,,,0.000,0.000,0.000
ShareBasedCompensation,,,,2100000.000,,
StockIssued1,,,,0.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,1315621178.000,129782225.000,190421358.000
WeightedAverageNumberOfSharesIssuedBasic,8285000.000,8285000.000,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,8285000.000,,,
