,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,3089168.000,3657888.000,4575502.000,3449543.000,2979238.000,4199066.000,4931794.000,3006155.000,3035943.000,3991500.000,3480253.000,2626737.000
AccountsReceivableNet,1582207.000,1632805.000,1712390.000,1665220.000,1648230.000,1676713.000,1770696.000,1459244.000,1451831.000,1467867.000,1437412.000,1677538.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,111678636.000,,,,127700063.000,
AllowanceForDoubtfulAccountsReceivable,411898.000,301242.000,214585.000,142215.000,98910.000,123401.000,81163.000,68519.000,100468.000,106822.000,153736.000,146176.000
Assets,323246792.000,321196956.000,314380710.000,310364464.000,308528810.000,305671518.000,301564379.000,296213975.000,293528829.000,289204755.000,282585470.000,279936811.000
AssetsHeldForSaleAtCarryingValue,,,,,,,0.000,,,,,
CashAndCashEquivalentsAtCarryingValue,1866597.000,1575675.000,1165137.000,1257323.000,988280.000,1518042.000,1240818.000,1061016.000,1533913.000,2160637.000,1490010.000,1558655.000
DebtInstrumentFairValue,,,,,291800000.000,291900000.000,293100000.000,288000000.000,278100000.000,272000000.000,267100000.000,274700000.000
DeferredCompensationArrangementWithIndividualRecordedLiability,,,,,400000.000,600000.000,900000.000,1000000.000,1000000.000,700000.000,1100000.000,1300000.000
DividendsPayableCurrentAndNoncurrent,554764.000,554764.000,554764.000,554764.000,554764.000,554764.000,554764.000,554764.000,554764.000,554764.000,554764.000,
DueToAffiliateCurrentAndNoncurrent,334300.000,373903.000,372934.000,453179.000,401361.000,356966.000,336688.000,492175.000,349005.000,404770.000,357312.000,394756.000
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,,,,,,,,,,30321312.000
EquityMethodInvestmentSummarizedFinancialInformationEquity,,,,,,,,,,,,4956344.000
EquityMethodInvestmentSummarizedFinancialInformationLiabilities,,,,,,,,,,,,25364968.000
