,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1700000000.000,1693000000.000,1811000000.000,2016000000.000,1758000000.000,1712000000.000,1591000000.000,1913000000.000,1656000000.000,1731000000.000,1589000000.000,1626000000.000,1568000000.000,1597000000.000,1550000000.000,1584000000.000,1471000000.000,1568000000.000,1477000000.000,1614000000.000,1445000000.000,1379000000.000,1312000000.000,1126000000.000,1148000000.000
AccountsReceivableNet,,,,,,,,2866000000.000,3065000000.000,3039000000.000,2989000000.000,,3032000000.000,3097000000.000,3026000000.000,,2721000000.000,2722000000.000,2612000000.000,,2456000000.000,2477000000.000,2466000000.000,,
AccountsReceivableNetCurrent,3068000000.000,2921000000.000,3001000000.000,2600000000.000,2909000000.000,2776000000.000,3190000000.000,2866000000.000,3065000000.000,3039000000.000,2989000000.000,2929000000.000,3032000000.000,3097000000.000,3026000000.000,2652000000.000,2721000000.000,2722000000.000,2612000000.000,2319000000.000,2456000000.000,2477000000.000,2466000000.000,961000000.000,985000000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,,16000000.000,,,,14000000.000,,,,12000000.000,,,,9000000.000,,,,11000000.000,,,,9000000.000,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,,36000000.000,,,,45000000.000,
AccruedIncomeTaxesNoncurrent,,,,,,,,,,,,,,,,,,,,65000000.000,,,,16000000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,3249000000.000,,,,3555000000.000,,,,3621000000.000,,,,3698000000.000,,,,3216000000.000,,,,2475000000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-7000000.000,-1000000.000,27000000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,26000000.000,-17000000.000,17000000.000,15000000.000,-37000000.000,-45000000.000,-44000000.000,-30000000.000,-37000000.000,-11000000.000,4000000.000,-5000000.000,-22000000.000,7000000.000,-12000000.000,-4000000.000,1000000.000,10000000.000,34000000.000,25000000.000,-13000000.000,-5000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,1203000000.000,1189000000.000,1145000000.000,1803000000.000,1857000000.000,1793000000.000,1803000000.000,2364000000.000,2261000000.000,2205000000.000,2243000000.000,1732000000.000,1816000000.000,1886000000.000,1813000000.000,2394000000.000,2296000000.000,2229000000.000,2132000000.000,2241000000.000,2353000000.000,2333000000.000,2348000000.000,2061000000.000,2035000000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-538000000.000,-385000000.000,-768000000.000,-939000000.000,-780000000.000,-1102000000.000,-758000000.000,-826000000.000,-1189000000.000,-1273000000.000,-1004000000.000,-1010000000.000,-1011000000.000,-920000000.000,-1410000000.000,-1743000000.000,-2251000000.000,-2058000000.000,-2263000000.000,-2402000000.000,-2211000000.000,-2287000000.000,-2309000000.000,-2274000000.000,-2139000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1748000000.000,-1575000000.000,-1886000000.000,-2716000000.000,-2654000000.000,-2878000000.000,-2546000000.000,-3227000000.000,-3495000000.000,-3522000000.000,-3277000000.000,-2779000000.000,-2838000000.000,-2802000000.000,-3228000000.000,-4159000000.000,-4540000000.000,-4299000000.000,-4399000000.000,-4642000000.000,-4554000000.000,-4586000000.000,-4632000000.000,-4348000000.000,-4179000000.000
AdditionalPaidInCapitalCommonStock,6626000000.000,6670000000.000,6788000000.000,6317000000.000,6318000000.000,6347000000.000,6095000000.000,5622000000.000,5560000000.000,5614000000.000,5630000000.000,5282000000.000,5040000000.000,4846000000.000,4710000000.000,4283000000.000,4151000000.000,3967000000.000,3632000000.000,3017000000.000,3032000000.000,3047000000.000,3071000000.000,3098000000.000,3101000000.000
AdvanceRoyaltiesCurrent,,,,143000000.000,,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,,278000000.000,,,,266000000.000,,,,219000000.000,,,,198000000.000,,,,174000000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,-108000000.000,109000000.000,113000000.000,111000000.000,,104000000.000,102000000.000,98000000.000,,82000000.000,82000000.000,81000000.000,,81000000.000,77000000.000,74000000.000,,
Assets,30859000000.000,31095000000.000,30541000000.000,30116000000.000,31151000000.000,29841000000.000,30239000000.000,30015000000.000,29565000000.000,29327000000.000,29016000000.000,29036000000.000,28868000000.000,28508000000.000,27877000000.000,27658000000.000,26657000000.000,26016000000.000,24946000000.000,24817000000.000,24857000000.000,24641000000.000,24642000000.000,18145000000.000,15916000000.000
AssetsCurrent,9219000000.000,8695000000.000,8481000000.000,7912000000.000,8882000000.000,8012000000.000,8386000000.000,8273000000.000,8260000000.000,8212000000.000,8070000000.000,8511000000.000,8462000000.000,7979000000.000,7882000000.000,8874000000.000,8358000000.000,7832000000.000,6999000000.000,6685000000.000,6808000000.000,6851000000.000,7007000000.000,6992000000.000,4715000000.000
AssetsHeldForSaleAtCarryingValue,,,,,,,,,,30000000.000,47000000.000,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,1260000000.000,1324000000.000,0.000,0.000,0.000,,,,1002000000.000,0.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,225000000.000,,,,208000000.000,,,,191000000.000,,,,,,,,,,,,,
AuctionMarketPreferredSecuritiesStockSeriesLiquidationValue,,,,,,,,,,,,,,,,,,,,300000000.000,,,,,
BilledContractReceivables,,,,,,,,2639000000.000,2825000000.000,2790000000.000,2705000000.000,113000000.000,2772000000.000,2828000000.000,2760000000.000,110000000.000,2473000000.000,2485000000.000,2399000000.000,97000000.000,2225000000.000,2209000000.000,2180000000.000,90000000.000,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,36000000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,42000000.000,,,,55000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,,,,51000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,,184000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,,,121000000.000,,,,0.500,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,,,65000000.000,,,,,,,,,,,,,,,,,
BusinessCombinationAcquiredReceivablesFairValue,,,,,,,,,,,,10000000.000,,,,33000000.000,,,,8000000.000,,,,2000000.000,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,,,,,,60000000.000,,,,33000000.000,,,,31000000.000,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,36000000.000,,,,25000000.000,,,,25000000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,204000000.000,,,,413000000.000,,,,231000000.000,,,,34000000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialAssets,,,,,,,,,,,,16000000.000,,,,26000000.000,,,,12000000.000,,,,3000000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,49000000.000,,,,73000000.000,,,,21000000.000,,,,4000000.000,
CapitalLeasedAssetsGross,,,,,,,,80000000.000,,,,150000000.000,,,,180000000.000,,,,98000000.000,,,,31000000.000,
CapitalizedComputerSoftwareNet,,,,,,,,577000000.000,,,,506000000.000,,,,454000000.000,,,,383000000.000,,,,218000000.000,
