,2013-06-15,2013-09-07,2014-03-22,2014-06-14,2014-09-06,2015-03-28,2015-06-20,2015-09-12,2016-03-26,2016-06-18,2016-09-10,2017-03-25,2017-06-17
AdvertisingRevenue,,,,,,,,,13459000.000,20696000.000,17943000.000,14281000.000,24825000.000
AllocatedShareBasedCompensationExpense,,,,,,,,7117000.000,8000000.000,8572000.000,8293000.000,8401000.000,8050000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,3162000.000,
AmortizationOfIntangibleAssets,,,,,,6999000.000,,,11048000.000,,,14218000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,35000.000,4625000.000,1534000.000,569000.000,595000.000,647000.000,576000.000,1158000.000,2343000.000,1850000.000,5307000.000,5046000.000
BusinessCombinationAcquisitionRelatedCosts,,,2000.000,33000.000,325000.000,175000.000,641000.000,5275000.000,945000.000,641000.000,2574000.000,451000.000,905000.000
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,19000000.000,
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,,,,,,,,2000000.000,
BusinessCombinationConsiderationTransferredOther1,,,,,,,,,,,,2000000.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,0.000,0.000,-4139000.000,,,0.000,,,1040000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-415549000.000,,,-692199000.000,,,-701626000.000,,,-793589000.000,
ComprehensiveIncomeNetOfTax,2984000.000,942000.000,-3365000.000,5117000.000,-3605000.000,-4883000.000,7168000.000,-10355000.000,1503000.000,-8263000.000,-7435000.000,-7470000.000,1617000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-126000.000,-106000.000,-41000.000,-51000.000,-145000.000,53000.000,-76000.000,-361000.000,102000.000,-71000.000,-129000.000,82000.000,-47000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,2858000.000,836000.000,-3406000.000,5066000.000,-3750000.000,-4830000.000,7092000.000,-10716000.000,1605000.000,-8334000.000,-7564000.000,-7388000.000,1570000.000
CostOfGoodsSold,18579000.000,21493000.000,19304000.000,25495000.000,21946000.000,24903000.000,32113000.000,40577000.000,35732000.000,38309000.000,29122000.000,36193000.000,44541000.000
CostOfServices,34258000.000,34927000.000,41625000.000,45314000.000,46715000.000,64208000.000,65818000.000,68246000.000,73107000.000,76134000.000,75090000.000,102272000.000,107680000.000
DeferredIncomeTaxExpenseBenefit,,,,,,13371000.000,,,0.000,,,,
DepreciationAndAmortization,,,10918000.000,,,,,,,,,,
EarningsPerShareBasic,0.070,0.050,-0.060,0.100,0.010,0.090,0.050,-0.070,-0.060,-0.200,-0.090,-0.240,-0.110
EarningsPerShareDiluted,0.070,0.040,-0.060,0.090,0.010,0.080,0.050,-0.070,-0.060,-0.200,-0.090,-0.240,-0.110
EffectOfExchangeRateOnCashAndCashEquivalents,,,-1488000.000,,,-5266000.000,,,1445000.000,,,6372000.000,
EffectiveIncomeTaxRateContinuingOperations,0.385,0.407,0.382,0.393,0.460,0.356,0.645,0.477,0.483,0.392,0.623,0.422,0.426
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,779000.000,,,2491000.000,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,779000.000,,,2491000.000,,,,,,,
FairValueInputsDiscountRate,,,,,,0.190,,,,,,0.170,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,,,,,,,,,,,,2000000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,-352000.000,,,,,,,,,,1040000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,3312000.000,,,,0.000,,,,,,5696000.000,
FeesAndCommissionsOther,176819000.000,158270000.000,178095000.000,216341000.000,201888000.000,220402000.000,257445000.000,231492000.000,239624000.000,262931000.000,248138000.000,255206000.000,282633000.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,-108000.000,
GeneralAndAdministrativeExpense,9545000.000,9979000.000,14603000.000,10934000.000,16163000.000,18748000.000,21302000.000,22136000.000,24331000.000,23298000.000,22501000.000,29025000.000,25563000.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,2084000.000,
GoodwillTransfers,,,,,,,,,,,,0.000,
GoodwillTranslationAdjustments,,,34000.000,,,-2755000.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,5475000.000,3793000.000,-4667000.000,8338000.000,765000.000,7357000.000,7912000.000,-6902000.000,-6698000.000,-18609000.000,-13417000.000,-23138000.000,-10785000.000
