,2014-10-05,2014-12-28,2015-03-22,2015-06-14,2015-10-04,2016-01-03,2016-03-27,2016-06-19,2016-10-09,2017-01-01,2017-03-26,2017-06-18
AccountsPayableCurrent,165950000.000,184897000.000,165069000.000,180289000.000,191520000.000,194149000.000,185432000.000,212364000.000,205264000.000,225227000.000,216774000.000,230786000.000
AccountsReceivableNetCurrent,23606000.000,23666000.000,19547000.000,21366000.000,22581000.000,27304000.000,24903000.000,28378000.000,30304000.000,31809000.000,27367000.000,32988000.000
AccruedLiabilitiesCurrent,77333000.000,72667000.000,84766000.000,74624000.000,82733000.000,77374000.000,98195000.000,85004000.000,87352000.000,82925000.000,86195000.000,86025000.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,4400000.000,,,,6000000.000,,,,7500000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,102215000.000,115350000.000,128205000.000,141502000.000,160559000.000,174906000.000,190114000.000,206801000.000,230023000.000,249251000.000,269108000.000,289389000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,29088000.000,-4417000.000,-6417000.000,-6317000.000,-7903000.000,-5988000.000,-6793000.000,-7148000.000,-6530000.000,-13583000.000,-13326000.000,-13013000.000
AdditionalPaidInCapital,486679000.000,489550000.000,492096000.000,494604000.000,499823000.000,502304000.000,503007000.000,505296000.000,499615000.000,500666000.000,502044000.000,504407000.000
AllowanceForDoubtfulAccountsReceivableCurrent,903000.000,787000.000,796000.000,807000.000,809000.000,454000.000,448000.000,444000.000,435000.000,434000.000,433000.000,433000.000
Assets,1703880000.000,1729292000.000,1732060000.000,1744216000.000,1788778000.000,1821289000.000,1851978000.000,1874970000.000,1898208000.000,1952419000.000,1928019000.000,1932387000.000
AssetsCurrent,384704000.000,402868000.000,394784000.000,391656000.000,415027000.000,372463000.000,379723000.000,390040000.000,399966000.000,435636000.000,403942000.000,392868000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,3254000.000,,,
BuildingsAndImprovementsGross,23801000.000,23938000.000,20441000.000,20441000.000,20441000.000,20441000.000,20021000.000,20021000.000,17691000.000,17351000.000,17351000.000,20468000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,,67914000.000,,,,,,
CapitalizedComputerSoftwareAccumulatedAmortization,8594000.000,9486000.000,10231000.000,10936000.000,11632000.000,12356000.000,13110000.000,13872000.000,14912000.000,13293000.000,14284000.000,15293000.000
CapitalizedComputerSoftwareNet,10534000.000,10403000.000,10819000.000,11258000.000,10775000.000,11365000.000,11077000.000,11413000.000,11292000.000,10392000.000,14246000.000,15545000.000
CashAndCashEquivalentsAtCarryingValue,110068000.000,106847000.000,124077000.000,121353000.000,122300000.000,59327000.000,63073000.000,67384000.000,54043000.000,54235000.000,50385000.000,63225000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
