,2011-09-30
AccountsPayableCurrent,834000.000
AccountsReceivableNetCurrent,134000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-187000.000
AdditionalPaidInCapital,21150000.000
Assets,3727000.000
AssetsCurrent,340000.000
AssetsNoncurrent,0.000
CashAndCashEquivalentsAtCarryingValue,104000.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,75000000.000
CommonStockSharesIssued,18295226.000
CommonStockSharesOutstanding,18295226.000
CommonStockValue,18000.000
ConvertibleNotesPayableCurrent,8976000.000
DeferredRevenueCurrent,186000.000
IntangibleAssetsNetExcludingGoodwill,3287000.000
Liabilities,12556000.000
LiabilitiesAndStockholdersEquity,3727000.000
LiabilitiesCurrent,12284000.000
LongTermNotesPayable,272000.000
NotesPayableRelatedPartiesClassifiedCurrent,650000.000
NotesPayableRelatedPartiesNoncurrent,0.000
OtherNotesPayableCurrent,383000.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,20000000.000
PreferredStockSharesIssued,10580536.000
PreferredStockSharesOutstanding,10580536.000
PrepaidExpenseAndOtherAssetsCurrent,102000.000
PropertyPlantAndEquipmentNet,100000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,0.000
RetainedEarningsAccumulatedDeficit,-37364000.000
StockholdersEquity,-8829000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-8829000.000
