,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,73960.000,59057.000,79812.000,86178.000,113542.000,81182.000,76307.000,65642.000,73112.000,79034.000,77603.000,19700.000,36055.000,30963.000,37640.000,53093.000,38125.000,51173.000
AccountsPayableRelatedPartiesCurrent,,,,,7500.000,15000.000,22500.000,,7500.000,15000.000,22500.000,,7500.000,15000.000,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,85000.000,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,718.000,5700.000,7288.000,35297.000
AccruedPayrollTaxesCurrent,,,,,,,,,,,,,,,,,,2796.000
AccruedSalariesCurrent,,,,,,,,,,,,,,,,,,30001.000
AdditionalPaidInCapital,49500.000,94500.000,387051.000,419831.000,419831.000,419831.000,419831.000,419831.000,419831.000,419831.000,419831.000,419831.000,419831.000,424292.000,424292.000,424292.000,656586.000,739859.000
Assets,101614.000,98512.000,67718.000,122080.000,159011.000,158355.000,167485.000,175424.000,254635.000,253320.000,331922.000,331933.000,345077.000,383668.000,369281.000,349339.000,439212.000,473906.000
AssetsCurrent,4107.000,1005.000,47.000,4409.000,990.000,334.000,825.000,2128.000,1339.000,21481.000,83.000,94.000,13238.000,51829.000,37442.000,17500.000,107373.000,49161.000
AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,,,,,,,,,,,,,,,,,,59753.000
BankOverdrafts,,10685.000,,,,,,,,,,,,,22.000,,,
CapitalUnitsNetAmount,,,,,,,,,,,,,,,,,194325.000,194325.000
CapitalUnitsTotalCostToInvestors,,,,,,,,,,,,,,,,,675.000,675.000
CashAndCashEquivalentsAtCarryingValue,107.000,5.000,47.000,4409.000,990.000,334.000,825.000,2128.000,79.000,24.000,83.000,94.000,7613.000,2246.000,,2142.000,91623.000,4022.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,100000000.000
CommonStockSharesIssued,33000000.000,38000000.000,48649091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,,63468048.000
CommonStockSharesOutstanding,33000000.000,38000000.000,48649091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,48869091.000,,63468048.000
CommonStockValue,33000.000,38000.000,48649.000,48869.000,48869.000,48869.000,48869.000,48869.000,48869.000,48869.000,48869.000,48869.000,48869.000,48869.000,48869.000,48869.000,54344.000,63468.000
ConvertibleNotesPayable,,,,,,,,,,,,51532.000,51532.000,51532.000,51532.000,51532.000,33020.000,33020.000
DeferredCompensationPlanAssets,,,,,,,,,,,,,,45833.000,33333.000,8333.000,,0.000
DepositAssets,,,,,,,,,30096.000,8639.000,,,,,,,12000.000,8639.000
DepositLiabilitiesAccruedInterest,,,,,6829.000,10200.000,14817.000,,26797.000,34370.000,42903.000,,64709.000,76448.000,89008.000,115733.000,129648.000,143751.000
DepositsAssetsCurrent,,,,,,,,,,21457.000,8639.000,,8639.000,8639.000,8639.000,8639.000,8639.000,0.000
DepositsAssetsNoncurrent,,,,,,,8639.000,,,,,,,,,,,
DerivativeLiabilities,,,,,,,,,,,,30520.000,,,,48750.000,192430.000,121750.000
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,34840.000,39140.000,47410.000,48750.000,192430.000,121750.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-145401.000,-191875.000,538547.000,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,5555.000,3045.000,4853.000,12643.000,8627.000,12159.000,15100.000,20970.000,28307.000,36965.000,46575.000,,70513.000,78568.000,89705.000,118574.000,131055.000,146235.000
InterestPayableCurrent,,,,,,,,,,,,771.000,,,,,,
InterestPayableCurrentAndNoncurrent,,,,,,,,,,,,,1545.000,2327.000,3188.000,4886.000,300.000,804.000
Liabilities,,,,,,,,,,,,,,1072134.000,1154819.000,1277035.000,1399718.000,1420779.000
LiabilitiesAndStockholdersEquity,101614.000,98512.000,67718.000,122080.000,159011.000,158355.000,167485.000,175424.000,254635.000,253320.000,331922.000,331933.000,345077.000,383668.000,369281.000,349339.000,439212.000,473906.000
LiabilitiesCurrent,164515.000,157887.000,170565.000,239471.000,341323.000,387945.000,461311.000,506216.000,631023.000,742603.000,888632.000,958354.000,1029089.000,1072134.000,1154819.000,1277035.000,1399718.000,1420779.000
LineOfCredit,,,,115000.000,189604.000,269604.000,339604.000,399604.000,459604.000,534604.000,689604.000,729604.000,769604.000,804604.000,859604.000,922500.000,932500.000,932500.000
LineOfCreditFacilityFairValueOfAmountOutstanding,,,,115000.000,,,,399604.000,,,,729604.000,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,1000000.000,1000000.000,1000000.000
MineralRights,97507.000,97507.000,67671.000,117671.000,158021.000,158021.000,158021.000,143200.000,223200.000,223200.000,323200.000,323200.000,323200.000,323200.000,323200.000,323200.000,323200.000,323200.000
