,2016-09-30,2017-03-31
AdvertisingExpense,,926000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,9157349.000
CostOfGoodsSold,3772948.000,3617623.000
Depreciation,,4233.000
DepreciationDepletionAndAmortization,,4234.000
EarningsPerShareBasic,-0.000,-0.050
EarningsPerShareDiluted,-0.000,-0.050
GeneralAndAdministrativeExpense,1081273.000,2062963.000
GrossProfit,2884752.000,2382806.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,1825713.000
IncreaseDecreaseInAccountsReceivable,,486209.000
IncreaseDecreaseInInventories,,366250.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,876634.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,6500000.000
InterestExpenseDebt,57500.000,48056.000
InterestPaid,,48056.000
NetCashProvidedByUsedInFinancingActivities,,10024948.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,10024948.000
NetCashProvidedByUsedInInvestingActivities,,-6332.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-6332.000
NetCashProvidedByUsedInOperatingActivities,,-861267.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-861267.000
NetIncomeLoss,9950.000,-1881300.000
NetIncomeLossAvailableToCommonStockholdersBasic,-93008.000,-1971545.000
NonoperatingIncomeExpense,-57500.000,-48056.000
OperatingExpenses,2817302.000,4216050.000
OperatingIncomeLoss,67450.000,-1833244.000
PaymentsToAcquirePropertyPlantAndEquipment,,6332.000
PreferredStockDividendsAndOtherAdjustments,102958.000,90245.000
ProceedsFromIssuanceOfCommonStock,,9999948.000
ProceedsFromStockOptionsExercised,,25000.000
ResearchAndDevelopmentExpense,,70700.000
SalesRevenueGoodsNet,6657700.000,6000429.000
SellingAndMarketingExpense,1736029.000,2153087.000
ShareBasedCompensation,,782314.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodIntrinsicValue,,3.640
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.013
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,23000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,0.960
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,1047000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,0.350
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,3.910
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,4500000.000
ShippingHandlingAndTransportationCosts,,635200.000
StockIssuedDuringPeriodSharesRestrictedStockAwardGross,,100000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,-214000.000
WeightedAverageNumberOfDilutedSharesOutstanding,38666451.000,41783853.000
WeightedAverageNumberOfSharesOutstandingBasic,38666451.000,41783853.000
