,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,,5065438.000,6262274.000,22416201.000,-28757730.000,1192587.000,1135831.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,5121777.000,,,,-2748487.000,
AmortizationOfIntangibleAssets,,,,37000.000,,,,37000.000,,,,37000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,118333.000,118333.000,118333.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-554701.000,,,-7238.000,,,,-8747.000,,,,-411247.000,
ComprehensiveIncomeNetOfTax,564069.000,-1910431.000,-3127044.000,-2939586.000,-9974773.000,-13318866.000,-39727634.000,-9430933.000,-12636591.000,-20869477.000,4672604.000,-6673969.000,-5405934.000
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,,,,,,,,,,,,62772.000,
CostOfGoodsAndServicesSold,42105073.000,35461052.000,30612073.000,7423709.000,9466225.000,10938804.000,20472557.000,14759646.000,16997339.000,19928488.000,13294187.000,8539861.000,7946483.000
CostOfGoodsSoldDepreciation,,,,1782079.000,,,,,,,,,
CurrentForeignTaxExpenseBenefit,,,,-1080297.000,,,,,,,,,
CurrentIncomeTaxExpenseBenefit,54312.000,-27231.000,108.000,,,,,,,,,,
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,0.049,,,,0.048,
DebtInstrumentInterestRateDuringPeriod,,,,0.045,,,,,,,,,
Depreciation,,,,,,,,1454038.000,,,,1854364.000,
DepreciationAndAmortization,54444.000,53993.000,54173.000,51961.000,52050.000,51742.000,44132.000,48142.000,40500.000,40060.000,39281.000,39814.000,34901.000
DepreciationDepletionAndAmortization,2196295.000,,,2254886.000,,,,2258320.000,,,,2377564.000,
EarningsPerShareBasic,-0.020,-0.080,-0.070,-1.090,-2.800,-3.480,-10.390,-2.470,-3.340,-5.260,1.400,-1.730,-1.370
EarningsPerShareDiluted,-0.020,-0.080,-0.070,-1.090,-2.800,-3.480,-10.390,-2.470,-3.340,-5.260,1.400,-1.730,-1.370
EffectOfExchangeRateOnCashAndCashEquivalents,37366.000,,,-171282.000,,,,-1795.000,,,,-168453.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.340,,,,0.250,,,,0.250,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,,0.340,,,,0.340,
GeneralAndAdministrativeExpense,294076.000,932480.000,781221.000,442615.000,401797.000,576091.000,1045073.000,447431.000,303617.000,749813.000,796210.000,259573.000,512425.000
GrossProfit,61770.000,-1798717.000,-1117208.000,-1466949.000,-1301958.000,-2375307.000,-6629531.000,-2994259.000,-5131331.000,-5688965.000,-3972998.000,-2799171.000,-2759021.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1024783.000,-3565153.000,-3312915.000,-4222283.000,-10884505.000,-13487395.000,-40345203.000,-9577140.000,-12958983.000,-20431271.000,-412319.000,-6798389.000,-5375650.000
IncomeTaxExpenseBenefit,54312.000,-27231.000,108.000,,,,,,,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,1450195.000,,,,2412461.000,,,,1720729.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,,-2403987.000,,,,-1712364.000,
IncomeTaxReconciliationNondeductibleExpense,,,,-369898.000,,,,14.000,,,,,
IncomeTaxReconciliationTaxExemptIncome,,,,,,,,8488.000,,,,8365.000,
IncomeTaxReconciliationTaxHolidays,,,,0.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,1805922.000,,,456346.000,,,,2022999.000,,,,1028698.000,
IncreaseDecreaseInAccountsReceivable,6877517.000,,,-694880.000,,,,-263186.000,,,,605560.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,-27502.000,,,32630.000,,,,,,,,,
IncreaseDecreaseInCustomerAdvances,3779521.000,,,519750.000,,,,3018167.000,,,,-1162022.000,
IncreaseDecreaseInInventories,-308082.000,,,1925422.000,,,,676357.000,,,,-399413.000,
IncreaseDecreaseInPrepaidExpense,-66760.000,,,-206353.000,,,,-142764.000,,,,-20356.000,
IncreaseDecreaseInPropertyAndOtherTaxesPayable,662673.000,,,-108457.000,,,,-233891.000,,,,62126.000,
InterestCostsCapitalized,,,,0.000,,,,,,,,,
InterestExpense,-669928.000,808650.000,794895.000,858588.000,925077.000,857269.000,915777.000,,,,,,
InterestExpenseOther,,,,,,,,936891.000,944656.000,912222.000,1251628.000,930646.000,917416.000
InvestmentIncomeInterest,199.000,68872.000,20434.000,103.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-810921.000,,,,,,,-47650.000,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-810921.000,,,,,,,-47650.000,,,,,
NetCashProvidedByUsedInInvestingActivities,84886.000,,,-7424.000,,,,-14633.000,,,,-20329.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,84886.000,,,-7424.000,,,,-14633.000,,,,-20329.000,
NetCashProvidedByUsedInOperatingActivities,303740.000,,,171468.000,,,,55331.000,,,,-222465.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,303740.000,,,171468.000,,,,55331.000,,,,-222465.000,
NetIncomeLoss,-1079095.000,-3537922.000,-3313023.000,-4222283.000,-10884505.000,-13487395.000,-40345203.000,-9577140.000,-12958983.000,-20431271.000,5455999.000,-6798389.000,-5375650.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,-4222283.000,-10884505.000,-13487395.000,-40345203.000,-9577140.000,-12958983.000,-20431271.000,5455999.000,-6798389.000,-5375650.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,-4222283.000,-10884505.000,-13487395.000,-40345203.000,-9577140.000,-12958983.000,-20431271.000,5455999.000,-6798389.000,-5375650.000
NonoperatingIncomeExpense,-669729.000,-739778.000,-774461.000,-858485.000,-317423.000,-786526.000,3189839.000,-934363.000,-887120.000,-912181.000,4970549.000,-930646.000,-914384.000
OperatingExpenses,416824.000,1026658.000,1421246.000,1896849.000,9265124.000,10325562.000,36905511.000,5648518.000,6940532.000,13830125.000,1409870.000,3068572.000,1702245.000
