,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1124034.000,750802.000,767171.000,1327312.000,1381592.000,738773.000,1209380.000,791752.000,1317348.000,1129386.000,1204894.000,1015891.000,1975854.000,1102539.000,813600.000,857445.000,1582614.000,2534158.000,3363906.000,2310397.000,3700266.000,2697100.000,1596748.000,2446193.000
AccountsReceivableNetCurrent,1269186.000,1152238.000,1042748.000,1706063.000,2104159.000,1395021.000,969111.000,2039040.000,1803019.000,1526489.000,1259887.000,2675546.000,2502414.000,3056048.000,1685623.000,2385357.000,2973249.000,4839334.000,2684567.000,5217809.000,6382159.000,4054240.000,2792649.000,4385965.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-256263.000,-261965.000,-267176.000,-271029.000,-274063.000,-276914.000,-279765.000,-281276.000,-282787.000,-284359.000,-286063.000,-286403.000,-286853.000,-287388.000,581520.000,-600147.000,-620187.000,-640402.000,621926.000,-635765.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-24977185.000,-24686614.000,-25138999.000,-24419092.000,-23646145.000,-23178735.000,-22614724.000,-22027309.000,-21557099.000,-21071509.000,-21322299.000,-20428953.000,-19703738.000,-19139659.000,-19648697.000,-19690960.000,-19447423.000,-19064164.000,-20814637.000,-20000483.000,-18921447.000,-19282165.000,-20446559.000,-20779449.000
AdditionalPaidInCapital,27179770.000,27054447.000,27014893.000,26983240.000,26979661.000,26908190.000,26864676.000,27126586.000,27067578.000,26004573.000,26049722.000,26217828.000,26260462.000,26270426.000,26280388.000,26427641.000,26295640.000,26289516.000,30963122.000,30880348.000,30900166.000,30971453.000,30919289.000,30904089.000
Assets,5211165.000,5015206.000,4822712.000,6092028.000,6996272.000,6569110.000,7675563.000,8222957.000,9211844.000,11959620.000,9230303.000,9935249.000,11528924.000,11070335.000,10103970.000,10152502.000,10947483.000,12173713.000,17558378.000,17655856.000,19873872.000,18237595.000,15546363.000,15909686.000
AssetsCurrent,3561027.000,3431631.000,3296380.000,4632010.000,5596994.000,5230471.000,6397072.000,6903256.000,7950114.000,10805678.000,8134150.000,8725543.000,10375667.000,9971425.000,9060446.000,9162040.000,9981937.000,11234713.000,9536494.000,9874232.000,12205942.000,10695380.000,8126158.000,8661515.000
AssetsFairValueDisclosure,,,,,,,2193777.000,,,,4342296.000,,,,5391068.000,,,,8462055.000,,,,,
BankLoans,,,,,,,,,,,,,,,,,,1568270.000,,1310051.000,1179292.000,1047291.000,,779522.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,,,,,,700000.000,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityLiabilitiesIncurred,,,,,,,,,,,621775.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,,,,,,2645684.000,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,3117459.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,5009760.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,,,,,,,4564959.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,,,,,,,,,,,,,,,,,57314.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,237498.000,
Cash,263932.000,299163.000,354929.000,887111.000,605295.000,1187369.000,936911.000,709370.000,2364244.000,6026135.000,3305179.000,3306559.000,3924474.000,3618268.000,4353699.000,4377646.000,4335640.000,3054663.000,1532550.000,707599.000,1940117.000,1986362.000,1293041.000,1133148.000
CashAndCashEquivalentsAtCarryingValue,263932.000,299163.000,354929.000,887111.000,605295.000,1187369.000,936911.000,709370.000,2364244.000,6026135.000,3305179.000,3306559.000,3924474.000,3618268.000,4353699.000,4377646.000,4335640.000,3054663.000,1532550.000,707599.000,1940117.000,1986362.000,1293041.000,1133148.000
CashFDICInsuredAmount,,,,,,,,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,
CashUninsuredAmount,,,,,,,,,,,,,,,,,,,,,,,1085992.000,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,349391.000,209808.000,209808.000,207725.000,152725.000,,115139.000,83680.000,50000.000,,110620.000,110620.000,110620.000,,
CommitmentsAndContingencies,,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,72824496.000,74171996.000,74171996.000,74299003.000,74490670.000,74590670.000,74753482.000,77753482.000,77753482.000,7775322.000,8110853.000,8117474.000,8190368.000,8194812.000,8198516.000,8082008.000,8082971.000,8002952.000,10444257.000,10368112.000,10408264.000,10413621.000,10449520.000,10470158.000
