,2011-06-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2015-03-31,2015-06-30,2015-09-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,347056.000,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,11508.000,,,,0.000,,,0.000,,14527.000,46747.000,59425.000
BusinessAcquisitionContingentConsiderationSharesIssuable,,,90000000.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,7450.000,,,,538.000,,,-8517.000,,4979.000,,
CostOfGoodsSoldDirectMaterials,5544.000,,,,,,,,,,,,
CurrentFederalTaxExpenseBenefit,,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,-24008.000,,,,0.000,,,0.000,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,-44456.000,103656.000,85951.000
DevelopmentCosts,,,,,,,,,0.000,0.000,,,
EarningsPerShareBasicAndDiluted,0.030,0.070,0.220,1.710,-2.460,-0.000,-0.000,-0.000,0.010,-0.000,0.010,-0.000,-0.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,103656.000,-85951.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-13256.000,-67137.000,-426788.000,-3530820.000,-1386363.000,-155428.000,-161302.000,-135852.000,-1043399.000,-78379.000,-1290672.000,-69303.000,-215598.000
IncomeTaxesPaid,,,,,,0.000,,,0.000,,0.000,,
IncreaseDecreaseInAccountsAndOtherReceivables,,314.000,,,,0.000,,,0.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,242733.000,,,,155366.000,,,-9780.000,,-15040.000,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,,,,44456.000,,
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,76418.000,,-1266.000,,
IncreaseDecreaseInNotesPayableRelatedParties,,,,,,,,,0.000,,-22500.000,,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,,,,,,,,,550.000,,0.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,0.000,,,0.000,,,,
IncreaseDecreaseInPrepaidExpense,,-50000.000,,,,,,,,,,,
InterestExpense,9216.000,-20765.000,-45714.000,-40967.000,-19935.000,18243.000,18300.000,18636.000,-18241.000,-18336.000,118835.000,84414.000,75357.000
InterestExpenseRelatedParty,,,,,,,,,,,,7749.000,6940.000
InterestPaid,,711.000,,,,8361.000,,,2390.000,,614.000,,
NetCashProvidedByUsedInContinuingOperations,,,,,,-62.000,,,-19067.000,,-113021.000,,
NetCashProvidedByUsedInFinancingActivities,,354506.000,,,,600.000,,,550.000,,118000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,354506.000,,,,600.000,,,550.000,,118000.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,0.000,,,0.000,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,0.000,,,0.000,,0.000,,
OperatingExpenses,11581.000,46372.000,381074.000,3489853.000,1366428.000,137185.000,143002.000,117216.000,1025158.000,60043.000,1127381.000,80796.000,51194.000
OperatingIncomeLoss,-4040.000,-46372.000,-381074.000,-3489853.000,-1366428.000,-137185.000,-143002.000,-117216.000,-1025158.000,-60043.000,-1127381.000,-80796.000,-51194.000
OtherNoncashExpense,,,,,,,,,,,84974.000,,
OtherNonoperatingIncomeExpense,-9216.000,20765.000,45714.000,-40967.000,101869.000,-18243.000,-18300.000,-18636.000,18241.000,18336.000,-163291.000,11493.000,-164404.000
OtherSellingGeneralAndAdministrativeExpense,,,,,,,,,,,824.000,10138.000,275.000
ProFormaWeightedAverageSharesOutstandingDiluted,500000.000,,,,,,,,,,,,
ProceedsFromConvertibleDebt,,,,,,,,,,,140500.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,0.000,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,300000.000,,,,,,,,,,,
ProceedsFromNotesPayable,,100000.000,,,,0.000,,,0.000,,,,
ProceedsFromRelatedPartyDebt,,,,,,600.000,,,,,,,
ProfessionalFees,4679.000,4262.000,47445.000,85907.000,28502.000,49555.000,55387.000,48271.000,47588.000,55797.000,76557.000,55658.000,50919.000
ProfitLoss,-13256.000,-67137.000,-426788.000,-3530820.000,-1386363.000,-155428.000,-161302.000,-135852.000,-1043399.000,-78379.000,-1290672.000,-69303.000,-215598.000
RepaymentsOfDebt,,,,,,0.000,,,,,,,
RepaymentsOfNotesPayable,,20128.000,,,,,,,,,22500.000,,
RepaymentsOfRelatedPartyDebt,,25366.000,,,,0.000,,,,,,,
Revenues,7541.000,,,,,,0.000,0.000,,,,,
RevenuesNetOfInterestExpense,,,,,,,,,0.000,0.000,0.000,0.000,0.000
SalariesWagesAndOfficersCompensation,946.000,42000.000,304336.000,3400274.000,1336129.000,87500.000,87500.000,68750.000,977500.000,4167.000,1050000.000,15000.000,0.000
SalesRevenueGoodsGross,7541.000,,,,,,,,,,,,
SalesRevenueNet,7541.000,,,,,,0.000,0.000,,,,,
SellingGeneralAndAdministrativeExpense,412.000,110.000,29293.000,3672.000,1797.000,130.000,115.000,195.000,70.000,79.000,,,
ShareBasedCompensation,,,,,,,,,965000.000,,1050000.000,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,,,,,,6000000.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,965000.000,,1050000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,109165000.000,109165000.000,109165000.000,,,,,
