,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
AccountsPayableAndAccruedLiabilitiesCurrent,,4933.000,2100.000,3950.000,200.000,3128.000,3429.000,26288.000,44362.000,55591.000,
AccountsPayableCurrent,,,,,,,,,,,56100.000
AccountsPayableOtherCurrent,,,,,,,,,,,7847.000
AccruedProfessionalFeesCurrent,,,,,,,,23000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,905.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,6219.000
AdditionalPaidInCapital,12500.000,28644.000,37100.000,37100.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,37100.000,37100.000,37100.000,37100.000,37100.000,37100.000,-105709.000
Assets,14285.000,35429.000,33804.000,17779.000,2679.000,11323.000,2679.000,50.000,50.000,50.000,5542365.000
AssetsCurrent,14285.000,35429.000,33804.000,17779.000,2679.000,11323.000,2679.000,50.000,50.000,50.000,5530377.000
AssetsNoncurrent,,,,,,,,,,,11988.000
CashAndCashEquivalentsAtCarryingValue,14285.000,35429.000,33804.000,17779.000,2679.000,2679.000,2679.000,,50.000,,583.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,4000000000.000,7000000000.000,7000000000.000
CommonStockSharesIssued,12500000.000,17800000.000,20700000.000,20700000.000,20700000.000,20700000.000,20700000.000,20700000.000,20700000.000,20700000.000,6606065482.000
CommonStockSharesOutstanding,12500000.000,17800000.000,20700000.000,20700000.000,20700000.000,20700000.000,20700000.000,20700000.000,20700000.000,20700000.000,6606065482.000
CommonStockValue,12500.000,17800.000,20700.000,20700.000,20700.000,20700.000,20700.000,20700.000,20700.000,20700.000,6606065.000
DeferredTaxAssetsOperatingLossCarryforwards,3643.000,5422.000,8873.000,14950.000,,,,,,,
DeferredTaxAssetsValuationAllowance,3643.000,5422.000,8873.000,14950.000,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,10715.000,15948.000,26096.000,,,,,,,,
DueFromBanks,,,,,,,,,,,583.000
DueToOfficersOrStockholdersCurrent,,,,,,20000.000,,,,,
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,,,,,,,,,241196.000
DueToRelatedPartiesCurrent,,,,,,,20000.000,23000.000,24468.000,29468.000,241196.000
EscrowDeposit,,,,,,,,50.000,50.000,50.000,50.000
Liabilities,,,,,,23128.000,23429.000,49288.000,68830.000,85059.000,5827570.000
LiabilitiesAndStockholdersEquity,14285.000,35429.000,33804.000,17779.000,2679.000,11323.000,2679.000,50.000,50.000,50.000,5542365.000
LiabilitiesCurrent,,4933.000,2100.000,3950.000,200.000,23128.000,23429.000,49288.000,68830.000,85059.000,5827570.000
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,,,,,,,12506.000
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,,,,,12506.000
OperatingLossCarryforwards,10715.000,15948.000,26096.000,43971.000,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,,,8644.000,,,,,5513648.000
PrepaidExpenseNoncurrent,,,,,,,,,,,6514.000
PropertyPlantAndEquipmentGross,,,,,,,,,,,6379.000
PropertyPlantAndEquipmentNet,,,,,,,,,,,5474.000
RetainedEarningsAccumulatedDeficit,-10715.000,,,-43971.000,-55321.000,-69605.000,-78550.000,-107038.000,-126580.000,-142809.000,-2044511.000
StockholdersEquity,14285.000,30496.000,31704.000,13829.000,2479.000,-11805.000,-20750.000,-49238.000,-68780.000,-85009.000,-285205.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,-11805.000,-20750.000,-49238.000,-68780.000,-85009.000,-285205.000
