,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableTradeCurrent,20386000.000,22587000.000,24320000.000,30483000.000,17648000.000
AccountsReceivableNetCurrent,4259000.000,7303000.000,6956000.000,11428000.000,8241000.000
AccruedLiabilitiesCurrent,8838000.000,9495000.000,9564000.000,11167000.000,9200000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,4985000.000,5840000.000,6852000.000,7972000.000,9073000.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,-7000.000,-14000.000,,1000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-7000.000,-14000.000,-19000.000,1000.000
AdditionalPaidInCapital,132498000.000,133524000.000,134753000.000,136260000.000,137672000.000
AllowanceForDoubtfulAccountsReceivable,,,,40000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,70000.000,57000.000,25000.000,40000.000,40000.000
Assets,145710000.000,149395000.000,151465000.000,161717000.000,145552000.000
AssetsCurrent,133601000.000,136422000.000,138312000.000,148510000.000,108109000.000
AvailableForSaleSecuritiesAmortizedCost,,,23607000.000,27574000.000,20429000.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,1.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,43000.000
CapitalLeaseObligations,28000.000,24000.000,21000.000,14000.000,9000.000
CapitalLeaseObligationsCurrent,-20000.000,-20000.000,19000.000,-14000.000,-9000.000
CapitalLeaseObligationsNoncurrent,,,2000.000,0.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,14000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,0.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,28000.000,24000.000,21000.000,14000.000,9000.000
CapitalLeasesOfLessorContingentRentalsBasisSpreadOnVariableRate,,,,0.008,
CapitalizedComputerSoftwareGross,6623000.000,7447000.000,8398000.000,9287000.000,10265000.000
CashAndCashEquivalentsAtCarryingValue,121371000.000,102172000.000,98895000.000,99188000.000,72301000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,0.020,0.020
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,32076.000,32076.000,32076.000,32076.000,32076.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,7610968.000,1744808.000
