,2011-12-31,2012-12-31
AccretionExpense,,50000.000
AccretionOfDiscount,,7428.000
AdjustmentsToAdditionalPaidInCapitalOther,563586.000,
AmortizationOfDebtDiscountPremium,70795.000,
AmortizationOfFinancingCosts,4563.000,2118.000
AmortizationOfFinancingCostsAndDiscounts,,2500.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-7989.000,-60.000
ComprehensiveIncomeNetOfTax,-423262.000,
ConversionOfStockAmountConverted1,32000.000,6500.000
DebtConversionConvertedInstrumentAmount1,2400.000,
DebtConversionOriginalDebtAmount1,,13632.000
DebtInstrumentIncreaseAccruedInterest,,5802.000
DerivativeGainLossOnDerivativeNet,-25754.000,-57220.000
EarningsPerShareBasicAndDiluted,-0.020,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,-292.000,409.000
GainLossOnSaleOfDerivatives,,57220.000
GeneralAndAdministrativeExpense,84268.000,47384.000
IncomeTaxesPaid,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,18941.000,5951.000
IncreaseDecreaseInDueToRelatedParties,168391.000,36167.000
IncreaseDecreaseInIncomeTaxesReceivable,,69949.000
InterestExpense,86264.000,50749.000
InterestPaid,0.000,
IssuanceOfStockAndWarrantsForServicesOrClaims,10000.000,
NetCashProvidedByUsedInFinancingActivities,64000.000,61000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,64000.000,61000.000
NetCashProvidedByUsedInInvestingActivities,2000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,2000.000,
NetCashProvidedByUsedInOperatingActivities,-73697.000,-61469.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-73697.000,-61469.000
NetIncomeLoss,-423262.000,-199853.000
OperatingExpenses,298468.000,91884.000
OperatingIncomeLoss,-298468.000,-91884.000
OtherGeneralAndAdministrativeExpense,175000.000,10000.000
OtherNoncashExpense,,29500.000
OtherNoncashIncomeExpense,38345.000,
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,63517.000,13632.000
PaymentsForLoans,,12000.000
PaymentsForProceedsFromLoansReceivable,-2000.000,
PaymentsOfFinancingCosts,2500.000,2500.000
ProceedsFromConvertibleDebt,35000.000,27500.000
ProceedsFromNotesPayable,30000.000,
ProceedsFromRelatedPartyDebt,1500.000,36000.000
ProfessionalFees,39200.000,34500.000
ProvisionForDoubtfulAccounts,6778.000,
StockIssued1,361654.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,8398.000,6500.000
StockIssuedDuringPeriodValueOther,361654.000,
StockIssuedDuringPeriodValueShareBasedCompensation,10000.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,-69949.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,41608000.000
