,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2184000.000,3204000.000,2322000.000,2427000.000,1954476.000,2476901.000,3266577.000,3004868.000,2232859.000,2357334.000,2332805.000
AccountsReceivableNetCurrent,3289000.000,3752000.000,3576000.000,2985000.000,2312450.000,1215445.000,2700589.000,4099151.000,7025156.000,7019576.000,9984873.000
AccruedLiabilitiesAndOtherLiabilities,,,,,3462346.000,4651546.000,,,,3202105.000,
AccruedLiabilitiesCurrent,,,,,,-2965290.000,3547273.000,,,-3202105.000,3507893.000
AccruedLiabilitiesFairValueDisclosure,,,,,,1686256.000,,,,,
AccruedPayrollTaxesCurrent,,,,,903834.000,1800000.000,,,,2200000.000,
AccruedPayrollTaxesCurrentAndNoncurrent,,,,,,1512415.000,1863031.000,1863031.000,1863031.000,1863031.000,1863031.000
AccruedSalariesCurrent,,,,,31189.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,201149.000,,,,813913.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,30000.000,46000.000,145000.000,111000.000,,,,,,,
AdditionalPaidInCapital,38128000.000,38342000.000,38593000.000,38840000.000,2770016.000,2522643.000,3023771.000,4575012.000,7489707.000,11500477.000,17483646.000
AllowanceForDoubtfulAccountsReceivable,,,,,,89000.000,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,119000.000,
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,772798.000,150000.000,,,,
Assets,11360000.000,11922000.000,13528000.000,11802000.000,4107338.000,4894808.000,8738130.000,9692021.000,13132408.000,14731018.000,17936375.000
AssetsCurrent,5395000.000,5958000.000,7573000.000,5926000.000,3283504.000,3399935.000,6127709.000,6642579.000,9863531.000,11264499.000,13636250.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,0.000,0.000,,,,,,,,,
BridgeLoan,100000.000,100000.000,100000.000,100000.000,,,,,2250000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,339582.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,76137.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,10439.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,83505.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,89005.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,80497.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,0.000,,,,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,0.000,,,,,
CapitalizedComputerSoftwareNet,,,,,,,,,,433912.000,
Cash,,,,,189530.000,207740.000,154633.000,77059.000,8586.000,1411612.000,2330.000
CashAndCashEquivalentsAtCarryingValue,694000.000,861000.000,2087000.000,893000.000,189530.000,207740.000,154633.000,,,,
CashFDICInsuredAmount,,,,,250000.000,250000.000,,,,250000.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,37451396.000,37611396.000,37611396.000,37611396.000,45102642.000,45333475.000,46386220.000,61232969.000,67305373.000,78019872.000,88402369.000
CommonStockSharesOutstanding,37451396.000,37611396.000,37611396.000,37611396.000,45102642.000,45333475.000,46386220.000,61232969.000,67305373.000,78019872.000,88402369.000
CommonStockValue,37000.000,38000.000,38000.000,38000.000,45103.000,45333.000,46387.000,61232.000,67504.000,78019.000,88402.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,,,,,,555344.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,0.120,0.120,0.120
DebtInstrumentUnamortizedDiscount,95000.000,48000.000,,,,,,291587.000,236914.000,236914.000,
DeferredCostsCurrent,,,,,,,,,473100.000,,
DeferredFinanceCostsCurrentGross,,,,,,75833.000,,,,,
DeferredFinanceCostsNet,,,,,,140000.000,,,473100.000,,
DeferredFinanceCostsNoncurrentNet,,,,,75000.000,64166.000,,,,,
DeferredTaxAssetsGross,,,,,,3562060.000,,,,5282181.000,
DeferredTaxAssetsNet,,,,,,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,1445277.000,,,,4936966.000,
DeferredTaxAssetsTaxDeferredExpense,,,,,,3754279.000,,,,5789909.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,,301631.000,,,,52500.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,2007371.000,,,,800443.000,
DeferredTaxAssetsValuationAllowance,,,,,,3562060.000,,,,5282181.000,
DeferredTaxLiabilitiesNoncurrent,197000.000,212000.000,227000.000,241000.000,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,192219.000,,,,507728.000,
DerivativeLiabilities,,,,,,,,,143200.000,594000.000,3357000.000
DividendsPayableAmount,,,29000.000,73000.000,,,,,,,
DividendsPayableCurrent,,,,,685087.000,431243.000,471023.000,490913.000,510804.000,530694.000,550585.000
DueToRelatedPartiesCurrent,,,,,85399.000,183538.000,330894.000,410456.000,418707.000,99860.000,190248.000
EmployeeRelatedLiabilitiesCurrent,,,,,,1731385.000,2189158.000,2063118.000,1984029.000,2299738.000,2490527.000
Goodwill,2792000.000,2792000.000,2792000.000,2792000.000,,,,,,,
IntangibleAssetsNetExcludingGoodwill,2818000.000,2905000.000,2841000.000,2776000.000,,,,,,,
InterestPayableCurrent,,,,,,,,836404.000,748465.000,364805.000,439817.000
InterestPayableCurrentAndNoncurrent,,,,,1800531.000,2030745.000,681291.000,,,,
InventoryNet,566000.000,0.000,0.000,0.000,,,,,,,
Liabilities,7198000.000,8363000.000,10055000.000,9684000.000,13640821.000,16020405.000,19326560.000,19951599.000,22012669.000,24594494.000,27991635.000
LiabilitiesAndStockholdersEquity,11360000.000,11922000.000,13528000.000,11802000.000,4107338.000,4894808.000,8738130.000,9692021.000,13132408.000,14731018.000,17936375.000
