,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,14169000.000,16548000.000,10421000.000,10154000.000,12666000.000,12001000.000,9962000.000,15140000.000,14493000.000,17085000.000,13481000.000,10762000.000,9694000.000
AccountsReceivableNetCurrent,15844000.000,23651000.000,17971000.000,24695000.000,17613000.000,20783000.000,16348000.000,22824000.000,20884000.000,29493000.000,22472000.000,26190000.000,21628000.000
AccruedLiabilitiesCurrent,6938000.000,9015000.000,9756000.000,9181000.000,8539000.000,8992000.000,12620000.000,11856000.000,17475000.000,16878000.000,10703000.000,9300000.000,9444000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3828000.000,4324000.000,4780000.000,5335000.000,5710000.000,6626000.000,7139000.000,7149000.000,8016000.000,8493000.000,8539000.000,8521000.000,9322000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,-61000.000,13000.000,20000.000,2000.000,-31000.000,-37000.000
AdditionalPaidInCapitalCommonStock,123980000.000,201590000.000,204632000.000,208998000.000,212926000.000,219288000.000,223853000.000,231289000.000,235982000.000,244340000.000,250807000.000,258063000.000,261730000.000
AllowanceForDoubtfulAccountsReceivableCurrent,264000.000,217000.000,156000.000,106000.000,88000.000,108000.000,27000.000,15000.000,8000.000,34000.000,33000.000,61000.000,25000.000
Assets,69114000.000,149440000.000,145247000.000,144254000.000,135794000.000,133664000.000,132115000.000,140914000.000,145101000.000,151788000.000,140177000.000,136483000.000,128933000.000
AssetsCurrent,63792000.000,142888000.000,137279000.000,134710000.000,124681000.000,122765000.000,121431000.000,130819000.000,130517000.000,135964000.000,124788000.000,121862000.000,115056000.000
AssetsFairValueDisclosure,,,,,,,,80029000.000,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,46654000.000,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,-61000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,46654000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,46593000.000,,,,,
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,46593000.000,44750000.000,39642000.000,35256000.000,42408000.000,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,179000.000,181000.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,941000.000,896000.000
CapitalLeasedAssetsGross,,,,,,,,,,,,1200000.000,1200000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,1120000.000,1077000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,179000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,168000.000,168000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,170000.000,170000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,175000.000,175000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,184000.000,184000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,244000.000,244000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,136000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,200000.000,200000.000
CashAndCashEquivalentsAtCarryingValue,33303000.000,103913000.000,106237000.000,98044000.000,92660000.000,85365000.000,88189000.000,45741000.000,41388000.000,39337000.000,43900000.000,34346000.000,28907000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,33436000.000,33991000.000,27708000.000,32222000.000,25244000.000,18747000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,80090000.000,78728000.000,67331000.000,67477000.000,67683000.000,64710000.000
CashEquivalentsAtCarryingValue,,,,,,,,33436000.000,33991000.000,27708000.000,32222000.000,25244000.000,
ClassOfWarrantOrRightOutstanding,103034.000,0.000,0.000,,,,,,,,,,
