,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccruedInvestmentIncomeReceivable,3206913.000,3690433.000,3615246.000,3900017.000,3689921.000,3241320.000,2880248.000
AccruedLiabilitiesFairValueDisclosure,,,,,302934.000,320980.000,284341.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,8397596.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-2462717.000,-1971458.000,-2899132.000,-2348007.000,-961178.000,203380.000,-365049.000
AdditionalPaidInCapital,73191697.000,73083363.000,73161145.000,73184531.000,73152408.000,73483605.000,73529645.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,459935.000,462882.000,,,,651520.000,116056.000
AdvancesFromFederalHomeLoanBanks,,,,,80000000.000,81000000.000,80000000.000
Assets,955842376.000,1171710250.000,1116740756.000,1070820544.000,1049436134.000,1032220096.000,1034074367.000
AvailableForSaleSecurities,29352855.000,28136101.000,186330261.000,192673128.000,199139523.000,189379333.000,179246182.000
AvailableForSaleSecuritiesAmortizedCost,,,,,200595853.000,189071181.000,179799286.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,6629815.000,8477407.000,8869894.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,6647268.000,8496978.000,8888727.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,17095716.000,17977502.000,8252737.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,17210113.000,18081140.000,8317669.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,200595853.000,189071181.000,179799286.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,2916391.000,1619783.000,5123015.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,2937652.000,1627437.000,5142638.000
