,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,4516000.000,6555000.000,5245000.000,3983000.000,5915000.000,5404000.000,5396000.000,5111000.000,7096000.000,9769000.000,9798000.000,10816000.000,13790000.000,13661000.000,15002000.000,11282000.000
AccountsPayableCurrent,1405000.000,2001000.000,1302000.000,546000.000,963000.000,1934000.000,1655000.000,1271000.000,1813000.000,3248000.000,2104000.000,3236000.000,4445000.000,3211000.000,6296000.000,3450000.000
AccruedLiabilitiesCurrent,2297000.000,3398000.000,2335000.000,2809000.000,3762000.000,2239000.000,2327000.000,2715000.000,3568000.000,4244000.000,5311000.000,5785000.000,7002000.000,7462000.000,5743000.000,5788000.000
AccruedRentCurrent,,,,,,16000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,3181000.000,115000.000,152000.000,191000.000,235000.000,279000.000,335000.000,388000.000,447000.000,505000.000,548000.000,586000.000,627000.000,672000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,9520000.000,9520000.000,9507000.000,9516000.000,9539000.000,9528000.000,9521000.000,9525000.000,9515000.000,9519000.000,9558000.000,9585000.000,9618000.000,9584000.000,9533000.000,9604000.000
AdditionalPaidInCapital,154469000.000,154069000.000,214756000.000,216111000.000,218357000.000,257898000.000,260616000.000,311539000.000,314664000.000,412535000.000,415232000.000,420595000.000,423149000.000,425909000.000,428507000.000,497531000.000
Assets,23040000.000,18001000.000,64537000.000,56312000.000,49664000.000,41309000.000,33479000.000,72182000.000,61874000.000,143678000.000,128017000.000,112503000.000,95993000.000,79158000.000,63444000.000,110765000.000
AssetsCurrent,22436000.000,17021000.000,64215000.000,56037000.000,49161000.000,40345000.000,32657000.000,71189000.000,60893000.000,141038000.000,125402000.000,109901000.000,93039000.000,75486000.000,59555000.000,107925000.000
AvailableForSaleSecurities,,,,45058000.000,38902000.000,32792000.000,,53716000.000,45498000.000,28132000.000,72834000.000,73114000.000,66771000.000,53180000.000,34351000.000,75703000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,8000.000,2000.000,54000.000,59000.000,99000.000,64000.000,15000.000,90000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,12000.000,0.000,22000.000,0.000,0.000,0.000,3000.000,5000.000
AvailableForSaleSecuritiesAmortizedCost,,,,45062000.000,38882000.000,32784000.000,,53709000.000,45502000.000,28130000.000,72802000.000,73055000.000,66672000.000,53116000.000,34339000.000,75618000.000
CashAndCashEquivalentsAtCarryingValue,9740000.000,7616000.000,14235000.000,8317000.000,8515000.000,4915000.000,6593000.000,14307000.000,13379000.000,109881000.000,49493000.000,34555000.000,24542000.000,19802000.000,22383000.000,29757000.000
ClassOfWarrantOrRightOutstanding,,,2539677.000,2529333.000,2469333.000,2465713.000,2465713.000,2452439.000,2273143.000,1428383.000,1428383.000,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,3897000.000,,,,4656820.000,,,,5050279.000,,,,4386664.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
