,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AccountsPayableAndAccruedLiabilitiesCurrent,833.000,64193.000,33162.000,32158.000,32135.000,3718.000,22316.000,6559.000,11096.000,28051.000,424223.000,366542.000,496884.000
AccountsReceivableNetCurrent,,53447.000,2625.000,12162.000,39856.000,1206.000,3188.000,653.000,16092.000,1692.000,264353.000,162957.000,94076.000
AccruedRentNoncurrent,,,,,2250.000,2250.000,2250.000,4500.000,6750.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,3750.000,6250.000,12008.000
AdditionalPaidInCapital,100222.000,207057.000,249144.000,343322.000,405572.000,450641.000,461424.000,647546.000,658524.000,721413.000,1727017.000,2996949.000,3057158.000
AllowanceForDoubtfulAccountsReceivable,,,,,0.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,0.000,0.000,,
Assets,39725.000,91704.000,51480.000,60115.000,138486.000,79186.000,82798.000,71129.000,75816.000,56560.000,1070209.000,1332295.000,1099257.000
AssetsCurrent,39725.000,91704.000,51480.000,60115.000,138486.000,79186.000,82798.000,50133.000,56450.000,56560.000,630209.000,904170.000,686265.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,75000.000,75000.000,75000.000,75000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,,,,,,,,0.200,,,,,
Cash,1544.000,1544.000,1045.000,545.000,545.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,11171.000,21136.000,3818.000,9143.000,19780.000,44101.000,69628.000,35998.000,22718.000,27241.000,115783.000,392934.000,247327.000
CashFDICInsuredAmount,,,,,,,,,,250000.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,10237500.000,11202700.000,11365700.000,11737905.000,11987905.000,12168905.000,12212205.000,12907471.000,12909471.000,13040471.000,14112151.000,15114055.000,16802922.000
CommonStockSharesOutstanding,10237500.000,11202700.000,11365700.000,11737905.000,11987905.000,12168905.000,12212205.000,12907471.000,12909471.000,13040471.000,14112151.000,15114055.000,16802922.000
CommonStockValue,10238.000,11203.000,11366.000,11738.000,11988.000,12169.000,12212.000,12907.000,12929.000,13040.000,14112.000,15114.000,16803.000
ContractualObligation,,,,,,7500.000,,,,,,5248.000,5248.000
ConvertibleDebtCurrent,,,,6000.000,6000.000,6000.000,6000.000,3000.000,3000.000,55025.000,42573.000,,
ConvertibleLongTermNotesPayable,,,,,,,,87500.000,87500.000,,6105.000,,
ConvertibleNotesPayable,,,,,,,,,,3000.000,3000.000,156387.000,356429.000
DebtInstrumentConvertibleConversionPrice1,,,,0.250,0.250,0.250,,,,,,,
DebtInstrumentInterestRateAtPeriodEnd,,,0.030,0.100,0.100,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,0.100,,,,,,,
DebtIssuanceCostsLineOfCreditArrangementsNet,,,,,,,,,,,295333.000,,
DeferredRevenueCurrent,,,,,,,,,,20880.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,165000.000,176000.000,277000.000,279000.000,326000.000,736000.000,1098000.000,1331000.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,57000.000,86000.000,137000.000,131000.000,135000.000,416000.000,440000.000,692000.000,698000.000,815000.000,,2774000.000,3329000.000
DeferredTaxAssetsValuationAllowance,,,,,,165000.000,176000.000,277000.000,279000.000,326000.000,736000.000,1098000.000,1331000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,82518.000,201749.000,253192.000,344103.000,348209.000,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,10000.000,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,29000.000,36000.000,0.000,10000.000,0.000,0.000,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,15625.000,25000.000
Goodwill,,,,,,,,,,375000.000,375000.000,375000.000,375000.000
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,368750.000,359375.000,350000.000
InventoryFinishedGoods,25804.000,9000.000,36859.000,30632.000,70729.000,18879.000,,,,,,,
InventoryNet,28554.000,17121.000,45037.000,38810.000,78850.000,18879.000,9982.000,7482.000,17240.000,12887.000,250073.000,343034.000,339617.000
InventoryRawMaterials,2750.000,8121.000,8178.000,8178.000,8121.000,,,,,,,,
Investments,,,,,,,,10000.000,10000.000,,,,
Liabilities,,,,,,,,101253.000,101596.000,135456.000,1169688.000,1064114.000,1352872.000
LiabilitiesAndStockholdersEquity,39725.000,91704.000,51480.000,60115.000,138486.000,79186.000,82798.000,71129.000,75816.000,56560.000,1070209.000,1332295.000,1099257.000
LiabilitiesCurrent,10833.000,74193.000,43162.000,48158.000,68135.000,29718.000,48316.000,13753.000,14096.000,80431.000,651339.000,731545.000,1352872.000
LineOfCredit,,,,,,,,,,,354667.000,,
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,,,,,,650000.000,,,
LinesOfCreditCurrent,,,,,,,,,,,,,259436.000
LoansPayable,,,,,,,,,,,10000.000,,
LoansPayableCurrent,,,,,,,,,,,,208616.000,240123.000
NotesAndLoansPayable,,,,,,,,,,31500.000,,332569.000,
NotesAndLoansPayableCurrent,,,,,,,,,,,335225.000,,
NotesPayableCurrent,,,,,,,,,,18500.000,,,
OtherAssets,,,,,,,,,19366.000,,,,
OtherAssetsNoncurrent,,,,,,,,,,,,428125.000,
OtherDeferredCreditsCurrent,,,,,,,,4194.000,,,,,
OtherLoansPayable,,,,,,,,,,543000.000,543000.000,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000
PreferredStockSharesOutstanding,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000
PreferredStockValue,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1200.000,1200.000,1200.000,1200.000,1200.000,1200.000
PrepaidExpenseAndOtherAssets,,,,,,,,6000.000,6000.000,,,0.000,0.000
PrepaidExpenseCurrent,,,,,,15000.000,,6000.000,400.000,14740.000,,5245.000,5245.000
PropertyPlantAndEquipmentNet,,,,,,,,,,,71250.000,68750.000,62992.000
RetainedEarningsAccumulatedDeficit,,,,,,-414342.000,-440154.000,-691777.000,-698433.000,-814549.000,-1841808.000,-2745082.000,-3328776.000
SharesIssuedPricePerShare,,,0.250,0.250,0.250,0.250,,,,,,,
StockholdersEquity,28892.000,17511.000,8318.000,11957.000,70351.000,49468.000,34482.000,-30124.000,-25780.000,-78896.000,-99479.000,268181.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,-30124.000,-25780.000,-78896.000,-99479.000,268181.000,-253615.000
StockholdersEquityNoteSubscriptionsReceivable,50.000,,,,,,,,,,,,
UnamortizedDebtIssuanceExpense,,,,,,,,,,7735.000,6105.000,,
