,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableCurrent,1723000.000,1673000.000,1096000.000,684000.000,850000.000,823000.000,562000.000,1150000.000,1081000.000,1100000.000,1034000.000,1146000.000
AccountsReceivableNetCurrent,1939000.000,1461000.000,1209000.000,1423000.000,1448000.000,1496000.000,1340000.000,1845000.000,1266000.000,975000.000,1111000.000,1229000.000
AccruedLiabilitiesCurrent,,,,,,4293000.000,4237000.000,4904000.000,4287000.000,6171000.000,5636000.000,4491000.000
AccruedMarketingCostsCurrent,,,,,,863000.000,735000.000,1017000.000,987000.000,861000.000,780000.000,1026000.000
AccruedProfessionalFeesCurrent,,,,,,188000.000,203000.000,139000.000,110000.000,164000.000,126000.000,357000.000
AccruedSalesCommissionCurrent,,,,,,1423000.000,1252000.000,1769000.000,1476000.000,959000.000,985000.000,894000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,10302000.000,10777000.000,11243000.000,11724000.000,12099000.000,12671000.000,13277000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1000.000,-1000.000,-3000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,157286000.000,157762000.000,158080000.000,158372000.000,159065000.000,159430000.000,160013000.000,160465000.000,163028000.000,163680000.000,164186000.000,164812000.000
AllowanceForDoubtfulAccountsReceivableCurrent,143000.000,177000.000,35000.000,28000.000,33000.000,15000.000,15000.000,15000.000,15000.000,7000.000,12000.000,19000.000
Assets,31247000.000,31342000.000,28296000.000,24630000.000,25305000.000,19429000.000,17436000.000,19435000.000,21393000.000,20184000.000,17103000.000,14765000.000
AssetsCurrent,27998000.000,28077000.000,25346000.000,21752000.000,22361000.000,16180000.000,13920000.000,15852000.000,17680000.000,16687000.000,13501000.000,11034000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,13269000.000,7957000.000,7958000.000,7959000.000,7959000.000,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,13269000.000,7957000.000,7958000.000,7959000.000,7959000.000,11349000.000,,
CashAndCashEquivalentsAtCarryingValue,19492000.000,19792000.000,12634000.000,11070000.000,17567000.000,12921000.000,10967000.000,12841000.000,14511000.000,14311000.000,11047000.000,8278000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,2939000.000,,,,2939000.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
