,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,34000.000,64000.000,47000.000
AdjustmentsToAdditionalPaidInCapitalOther,2640000.000,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,267000.000,420000.000,614000.000
AllocatedShareBasedCompensationExpense,792000.000,1100000.000,3300000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,326000.000,1123000.000,401000.000
AllowanceForLoanAndLeaseLossesWriteOffs,505000.000,2854000.000,837000.000
AmortizationOfAcquisitionCosts,-53000.000,,
AmortizationOfDeferredLoanOriginationFeesNet,608000.000,1011000.000,1273000.000
AmortizationOfESOPAward,1335000.000,1595000.000,1842000.000
AmortizationOfMortgageServicingRightsMSRs,220000.000,202000.000,
AncillaryFeeIncomeGeneratedByServicingFinancialAssetsAmount,2000.000,,
AssetImpairmentCharges,0.000,0.000,0.000
AvailableForSaleDebtSecuritiesGrossUnrealizedGain,1100000.000,,
AvailableForSaleEquitySecuritiesGrossUnrealizedGain,4500000.000,,
AvailableForSaleSecuritiesGrossRealizedGains,6300000.000,4200000.000,7200000.000
AvailableForSaleSecuritiesGrossRealizedLosses,91000.000,1800000.000,4200000.000
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,5607000.000,-2807000.000,3637000.000
BankOwnedLifeInsuranceIncome,1165000.000,1225000.000,1188000.000
CashAcquiredFromAcquisition,2640000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,119461000.000,-109369000.000,140060000.000
CertainLoansAcquiredInTransferAccountedForAsAvailableForSaleDebtSecuritiesAccretableYieldAccretion,237000.000,,
CertainLoansAcquiredInTransferAccountedForAsAvailableForSaleDebtSecuritiesAccretableYieldDisposalsOfLoans,25000.000,,
CommonStockDividendsPerShareDeclared,,0.060,0.120
ComprehensiveIncomeNetOfTax,21121000.000,19617000.000,38088000.000
ContractuallySpecifiedServicingFeesAmount,386000.000,,
ContractuallySpecifiedServicingFeesLateFeesAndAncillaryFeesEarnedInExchangeForServicingFinancialAssets,401000.000,,
CumulativeEffectOnRetainedEarningsTax1,2189000.000,-1138000.000,1444000.000
CurrentFederalTaxExpenseBenefit,9684000.000,11109000.000,15989000.000
CurrentIncomeTaxExpenseBenefit,12404000.000,14327000.000,20697000.000
CurrentStateAndLocalTaxExpenseBenefit,2720000.000,3218000.000,4708000.000
DeferredFederalIncomeTaxExpenseBenefit,-980000.000,-1841000.000,-2176000.000
DeferredIncomeTaxExpenseBenefit,-1256000.000,-2361000.000,-2816000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-276000.000,-520000.000,-640000.000
DefinedContributionPlanCostRecognized,1400000.000,1600000.000,1600000.000
DefinedContributionPlanEmployerMatchingContributionPercent,0.500,0.500,0.500
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,0.030,0.030,0.030
DepreciationAndAmortization,2385000.000,2524000.000,3004000.000
DerivativeGainLossOnDerivativeNet,,-21000.000,
DividendIncomeOperating,1425000.000,1638000.000,1529000.000
DividendsCommonStockCash,,3108000.000,6114000.000
EarningsPerShareBasic,0.430,0.470,0.670
EarningsPerShareDiluted,0.420,0.460,0.650
EffectiveIncomeTaxRateContinuingOperations,0.333,0.327,0.343
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationDeductionsExtraterritorialIncomeExclusion,-0.010,0.011,0.007
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLifeInsurance,-0.012,0.012,0.008
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.012,0.012,0.016
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.047,0.048,0.051
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,-0.054,0.060,0.059
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,325000.000,218000.000,289000.000
EmployeeStockOwnershipPlanESOPCashContributionsToESOP,,16300000.000,16300000.000
EmployeeStockOwnershipPlanESOPWeightedAveragePurchasePriceOfSharesPurchased,,7.220,7.220
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,267000.000,420000.000,614000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,267000.000,420000.000,614000.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,-21000.000,
FederalDepositInsuranceCorporationPremiumExpense,2131000.000,1989000.000,2037000.000
FeesAndCommissionsDepositorAccounts,7492000.000,7923000.000,8484000.000
FeesAndCommissionsMortgageBanking,532000.000,,
FeesAndCommissionsOther,591000.000,,
FinancingReceivableModificationsPostModificationRecordedInvestment2,11748000.000,617000.000,
FinancingReceivableModificationsPreModificationRecordedInvestment2,11748000.000,617000.000,
ForeclosedRealEstateExpense,438000.000,234000.000,
GainLossOnSaleOfMortgageLoans,519000.000,556000.000,
GainLossOnSaleOfSecuritiesNet,6258000.000,2432000.000,3020000.000
HeldtomaturitySecuritiesInUnrealizedLossPositionsQualitativeDisclosureOtherLoanToCollateralValueRatio,0.800,0.800,0.800
ImpairedFinancingReceivableAverageRecordedInvestment,30323000.000,28674000.000,19159000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,1337000.000,779000.000,318000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,640000.000,453000.000,157000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,33475000.000,36573000.000,52071000.000
IncomeTaxExaminationPenaltiesAndInterestExpense,0.000,0.000,0.000
IncomeTaxExpenseBenefit,11148000.000,11966000.000,17881000.000
IncomeTaxesPaid,12461000.000,,
IncomeTaxesPaidNet,,13905000.000,19151000.000
IncreaseDecreaseInAccruedInterestReceivableNet,621000.000,826000.000,1807000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,1162000.000,80000.000,4458000.000
IncreaseDecreaseInBrokerageReceivables,2120000.000,,-462000.000
IncreaseDecreaseInDeposits,255357000.000,239102000.000,732838000.000
IncreaseDecreaseInLoansHeldForSale,-1392000.000,3698000.000,-725000.000
IncreaseDecreaseInOtherOperatingAssets,635000.000,-2984000.000,-179000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,1097258.000,1106896.000,1119394.000
InformationTechnologyAndDataProcessing,4516000.000,5204000.000,5135000.000
InterestAndDividendIncomeOperating,108679000.000,123342000.000,149692000.000
InterestAndFeeIncomeLoansAndLeases,103814000.000,118586000.000,145541000.000
InterestExpense,20513000.000,20451000.000,27137000.000
InterestExpenseBorrowings,2472000.000,,
InterestExpenseDeposits,18041000.000,18479000.000,24124000.000
InterestExpenseLongTermDebt,,1967000.000,3007000.000
InterestExpenseShortTermBorrowings,,5000.000,6000.000
InterestIncomeAndFeesBankersAcceptancesCertificatesOfDepositAndCommercialPaper,47000.000,624000.000,495000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,84853000.000,96224000.000,115375000.000
InterestIncomeExpenseNet,88166000.000,102891000.000,122555000.000
InterestIncomeSecuritiesTaxExempt,178000.000,162000.000,114000.000
InterestIncomeSecuritiesTaxable,2468000.000,1608000.000,866000.000
LaborAndRelatedExpense,41407000.000,44737000.000,48828000.000
LateFeeIncomeGeneratedByServicingFinancialAssetsAmount,13000.000,,
LeaseAndRentalExpense,1400000.000,1500000.000,1700000.000
LoansAndLeasesReceivableRelatedPartiesAdditions,1155000.000,,
LoansAndLeasesReceivableRelatedPartiesCollections,386000.000,,
MarketableSecuritiesUnrealizedGainLoss,2022000.000,-3325000.000,1467000.000
MarketingAndAdvertisingExpense,2901000.000,3715000.000,3217000.000
MortgageLoansOnRealEstateForeclosures,,1600000.000,
NetCashProvidedByUsedInFinancingActivities,567970000.000,224191000.000,863996000.000
