,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,,,1343.000,1343.000,,,,,,,,
AccruedProfessionalFeesCurrent,,108894.000,91594.000,88094.000,,,,,,,,
AdditionalPaidInCapital,42000.000,42000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,1050305.000,1050305.000,,,,,,,,
AdvancesToAffiliate,30000.000,,,,,,,,,,,
Assets,39075.000,9074.000,,,,,,,,,,
AssetsCurrent,39075.000,,942552.000,754540.000,,,,,,,,
Cash,39075.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,9074.000,942552.000,516540.000,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,,,,,,,,
CommonStockSharesAuthorized,100000000.000,90000000.000,90000000.000,90000000.000,,,,,,,,
CommonStockSharesIssued,18000000.000,18000000.000,18037646.000,18037346.000,,,,,,,,
CommonStockSharesOutstanding,,,18037646.000,18037346.000,,,,,,,,
CommonStockValue,18000.000,18000.000,18037.000,18037.000,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-89412.000,-161163.000,,,,,,,,,,
InterestReceivable,,1343.000,,,,,,,,,,
LiabilitiesAndStockholdersEquity,39075.000,9074.000,942552.000,754540.000,,,,,,,,
LiabilitiesCurrent,68487.000,110237.000,92937.000,89437.000,,,,,,,,
MinorityInterestOwnershipPercentageByParent,,,,,0.950,,,,,,,
OperatingLossCarryforwards,,,,,,,,,12325000.000,,,
PreferredStockParOrStatedValuePerShare,,0.001,0.001,0.001,,,,,,,,
PreferredStockSharesAuthorized,,10000000.000,10000000.000,10000000.000,,,,,,,,
PreferredStockSharesIssued,,0.000,0.000,0.000,,,,,,,,
PreferredStockSharesOutstanding,,,0.000,0.000,,,,,,,,
PreferredStockValue,,0.000,0.000,0.000,,,,,,,,
PrepaidExpenseCurrent,,,,238000.000,,,,,,,,
RetainedEarningsAccumulatedDeficit,,,-218727.000,-403239.000,,,,,,,,
StockholdersEquity,-29412.000,-101163.000,849615.000,665103.000,,,,,,,,
