,2011-01-29,2011-04-30,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableCurrent,137235000.000,151428000.000,221004000.000,281775000.000,211368000.000,160203000.000,186447000.000,165394000.000,140396000.000,146242000.000,195728000.000,185438000.000,130715000.000,122075000.000,160280000.000,197606000.000,141685000.000,122757000.000,199412000.000,303992000.000,184175000.000,157024000.000,180834000.000,228880000.000,187017000.000,147531000.000
AccruedIncomeTaxesCurrent,73491000.000,35138000.000,16951000.000,43301000.000,77918000.000,19850000.000,36062000.000,74102000.000,115617000.000,32304000.000,39733000.000,59130000.000,63508000.000,17362000.000,14955000.000,9251000.000,32804000.000,6642000.000,3094000.000,4665000.000,5988000.000,2287000.000,15162000.000,7654000.000,5863000.000,5264000.000
AccruedLiabilitiesCurrent,306587000.000,263288000.000,300648000.000,311693000.000,375020000.000,323573000.000,350075000.000,358477000.000,395734000.000,301488000.000,291772000.000,307962000.000,322834000.000,282878000.000,277592000.000,273362000.000,282736000.000,279985000.000,299301000.000,309209000.000,321237000.000,294303000.000,279918000.000,266761000.000,273044000.000,248915000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,,47669000.000,,,,47683000.000,,,,42512000.000,,,,36936000.000,,,,36384000.000,,,,29685000.000,
AccruedRentCurrent,,,,,33966000.000,,,,36861000.000,,,,59997000.000,,,,25607000.000,,,,24739000.000,,,,29410000.000,
AccruedRentNoncurrent,,,,,114136000.000,,,,119057000.000,,,,114001000.000,,,,99108000.000,,,,90445000.000,,,,82241000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,1411126000.000,1412206000.000,1457948000.000,1499217000.000,1538224000.000,1593427000.000,1606840000.000,1652922000.000,1697851000.000,1825525000.000,1754371000.000,1766498000.000,1805728000.000,1853297000.000,1830249000.000,1837369000.000,1855509000.000,1911087000.000,1898259000.000,1945505000.000,1975623000.000,1977453000.000,1947401000.000,1960500000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-6516000.000,9389000.000,11171000.000,7200000.000,6455000.000,2694000.000,-7527000.000,-6420000.000,-13288000.000,-21053000.000,-22918000.000,-16530000.000,-20917000.000,-9180000.000,-15069000.000,-45117000.000,-83580000.000,-89015000.000,-101787000.000,-106230000.000,-114619000.000,-104149000.000,-104935000.000,-113192000.000,-121302000.000,-120295000.000
AdditionalPaidInCapitalCommonStock,349258000.000,343081000.000,347101000.000,357593000.000,369171000.000,367352000.000,378100000.000,390410000.000,403271000.000,403818000.000,410412000.000,425934000.000,433620000.000,423512000.000,427754000.000,432370000.000,434137000.000,422713000.000,422756000.000,428651000.000,407029000.000,395764000.000,394925000.000,394135000.000,396590000.000,387394000.000
Assets,2947902000.000,2892994000.000,2926047000.000,3081521000.000,3048153000.000,2733941000.000,2869238000.000,2849448000.000,2987401000.000,2895011000.000,2842843000.000,2852396000.000,2850997000.000,2566393000.000,2563176000.000,2575569000.000,2505167000.000,2364592000.000,2422201000.000,2512744000.000,2433039000.000,2344182000.000,2332390000.000,2336468000.000,2295757000.000,2157965000.000
AssetsCurrent,1433268000.000,1339525000.000,1297455000.000,1398881000.000,1488775000.000,1109673000.000,1226661000.000,1161767000.000,1307824000.000,1261708000.000,1216070000.000,1286610000.000,1320566000.000,1053026000.000,1076893000.000,1136892000.000,1164972000.000,1046742000.000,1103142000.000,1213155000.000,1178980000.000,1094528000.000,1096671000.000,1150271000.000,1139300000.000,1002102000.000
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,,,101923000.000,100334000.000,99508000.000,37902000.000,20110000.000,19903000.000,0.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,12302000.000,-13566000.000,-13442000.000,-7273000.000,-5065000.000,5272000.000,,,,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,,267566000.000,,,,297243000.000,,,,296382000.000,,,,286820000.000,,,,287081000.000,,,,282564000.000,
CapitalizedComputerSoftwareGross,,,,,237245000.000,,,,289656000.000,,,,369257000.000,,,,427879000.000,,,,479269000.000,,,,480352000.000,
Cash,,,378633000.000,317603000.000,374479000.000,321603000.000,312153000.000,349670000.000,398508000.000,395895000.000,331454000.000,254129000.000,452116000.000,357122000.000,307096000.000,300768000.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,826353000.000,741823000.000,539613000.000,488341000.000,583495000.000,321617000.000,312153000.000,349670000.000,643505000.000,555901000.000,335023000.000,257525000.000,600116000.000,357122000.000,310740000.000,320564000.000,520708000.000,383220000.000,408311000.000,405611000.000,588578000.000,490975000.000,455606000.000,469720000.000,547189000.000,421441000.000
CashEquivalentsAtCarryingValue,,,160980000.000,170738000.000,209016000.000,14000.000,0.000,0.000,244997000.000,160006000.000,3569000.000,3396000.000,148000000.000,0.000,3644000.000,19796000.000,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,250.000,,,,,,,,,,,,,,,,,,,,,
