,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AdjustmentForAmortization,,,,,,,430.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-941.000,,,,6184.000,,,
ContractRevenueCost,11071.000,117987.000,117624.000,65874.000,122232.000,2521.000,,,
ContractsRevenue,63762.000,146071.000,207975.000,93902.000,4356.000,2240.000,,,
Depreciation,,430.000,,,,429.000,429.000,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,-37829.000,7906.000,
DerivativeLossOnDerivative,,,,,,,3348.000,,
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.000,-0.000,-0.010,-0.000,-0.010,-0.000,0.000
GeneralAndAdministrativeExpense,47650.000,19636.000,25158.000,15959.000,228980.000,119375.000,8917.000,5380.000,72633.000
GrossProfit,52691.000,28084.000,90351.000,28028.000,-117876.000,-281.000,,,
IncomeLossFromContinuingOperations,-67605.000,-12387.000,-4790.000,-10376.000,-755299.000,-259275.000,-612632.000,-102789.000,-685341.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-13661.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-93574.000,,-6290.000,-15795.000,,-209817.000,-658379.000,-102839.000,-738631.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,50408.000,-658379.000,-102839.000,-998856.000
IncomeTaxExpenseBenefit,,,0.000,,,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-6783.000,,,-89700.000,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,6783.000,,,89700.000,,,
IncomeTaxesPaid,,500.000,,,,,,,
IncreaseDecreaseInAccountsPayable,,-41076.000,,,,-61402.000,,,
IncreaseDecreaseInAccruedLiabilities,,-6549.000,,,,,,,
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,94574.000,,,,,,,
IncreaseDecreaseInContractReceivablesNet,,-48008.000,,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,-28593.000,,,
IncreaseDecreaseInOtherReceivables,,7789.000,,,,,,,
IncreaseDecreaseInPrepaidExpense,,-7123.000,,,,5209.000,,,
IncreaseDecreaseInUnbilledReceivables,,19321.000,,,,,,,
InterestExpense,-9719.000,-1274.000,1500.000,5419.000,-4371.000,,,,
InterestPaid,,1274.000,,,,950.000,,,
InterestRevenueExpenseNet,,,,,,-950.000,-3711.000,-6694.000,-24172.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,1500.000,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,-8138.000,,,,273332.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-8138.000,,,,273332.000,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,-3566.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,-3566.000,,,
NetCashProvidedByUsedInOperatingActivities,,7197.000,,,,-263582.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,7197.000,,,,-263582.000,,,
NetIncomeLoss,-93574.000,,-6290.000,-15795.000,,-209817.000,-658379.000,-102839.000,-794746.000
NoncontrollingInterestIncreaseFromBusinessCombination,,,,,,-50408.000,,,
OfficersCompensation,,,,,,2000.000,400.000,,
OperatingExpenses,120296.000,40471.000,95141.000,38404.000,637423.000,258994.000,612632.000,102789.000,685191.000
OtherExpenses,,,,,,,,1262.000,
OtherIncome,-25969.000,,,,,,,,
OtherNonoperatingIncomeExpense,,,,,,,-45747.000,-50.000,
OtherOperatingIncomeExpenseNet,,,,-5419.000,,-260225.000,,,
ProceedsFromIssuanceOfCommonStock,,-5000.000,,,,289113.000,,,
ProceedsFromRelatedPartyDebt,,,,,,-15781.000,,,
ProceedsFromSaleOfIntangibleAssets,,,,,,-3566.000,,,
ProfessionalFees,40246.000,4020.000,22528.000,5767.000,13476.000,19534.000,12508.000,23000.000,19211.000
ProfitLoss,,-13661.000,,,,-260225.000,,,
SalariesAndWages,,6088.000,,,,17166.000,488275.000,26663.000,546151.000
SalariesWagesAndOfficersCompensation,-32500.000,,,,,,,,
SponsorFees,,,47455.000,16678.000,,100919.000,102532.000,47746.000,47196.000
StockGrantedDuringPeriodValueSharebasedCompensation,,,,9700.000,,,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,1700000.000,,,
StockIssuedDuringPeriodSharesShareBasedCompensation,,,,9700000.000,,,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,,116134.000,,,
StockIssuedDuringPeriodValueIssuedForCash,,,,,,289113.000,,,
StockIssuedDuringPeriodValueIssuedForServices,,1500.000,,,,81000.000,,,
TreasuryStockValueAcquiredCostMethod,,-5000.000,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,82711205.000,,,,94364613.000,114489343.000,155373009.000,-219018541.000
WeightedAverageNumberOfSharesOutstandingBasic,53011205.000,,88571645.000,96627872.000,,,,,
