,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,3700000.000,300000.000,100000.000,326000.000,11300000.000,20200000.000,19700000.000,28764000.000,32500000.000,14600000.000,21000000.000,20840000.000,28800000.000,39100000.000,37700000.000,-25720000.000,11300000.000,13300000.000,12600000.000,27099000.000,,
AllocatedShareBasedCompensationExpense,,,15705000.000,,19332000.000,18450000.000,18472000.000,17646000.000,17700000.000,18000000.000,18500000.000,18900000.000,25800000.000,29300000.000,29900000.000,,27441000.000,28590000.000,32834000.000,,,,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,9563000.000,10477000.000,,12624000.000,11330000.000,11344000.000,,,,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,188609.000,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,0.000,0.000,,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,,13713000.000,-9790000.000,,18121000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-44080000.000,24788000.000,-16008000.000,348854000.000,-112061000.000,6259000.000,-31953000.000,-80007000.000,127760000.000,-47373000.000,68378000.000,165909000.000,552485000.000,56794000.000,-31027000.000,-69609000.000,1341169000.000,-160905000.000,-178435000.000,-306107000.000,-204086000.000,-214319000.000,-421767000.000,498418000.000,-389752000.000,840953000.000
ComprehensiveIncomeNetOfTax,,,,,-3713000.000,5548000.000,9720000.000,7810000.000,61000.000,27516000.000,35056000.000,50426000.000,54043000.000,73017000.000,54438000.000,77280000.000,-15012000.000,31369000.000,29662000.000,37760000.000,36565000.000,36945000.000,53198000.000,54713000.000,180928000.000,80091000.000
CostOfGoodsSoldSubscription,376992000.000,428203000.000,471823000.000,512578000.000,564015000.000,583636000.000,602165000.000,,,,,,,,,,,,,,,,,,,
CostOfRevenue,438151000.000,489978000.000,536617000.000,575155000.000,623933000.000,643428000.000,662638000.000,695867000.000,726863000.000,753525000.000,791019000.000,811849000.000,869186000.000,914848000.000,954394000.000,1014332000.000,1046401000.000,1121752000.000,1173958000.000,1249365000.000,1369540000.000,1473098000.000,1532844000.000,1654419000.000,1657024000.000,1902308000.000
CostsAndExpenses,,584961000.000,,,,,,,,,,,,,,,,,,,,,,,,
DebtIssuanceCosts,,,,,,,,,,,,,,,,,,,,,27800000.000,,,,,
DeferredIncomeTaxExpenseBenefit,-4982000.000,-3927000.000,-5281000.000,-4407000.000,-10843000.000,0.000,-15606000.000,-3622000.000,-6748000.000,-2040000.000,-2424000.000,-10832000.000,-13103000.000,-16569000.000,-7892000.000,7501000.000,-37042000.000,-4232000.000,-29417000.000,12036000.000,-16603000.000,-17876000.000,14338000.000,-26706000.000,-26764000.000,-20702000.000
DepreciationAndAmortization,9826000.000,10182000.000,11913000.000,11826000.000,11331000.000,11047000.000,11128000.000,11963000.000,12051000.000,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,12026000.000,11452000.000,,12382000.000,12977000.000,14357000.000,14312000.000,15167000.000,15581000.000,16047000.000,15488000.000,14798000.000,14131000.000,14410000.000,14189000.000,15049000.000,18551000.000
EarningsPerShareBasic,1.140,1.300,1.190,0.650,-0.080,0.110,0.140,0.140,0.050,0.510,0.540,0.830,0.890,1.180,0.990,1.380,0.390,0.060,0.070,-0.230,0.060,0.100,0.120,0.160,0.410,0.150
EarningsPerShareDiluted,1.110,1.260,1.160,0.630,-0.080,0.110,0.130,0.130,0.050,0.490,0.520,0.790,0.860,1.150,0.960,1.350,0.380,0.060,0.070,-0.230,0.060,0.090,0.120,0.160,0.400,0.150
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,615000.000,-2377000.000,1579000.000,-14000.000,-2336000.000,-2590000.000,1559000.000,-86000.000,301000.000,1250000.000,-3839000.000,-4398000.000,-11061000.000,6221000.000,-7741000.000,-3343000.000,5334000.000,-2742000.000,-441000.000,-11316000.000,5455000.000,11527000.000
EffectiveIncomeTaxRateContinuingOperations,,0.384,0.333,,-0.347,0.421,0.358,,-1.890,0.370,0.360,,0.400,0.390,0.390,,0.380,0.350,0.300,,0.310,0.200,0.350,,0.200,-3.700
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,5973000.000,5228000.000,,6708000.000,7120000.000,7128000.000,7544000.000,6800000.000,6900000.000,,,9900000.000,11200000.000,11400000.000,11499000.000,10392000.000,10796000.000,12365000.000,13572000.000,15963000.000,16571000.000,16294000.000,16345000.000,14701000.000,14477000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,15654000.000,17868000.000,11761000.000,501000.000,3755000.000,307000.000,111000.000,370000.000,11615000.000,20368000.000,20492000.000,29188000.000,32732000.000,14628000.000,21060000.000,20921000.000,29001000.000,39427000.000,37726000.000,-25683000.000,11316000.000,13323000.000,12762000.000,27720000.000,0.000,0.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,15654000.000,17868000.000,11761000.000,501000.000,3755000.000,307000.000,111000.000,370000.000,11615000.000,20368000.000,20492000.000,29188000.000,32732000.000,14628000.000,21060000.000,20921000.000,29001000.000,39427000.000,37726000.000,-25683000.000,11316000.000,13323000.000,12762000.000,27720000.000,0.000,0.000
ExtinguishmentOfDebtAmount,,,,,,,,,-219362000.000,,,,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,,,,,,,,,,,,,-64220000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,-25129000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,
GeneralAndAdministrativeExpense,22998000.000,30670000.000,29792000.000,34477000.000,29092000.000,29810000.000,30562000.000,30223000.000,44126000.000,43844000.000,46211000.000,46120000.000,55900000.000,60014000.000,78024000.000,75803000.000,91489000.000,95906000.000,110892000.000,109042000.000,127225000.000,138407000.000,153166000.000,159001000.000,194291000.000,213943000.000
GrossProfit,280402000.000,298632000.000,285222000.000,300420000.000,245858000.000,245735000.000,242451000.000,,167923000.000,194087000.000,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,98240000.000,110824000.000,93623000.000,56835000.000,-7025000.000,10655000.000,11946000.000,14904000.000,930000.000,46649000.000,49491000.000,74004000.000,88944000.000,117372000.000,97537000.000,45516000.000,38426000.000,40490000.000,42238000.000,20731000.000,39879000.000,51232000.000,79127000.000,90269000.000,223792000.000,13962000.000
IncomeTaxExpenseBenefit,38007000.000,42610000.000,31163000.000,21616000.000,-2441000.000,4491000.000,4271000.000,7007000.000,-1759000.000,17178000.000,17669000.000,25583000.000,35829000.000,46354000.000,38242000.000,-37855000.000,14730000.000,14155000.000,12806000.000,-22447000.000,12221000.000,10477000.000,27610000.000,23521000.000,45570000.000,-51638000.000
IncreaseDecreaseInAccountsPayable,77963000.000,-4465000.000,-5422000.000,-43762000.000,-1756000.000,601000.000,-6652000.000,4043000.000,17104000.000,-5138000.000,-5877000.000,12285000.000,22812000.000,-3086000.000,13003000.000,51083000.000,-10625000.000,6447000.000,6762000.000,49031000.000,-19898000.000,8795000.000,27810000.000,15540000.000,-11000000.000,-12439000.000
IncreaseDecreaseInAccruedLiabilities,22670000.000,17941000.000,20920000.000,7371000.000,1783000.000,6854000.000,15294000.000,-14125000.000,-4132000.000,10494000.000,-11451000.000,7030000.000,-442000.000,59008000.000,-6980000.000,4050000.000,35922000.000,41624000.000,10883000.000,-39619000.000,41232000.000,2099000.000,28957000.000,-3582000.000,93542000.000,-48042000.000
IncreaseDecreaseInDeferredRevenue,15862000.000,3892000.000,13992000.000,-12133000.000,1806000.000,2188000.000,2356000.000,14326000.000,9406000.000,7693000.000,9252000.000,19944000.000,14248000.000,11315000.000,11626000.000,21630000.000,10754000.000,16414000.000,27985000.000,16982000.000,27502000.000,22753000.000,30230000.000,16266000.000,15221000.000,46609000.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,-8572000.000,-8378000.000,,-35066000.000,20685000.000,-12960000.000,36099000.000,-23109000.000,39614000.000,-71172000.000,35974000.000,-14308000.000,-24091000.000,-10250000.000,1679000.000,25402000.000,80199000.000
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,,2539000.000,11218000.000,,-137000.000,-1746000.000,-4229000.000,1393000.000,-8446000.000,-7111000.000,10797000.000,13737000.000,-7291000.000,-3133000.000,-5323000.000,68153000.000,-21788000.000,633000.000,20540000.000,18981000.000,29536000.000,3003000.000,11065000.000,8690000.000,-8850000.000,41447000.000
IncreaseDecreaseInOtherOperatingAssets,-9084000.000,-4660000.000,8578000.000,9941000.000,-11741000.000,8077000.000,3476000.000,1698000.000,8402000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,12380000.000,-14787000.000,17335000.000,-21139000.000,-2994000.000,-4503000.000,-15358000.000,26777000.000,-2675000.000,,,,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,,,,,564000.000,0.000,,0.000,0.000,0.000,0.000,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,1439000.000,1301000.000,,0.000,,,,,1834000.000,1882000.000,,1731000.000,1638000.000,1649000.000,-3397000.000,1455000.000,10757000.000,10737000.000,-12382000.000,9876000.000,9671000.000,9452000.000,-19169000.000,14858000.000,14866000.000
InterestExpense,4865000.000,5303000.000,4915000.000,4942000.000,4974000.000,5006000.000,4990000.000,5016000.000,6740000.000,7528000.000,7436000.000,7438000.000,10052000.000,13328000.000,13486000.000,13353000.000,26737000.000,35217000.000,35333000.000,35429000.000,35537000.000,35455000.000,35536000.000,43586000.000,46742000.000,55482000.000
InterestOnConvertibleDebtNetOfTax,,,,,,48000.000,49000.000,,49000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,
LongTermPurchaseCommitmentAmount,,,,,3680000000.000,,,,,,,,,,,,,,,,,,,,,
MarketingExpense,104259000.000,94983000.000,89108000.000,114288000.000,135900000.000,118224000.000,113233000.000,117372000.000,129175000.000,121760000.000,116109000.000,136845000.000,137098000.000,120763000.000,145654000.000,203671000.000,194677000.000,197140000.000,208102000.000,224173000.000,208010000.000,216029000.000,282043000.000,284996000.000,271270000.000,274323000.000
NetCashProvidedByUsedInFinancingActivities,-86728000.000,-26655000.000,-23958000.000,398997000.000,4032000.000,-117000.000,-158000.000,1832000.000,321582000.000,48959000.000,45795000.000,59928000.000,458186000.000,28473000.000,30662000.000,24391000.000,1522434000.000,62547000.000,72754000.000,-17458000.000,14907000.000,17612000.000,16639000.000,1042472000.000,24239000.000,1420386000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-86728000.000,-26655000.000,-23958000.000,398997000.000,4032000.000,-117000.000,-158000.000,1832000.000,321582000.000,48959000.000,45795000.000,59928000.000,458186000.000,28473000.000,30662000.000,24391000.000,1522434000.000,62547000.000,72754000.000,-17458000.000,14907000.000,17612000.000,16639000.000,1042472000.000,24239000.000,1420386000.000
NetCashProvidedByUsedInInvestingActivities,-73675000.000,-34949000.000,-41581000.000,-115609000.000,-135817000.000,-10939000.000,-33524000.000,-65639000.000,-179321000.000,-127685000.000,-13669000.000,64707000.000,57639000.000,-28953000.000,-20411000.000,-51141000.000,-42822000.000,-48330000.000,-47479000.000,-40561000.000,4263000.000,-2896000.000,23976000.000,24422000.000,-75590000.000,-56432000.000
