,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-09-30,2014-12-31,2015-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-18.000,,,,-8.000,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,,-31401.000,,
CostsAndExpenses,18.000,18.000,1120.000,18.000,8.000,,,,,17000.000,39187.000,111868.000,37230.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,0.000
ForeignCurrencyTransactionLossBeforeTax,,,,,,,,,,,-184.000,-60.000,-129.000
GeneralAndAdministrativeExpense,18.000,18.000,1120.000,18.000,8.000,,,,,17000.000,14187.000,111868.000,37230.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-18.000,-18.000,-1120.000,-18.000,-8.000,,,,,-17000.000,-39371.000,-111928.000,-37359.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,-7030.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,,,,,,,-10000.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,,25000.000,,
NetCashProvidedByUsedInOperatingActivities,-18.000,,,,-8.000,,,,,,-31401.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-18.000,,,,-8.000,,,,,,-31401.000,,
NetIncomeLoss,-18.000,-18.000,-1120.000,-18.000,-8.000,,,,,-17000.000,-39371.000,-111928.000,-37359.000
NoncashContributionExpense,,,,,,,,,,,60000.000,,
NonoperatingIncomeExpense,,,,,,,,,,,184.000,60.000,129.000
ShareBasedCompensation,,,,,,,,,,,25000.000,,0.000
StockholdersEquityNoteStockSplitConversionRatio1,,,,,,,,,,,35.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,9586662.000,9586662.000,9586662.000,-19173324.000,9586662.000,9586662.000,9586662.000,-19173324.000,9586662.000,9586662.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,62742474.000,41808615.000,8916630.000
