,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,1717000.000,1991000.000,874000.000,528000.000,1394000.000,933000.000,773000.000,473000.000,145000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,4954000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1499000.000,2253000.000,2209000.000,2245000.000,2460000.000,1283000.000,1055000.000,913000.000,-1041000.000
AdditionalPaidInCapital,53945000.000,54078000.000,54210000.000,54342000.000,54475000.000,54610000.000,54748000.000,54932000.000,55118000.000
AdditionalPaidInCapitalCommonStock,,,,,,54610000.000,,,
AdvancePaymentsByBorrowersForTaxesAndInsurance,1670000.000,1090000.000,1751000.000,1036000.000,1884000.000,1273000.000,2189000.000,1266000.000,2231000.000
AdvancesFromFederalHomeLoanBanks,582000.000,570000.000,560000.000,551000.000,514000.000,483000.000,340000.000,340000.000,340000.000
Assets,497713000.000,499537000.000,500728000.000,499802000.000,503907000.000,490504000.000,491171000.000,479103000.000,466049000.000
AvailableForSaleSecurities,72481000.000,75370000.000,76011000.000,82550000.000,78227000.000,65975000.000,66462000.000,62715000.000,43364000.000
AvailableForSaleSecuritiesAmortizedCost,70212000.000,71955000.000,72664000.000,79149000.000,74501000.000,64030000.000,64863000.000,61330000.000,44943000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,2993000.000,5486000.000,7155000.000,11702000.000,36788000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,413000.000,3143000.000,5036000.000,10835000.000,36194000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,2580000.000,2343000.000,2119000.000,867000.000,594000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,,,,,,10995000.000,16986000.000,16987000.000,16986000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,,,,,,11022000.000,16997000.000,16895000.000,15699000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,,,,,999000.000,2999000.000,2998000.000,2998000.000,1999000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,,,,,1054000.000,3081000.000,3072000.000,3062000.000,1892000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,-675000.000,343000.000,285000.000,266000.000,2062000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,-591000.000,-321000.000,-244000.000,-126000.000,-106000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,-675000.000,-343000.000,-285000.000,-266000.000,-2062000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,-84000.000,-22000.000,-41000.000,-140000.000,-1956000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,4401000.000,2288000.000,1884000.000,1651000.000,483000.000
BankOwnedLifeInsurance,6133000.000,6180000.000,6225000.000,6268000.000,7457000.000,6919000.000,6972000.000,7022000.000,7071000.000
CashAndCashEquivalentsAtCarryingValue,40806000.000,53829000.000,65977000.000,61891000.000,92737000.000,81273000.000,53263000.000,33612000.000,39072000.000
CashAndDueFromBanks,4082000.000,2808000.000,3166000.000,2606000.000,2899000.000,3001000.000,2849000.000,2445000.000,2697000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000
CommonStockSharesIssued,12563750.000,12563750.000,12563750.000,12563750.000,12563750.000,12563750.000,12563750.000,12563750.000,12563750.000
CommonStockSharesOutstanding,10023495.000,10023495.000,10023495.000,10023495.000,10023495.000,10023495.000,10023495.000,10023495.000,10023495.000
CommonStockValue,126000.000,126000.000,126000.000,126000.000,126000.000,126000.000,126000.000,126000.000,126000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,1981000.000,1262000.000,1718000.000,1718000.000,1423000.000
DeferredTaxAssetsGross,,,,,7355000.000,6281000.000,6229000.000,5735000.000,5849000.000
DeferredTaxAssetsLiabilitiesNet,,,,,3260000.000,2749000.000,2568000.000,1968000.000,2254000.000
DeferredTaxAssetsNet,2918000.000,3211000.000,3424000.000,3226000.000,5320000.000,4235000.000,4040000.000,3461000.000,3311000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,,,,88000.000,95000.000,99000.000,94000.000,89000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,374000.000,386000.000,430000.000,352000.000,402000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,,169000.000,135000.000,134000.000,133000.000,132000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,1544000.000,1562000.000,1111000.000,1113000.000,1115000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,2787000.000,2302000.000,2301000.000,1962000.000,1964000.000
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,,,,522000.000
DeferredTaxAssetsValuationAllowance,,,,,2035000.000,2046000.000,2189000.000,2274000.000,2538000.000
DeferredTaxLiabilities,,,,,2060000.000,1486000.000,1472000.000,1493000.000,1057000.000
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,267000.000,299000.000,412000.000,506000.000,569000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,526000.000,526000.000,517000.000,517000.000,488000.000
Deposits,436407000.000,436014000.000,439502000.000,438363000.000,439078000.000,425602000.000,427776000.000,416097000.000,402956000.000
