,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-3754000.000,,-3649000.000,,,,284000.000,,-1269000.000,,,,-447000.000,,,,-461000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,99576000.000,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,200000.000,200000.000,400000.000,,,400000.000,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,1520000.000,,,,1235000.000,,1093000.000,,,,1214000.000,,,,1121000.000
AmortizationOfMortgageServicingRightsMSRs,,,1197000.000,-510000.000,519000.000,733000.000,2087000.000,1002000.000,818000.000,894000.000,904000.000,781000.000,808000.000,771000.000,960000.000,1080000.000,743000.000,948000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,16476000.000,,31910000.000,53614000.000,39616000.000,34263000.000,30477000.000,-67259000.000,25587000.000,23046000.000,25251000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,79999000.000,,72690000.000,54317000.000,41163000.000,42683000.000,31011000.000,-70957000.000,25635000.000,23235000.000,25578000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,63523000.000,,40780000.000,703000.000,1547000.000,8420000.000,534000.000,-3698000.000,48000.000,189000.000,327000.000,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,29272000.000,,24247000.000,27750000.000,37708000.000,28993000.000,34091000.000,-76888000.000,36028000.000,47505000.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,64368000.000,,59293000.000,41543000.000,29867000.000,15646000.000,4291000.000,-35512000.000,1715000.000,1768000.000,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,,,,,13443000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
BusinessCombinationIntegrationRelatedCosts,,,,,,,,,,3900000.000,,,,,,,,
CashAcquiredFromAcquisition,,,,,,,,,,217659000.000,,,,0.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,171639000.000,,-184504000.000,,,,185826000.000,,188328000.000,,,,274367000.000,,,,124437000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,,-462000.000,413000.000,819000.000,49000.000,,1850000.000,2277000.000,3007000.000,3411000.000,2493000.000,2889000.000,2927000.000,2875000.000,2842000.000,2797000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAdditions,,,,,,,,,0.000,38319000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToNonaccretableDifference,,,,-1352000.000,-1352000.000,-1352000.000,5408000.000,,0.000,0.000,-8793000.000,-1348000.000,1347000.000,-1398000.000,-11008000.000,0.000,2796000.000,0.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesProvisionForLoanLosses1,,,,0.000,0.000,0.000,,0.000,,0.000,,,,606000.000,2289000.000,0.000,0.000,0.000
CommonStockDividendsPerShareDeclared,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommunicationsAndInformationTechnology,,,,1814000.000,1885000.000,1866000.000,1836000.000,1879000.000,2143000.000,1608000.000,2045000.000,2189000.000,1884000.000,1808000.000,1725000.000,1711000.000,1515000.000,1543000.000
