,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AccountsPayableCurrent,17717509.000,19013509.000,20690465.000,17287332.000
AccountsReceivableNetCurrent,21464972.000,31117415.000,22791406.000,23215730.000
AccruedIncomeTaxesCurrent,,3525949.000,3559753.000,3350997.000
AccruedSalariesCurrent,3065738.000,3060384.000,2574306.000,2812178.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,18559709.000,19925259.000,21446108.000,21585734.000
AdditionalPaidInCapital,101261307.000,101261307.000,101261307.000,101261307.000
AdvancesOnInventoryPurchases,9587335.000,5020747.000,6593778.000,7153660.000
AllowanceForDoubtfulAccountsReceivableCurrent,6690000.000,9373000.000,10296000.000,12067000.000
Assets,360656336.000,361792142.000,357670958.000,351682371.000
AssetsCurrent,169979416.000,169661098.000,166974927.000,171465364.000
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,0.000,0.000,,
BusinessAcquisitionContingentConsiderationAtFairValueNoncurrent,0.000,0.000,,
CashAndCashEquivalentsAtCarryingValue,5179223.000,14019634.000,7600800.000,7378593.000
CommitmentsAndContingencies,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,55182924.000,27591462.000,27007608.000,27007608.000
CommonStockSharesOutstanding,55182924.000,27591462.000,27007608.000,27230835.000
CommonStockValue,286326.000,286326.000,286326.000,286326.000
CostMethodInvestments,2387829.000,2401561.000,2416819.000,2418345.000
CustomerAdvancesCurrent,5014972.000,6403966.000,5207919.000,5059163.000
DeferredTaxAssetsNetCurrent,1383572.000,2548834.000,2740487.000,3232147.000
DeferredTaxAssetsNetNoncurrent,828076.000,683042.000,669208.000,681650.000
DeferredTaxLiabilitiesNoncurrent,1414158.000,1365680.000,1336669.000,1285524.000
DueFromRelatedPartiesCurrent,64636.000,22823.000,239569.000,1170791.000
DueToRelatedPartiesCurrent,593491.000,593617.000,621835.000,0.000
DueToRelatedPartiesNoncurrent,12552.000,12624.000,12704.000,12712.000
Goodwill,53657569.000,53983687.000,54346040.000,46575585.000
IntangibleAssetsNetExcludingGoodwill,14113898.000,14380459.000,14497630.000,14324537.000
InventoryNet,32886623.000,22317260.000,25042389.000,23925081.000
Liabilities,104292572.000,109252456.000,106641022.000,118063347.000
LiabilitiesAndStockholdersEquity,360656336.000,361792142.000,357670958.000,351682371.000
LiabilitiesCurrent,102747826.000,107764628.000,105190927.000,116673205.000
LinesOfCreditCurrent,28023135.000,27399393.000,24806687.000,30453272.000
LongTermLoansFromBank,118036.000,109524.000,100722.000,91906.000
MinorityInterest,18306393.000,21673156.000,21940063.000,21240842.000
OtherAccountsPayableAndAccruedLiabilities,9622439.000,6784353.000,12728599.000,7841876.000
OtherReceivables,4940203.000,9603954.000,8341022.000,8135643.000
PropertyPlantAndEquipmentNet,88604444.000,91161093.000,89068915.000,86512068.000
RestrictedCashAndCashEquivalents,10835585.000,12538049.000,11043299.000,15289839.000
RetainedEarningsAccumulatedDeficit,104992512.000,95600619.000,92618690.000,75767373.000
ShortTermBankLoansAndNotesPayable,35600638.000,40983457.000,35001363.000,49868387.000
StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,12968985.000,14488533.000,14488533.000,14488533.000
StockholdersEquity,238057371.000,230866530.000,229089873.000,212378182.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,256363764.000,252539686.000,251029936.000,233619024.000
TaxesPayableCurrent,3109904.000,,,
TreasuryStockShares,6000.000,360627.000,584231.000,584231.000
TreasuryStockValue,11468.000,695514.000,1011091.000,1011091.000
