,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,100000.000,200000.000
BenefitsLossesAndExpenses,29500000.000,17400000.000,28300000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-162300000.000,-5400000.000,-1400000.000
CommonStockDividendsPerShareDeclared,0.900,1.560,2.140
ComprehensiveIncomeNetOfTax,15100000.000,20700000.000,14300000.000
DeferredPolicyAcquisitionCostAmortizationExpense,7700000.000,8600000.000,9600000.000
DividendsCommonStockCash,7900000.000,13700000.000,18800000.000
EarningsPerShareBasicAndDiluted,1.720,2.360,1.630
GainLossOnDerivativeInstrumentsNetPretax,700000.000,-200000.000,-1000000.000
GeneralAndAdministrativeExpense,4500000.000,6100000.000,5000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,300000.000,,
IncreaseDecreaseInDeferredPolicyAcquisitionCosts,100000.000,0.000,0.000
IncreaseDecreaseInFundsHeldUnderReinsuranceAgreements,183600000.000,11700000.000,-3900000.000
IncreaseDecreaseInLiabilityForClaimsAndClaimsAdjustmentExpenseReserve,,-3900000.000,7100000.000
IncreaseDecreaseInLossAndLossAdjustmentExpenseReserve,-7900000.000,,
IncreaseDecreaseInOtherOperatingAssets,-1500000.000,0.000,600000.000
IncreaseDecreaseInOtherOperatingLiabilities,-1500000.000,3100000.000,-1800000.000
IncreaseDecreaseInPremiumsReceivable,,10000000.000,-8200000.000
IncreaseDecreaseInPrepaidReinsurancePremiums,5900000.000,,
IncreaseDecreaseInReinsurancePayables,2800000.000,4800000.000,-500000.000
IncreaseDecreaseInUnearnedPremiums,1100000.000,200000.000,-400000.000
IncreaseDecreaseInUnearnedPremiumsNet,-1100000.000,-300000.000,400000.000
InterestExpense,,100000.000,0.000
InterestExpenseDebt,200000.000,,
NetCashProvidedByUsedInFinancingActivities,100000.000,-8700000.000,-31800000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,100000.000,-8700000.000,-31800000.000
NetCashProvidedByUsedInInvestingActivities,,0.000,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,0.000
NetCashProvidedByUsedInOperatingActivities,-162400000.000,3300000.000,30400000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-162400000.000,3300000.000,30400000.000
NetIncomeLoss,15100000.000,20700000.000,14300000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,20700000.000,14300000.000
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,,0.000,0.000
PaymentsForRepurchaseOfCommonStock,,0.000,
PaymentsOfDividendsCommonStock,7900000.000,13700000.000,18800000.000
PolicyholderBenefitsAndClaimsIncurredNet,17100000.000,2600000.000,13700000.000
PremiumsEarnedNet,43900000.000,38300000.000,43600000.000
PremiumsWrittenGross,45000000.000,38600000.000,43200000.000
ProceedsFromIssuanceInitialPublicOffering,,0.000,
ProceedsFromIssuanceOfPrivatePlacement,,0.000,
ProceedsFromLinesOfCredit,8000000.000,9000000.000,0.000
RepaymentsOfLinesOfCredit,,4000000.000,13000000.000
Revenues,44600000.000,38100000.000,42600000.000
SalesRevenueNet,44600000.000,38100000.000,42600000.000
ShareBasedCompensation,,100000.000,200000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,7095.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,3736.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardPercentageOfOutstandingStockMaximum,,,0.010
SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueVested,,,100000.000
StockIssuedDuringPeriodSharesNewIssues,,,3736.000
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersAmortizationOfDeferredPolicyAcquisitionCosts,7700000.000,8600000.000,9600000.000
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersCurrentYearClaimsAndClaimsAdjustmentExpense,17100000.000,2600000.000,13700000.000
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersEarnedPremiums,43900000.000,38300000.000,43600000.000
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersNetInvestmentIncome,,0.000,0.000
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersPremiumsWritten,45000000.000,38600000.000,43200000.000
SupplementaryInsuranceInformationOtherOperatingExpense,,6100000.000,5000000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,8750000.000,8751000.000,8754000.000
