,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,5608000.000,3560000.000,4556951.000,3077000.000,3407000.000,3549276.000,3845000.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,3407000.000,3549000.000,3845000.000
AccountsPayableCurrentAndNoncurrent,,,,,2539000.000,786000.000,1527000.000
AccountsReceivableNet,,,,,,,52000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,12000.000,,,,,,
AdditionalPaidInCapital,120397000.000,120614000.000,120887432.000,121272000.000,134444000.000,136562864.000,141090000.000
Assets,11581000.000,5665000.000,2487647.000,7770000.000,6619000.000,4088510.000,5288000.000
AssetsCurrent,10622000.000,4789000.000,1663815.000,7023000.000,5987000.000,3494267.000,4746000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,3002000.000,,
AvailableForSaleSecuritiesCurrent,28000.000,16000.000,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,3002000.000,1003000.000,
CapitalizedComputerSoftwareGross,,,,,220000.000,221000.000,221000.000
CashAndCashEquivalentsAtCarryingValue,10514000.000,4580000.000,1028518.000,6850000.000,5558000.000,2973028.000,4114000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,3002000.000,,
CashEquivalentsAtCarryingValue,,,,,3002000.000,,
ClassOfWarrantOrRightOutstanding,,,,,2000000.000,2000000.000,1900000.000
CommonStockParOrStatedValuePerShare,0.001,1.000,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,350000000000.000,350000000000.000,350000000.000,600000000.000,600000000.000,600000000.000,600000000.000
CommonStockSharesIssued,21700000000.000,21800000000.000,21800000.000,21900000.000,22000000.000,22000000.000,22000000.000
CommonStockSharesOutstanding,21700000000.000,21800000000.000,21800000.000,21900000.000,22000000.000,22000000.000,22000000.000
CommonStockValue,22000.000,22000.000,21779.000,22000.000,22000.000,22001.000,22000.000
ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,,,,,,29000000.000,29000000.000
ConvertiblePreferredStockSharesReservedForFutureIssuance,,,,,,420000.000,
DebtInstrumentFairValue,,,,,17200000.000,17800000.000,18500000.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,0.145
DebtInstrumentUnamortizedDiscount,,,,,2900000.000,2700000.000,2400000.000
DeferredFinanceCostsNoncurrentNet,827000.000,790000.000,751401.000,687000.000,557000.000,517525.000,471000.000
DeferredTaxAssetsGross,,,,,,54532000.000,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,,23932000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,23157000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,57200000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,57100000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,5438000.000,
