,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdvertisingExpense,,,,,,,,,,,,,,,,,,8002.000
AdvertisingRevenueCost,,,,,,,0.000,,,0.000,,,,0.000,,,,
AmortizationAndDepreciationOfDecontaminatingAndDecommissioningAssets,61107.000,56472.000,66392.000,,66310.000,34132.000,,,,,13222.000,13380.000,,18636.000,18701.000,18759.000,20036.000,32381.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,28971.000,,,,29293.000,,,,
AmortizationOfFinancingCostsAndDiscounts,265254.000,,,,95190.000,28971.000,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,,16252.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,,30000.000,,30000.000
CashPeriodIncreaseDecrease,253221.000,,,,356426.000,43253.000,,,,369041.000,,,,173299.000,,,,328891.000
DebtInstrumentPeriodicPayment,,,,,,,,,,,,,,,,,,2350.000
DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,,,,,,,,,,,,,,300200.000,,-107620.000,,
DeferredSalesInducementsAmortizationExpense,,,,,,,,,,3328.000,,,,4063.000,,,,
Depreciation,,,,,,,,,,8350.000,,,,14573.000,,,,16129.000
DepreciationAndAmortization,61107.000,,,,66310.000,34132.000,15412.000,13568.000,12228.000,11678.000,,,,18636.000,,,,32381.000
DerivativeGainLossOnDerivativeNet,,,,,,-1470049.000,38361.000,586759.000,2607284.000,43913.000,-371157.000,439762.000,153863.000,4202.000,40057.000,,,
DirectCostsOfHotels,,,,,,,447947.000,911498.000,,1788970.000,447660.000,320722.000,2178685.000,861820.000,440304.000,1854910.000,1873426.000,644886.000
EarningsPerShareBasic,,,,,,,-0.001,0.005,,0.000,,0.010,,0.000,,,,0.000
EarningsPerShareDiluted,,,,,,,-0.001,0.005,,0.000,,0.010,,0.000,,,,0.000
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,0.000,,,,0.000,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,3.325,,,,277.980,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,0.014,,,,0.121,,,,
GainLossOnContractTermination,,,,,,,,990037.000,,,,,,,,,,
GainLossOnSaleOfDerivatives,1564761.000,157052.000,-157052.000,209823.000,-729327.000,1470049.000,,,,-43913.000,,,,-4202.000,,,,
GeneralAndAdministrativeExpense,217733.000,157087.000,219226.000,222213.000,214285.000,306171.000,299797.000,376751.000,393264.000,475444.000,281285.000,263289.000,531702.000,388848.000,380109.000,515635.000,672138.000,532677.000
GoodwillImpairmentLoss,,,,,,,,,,,,,,45000.000,,,,
GrossProfit,87477.000,198705.000,589472.000,257554.000,128206.000,312322.000,49391.000,352922.000,1032581.000,1446877.000,245363.000,212169.000,1037799.000,382516.000,260635.000,957447.000,1298286.000,502183.000
IncomeLossFromContinuingOperations,,,,,-970525.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,860866.000,-465086.000,112025.000,505837.000,239967.000,-135914.000,199023.000,651214.000,-80281.000
IncomeLossFromSubsidiariesBeforeTax,,,,,,,-273994.000,1499005.000,,,,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,-30094.000
IncreaseDecreaseInAccountsPayable,,,,,,,,,,-156826.000,,,,-189629.000,,,,-134609.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,-149125.000,,,,829510.000,,,,-418906.000
IncreaseDecreaseInCustomerDeposits,,,,,,,,,,-115765.000,,,,-64708.000,,,,283736.000
IncreaseDecreaseInInventories,-218198.000,,,,-288226.000,,,,,45957.000,,,,-204169.000,,,,-20287.000
IncreaseDecreaseInPrepaidExpensesOther,,,,,,,,,,-27250.000,,,,,,,,
IncreaseDecreaseInRestrictedCash,,,,,,38146.000,,,,,,,,,,,,
InsuredEventGainLoss,,,,,,,,,,17374.000,,,,,,,,
InterestAndOtherIncome,2.000,,,,,,,,,,,,,,,,,
InterestExpense,-302137.000,-192751.000,-211748.000,,-152236.000,-38033.000,40699.000,39085.000,117023.000,37515.000,37018.000,37542.000,35116.000,31311.000,31638.000,34282.000,-76625.000,5874.000
InterestPaid,31675.000,,,,18481.000,18481.000,,,,7506.000,,,,2018.000,,,,5874.000
LeaseAndRentalExpense,,,,,,,,,,29892.000,,,,32746.000,,,,30791.000
LitigationSettlementAmount,,,,,,,,,,125000.000,,,,,,,,
