,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,,226000.000,,,,34884.000,,,,20452.000
AmortizationOfIntangibleAssets,611667.000,617669.000,617536.000,611667.000,599795.000,611667.000,611667.000,611667.000,611666.000,611666.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-19422.000,,,,-529979.000,,,,-1212058.000
CostOfGoodsAndServicesSold,1804872.000,1921430.000,1585018.000,1521972.000,1589910.000,1020614.000,1331985.000,972400.000,1166671.000,1180733.000
DeferredIncomeTaxExpenseBenefit,,-480912.000,,,,0.000,,,,
Depreciation,552765.000,530827.000,551320.000,608881.000,680853.000,622757.000,588418.000,320583.000,312824.000,326356.000
DepreciationAndAmortization,1166682.000,1148496.000,1170204.000,1220548.000,1279300.000,1234424.000,1200085.000,932250.000,924490.000,938022.000
DepreciationDepletionAndAmortization,,1148496.000,,,,1246880.000,,,,938022.000
EarningsPerShareBasic,-0.040,-0.060,-0.130,-0.110,-0.530,-0.130,-0.180,-0.070,-0.100,-0.020
EarningsPerShareDiluted,,-0.060,-0.130,-0.110,-0.530,-0.130,-0.180,-0.070,-0.100,-0.020
GainLossOnDispositionOfAssets1,,-55220.000,-27666.000,-10202.000,,,,,,-5828.000
GainLossOnSaleOfOtherAssets,,,,,,86852.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,-297470.000,-55220.000,,,,86852.000,104599.000,4003.000,-17843.000,-5828.000
GainsLossesOnExtinguishmentOfDebt,0.000,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1183530.000,-1523000.000,-2019098.000,-1893090.000,-9492670.000,-2242540.000,-3098712.000,-1175432.000,-2614165.000,
IncomeTaxExpenseBenefit,-525822.000,-479912.000,216599.000,47223.000,-256189.000,0.000,0.000,-2000.000,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-111278.000,,,,-430964.000,,,,282329.000
IncreaseDecreaseInAccountsReceivable,,-859576.000,,,,-1030050.000,,,,1617149.000
IncreaseDecreaseInInventories,,255960.000,,,,67969.000,,,,183963.000
IncreaseDecreaseInOtherCurrentAssets,,-54550.000,,,,45566.000,,,,
IncreaseDecreaseInOtherCurrentLiabilities,,0.000,,,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,,,,-17490.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-37080.000,,,,40549.000,,,,53229.000
InterestExpense,696686.000,560426.000,467252.000,421341.000,373617.000,363468.000,377063.000,373335.000,499348.000,259025.000
InterestPaid,,334426.000,,,,536315.000,,,,295910.000
InvestmentIncomeInterest,75242.000,73275.000,73293.000,73318.000,74046.000,78368.000,77952.000,78650.000,78577.000,81859.000
LineOfCreditFacilityPeriodicPayment,,,,,,242716.000,,,,
NetCashProvidedByUsedInFinancingActivities,,-338231.000,,,,-38871.000,,,,-2726828.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-338231.000,,,,-38871.000,,,,-2726828.000
NetCashProvidedByUsedInInvestingActivities,,-223452.000,,,,-145791.000,,,,2350575.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-223452.000,,,,-145791.000,,,,2350575.000
NetCashProvidedByUsedInOperatingActivities,,542261.000,,,,-345317.000,,,,-835805.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,542261.000,,,,-345317.000,,,,-835805.000
NetIncomeLoss,-657708.000,-1043088.000,-2235697.000,-1940313.000,-9236481.000,-2242540.000,-3098712.000,-1173432.000,-2614165.000,-385985.000
NonoperatingIncomeExpense,-817566.000,-470311.000,-364599.000,-301499.000,-244387.000,-141522.000,-142287.000,-212406.000,-388638.000,-139325.000
