,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,661162.000,595569.000,449224.000,11176.000,11176.000,15000.000,15000.000,23713.000,23713.000,49583.000,102165.000,,38049.000,660901.000,688206.000,564183.000,545477.000,758832.000,1006449.000,1213715.000,1450389.000
AccountsReceivableNetCurrent,285639.000,10000.000,30958.000,,,,,,,,,,,35660.000,57593.000,25299.000,17481.000,132391.000,358385.000,154278.000,175522.000
AccruedProfessionalFeesCurrent,,,,9234.000,0.000,0.000,,,,0.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,147766.000,156382.000,164998.000,173614.000,190846.000,190846.000,207160.000,215416.000,-223792.000,232108.000,240443.000,337682.000,31812.000,3000940.000,3095026.000,3223876.000,3513225.000,14621873.000,14644958.000,14670332.000,14722114.000
AdditionalPaidInCapital,93193008.000,93193008.000,93193008.000,93193008.000,93205016.000,93205016.000,93205016.000,93205016.000,93205016.000,93209942.000,93213636.000,94520061.000,4516664.000,24537415.000,25220981.000,25927037.000,27129525.000,26785705.000,27625852.000,28396766.000,29017385.000
AssetRetirementObligation,,,,,,,,,,,,,,459294.000,467302.000,459991.000,468010.000,1197143.000,1352777.000,1375465.000,1394885.000
AssetRetirementObligationCurrent,,,,,,,,,,,,,,163389.000,166218.000,169126.000,173878.000,176587.000,176587.000,176587.000,176587.000
AssetRetirementObligationsNoncurrent,,,,,,,,,,,,,,295905.000,301084.000,290865.000,294132.000,1020556.000,1176190.000,1198878.000,1218298.000
Assets,4758781.000,4569731.000,4962595.000,2966766.000,2656348.000,2453307.000,2305008.000,2104141.000,1871335.000,1728677.000,1609593.000,2530209.000,3127784.000,16550886.000,16602198.000,15210618.000,14829253.000,2783807.000,3274185.000,3070597.000,3174290.000
AssetsCurrent,4368515.000,4188081.000,4589561.000,2610964.000,2309512.000,2114469.000,1974486.000,1781935.000,415208.000,380866.000,1412354.000,2430209.000,1085300.000,769140.000,902441.000,569130.000,440552.000,610965.000,602927.000,331788.000,405741.000
AssetsHeldForSaleCurrent,,,,,,,,,,1142237.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,286570.000,16405.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,,,,,,,,,,1.000,1.000,1.000,1.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,,,,,,,,383311.000,383311.000,383311.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,,,,,,,,250000.000,250000.000,250000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,,,,,,,,,,,,,,,,,,,250000.000,250000.000,250000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,,,,,,,,133311.000,133311.000,133311.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,,,250000.000,250000.000,250000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilities,,,,,,,,,,,,,,,,,,,133311.000,133311.000,133311.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,,,,,,,,,2912155.000,,,,14621873.000,,,
CapitalizedCostsMineralInterestsInProvedProperties,,,,,,,,,,,,,,,,,,4745917.000,,,
CapitalizedCostsMineralInterestsInUnprovedProperties,,,,,,,,,,,,,,,,,,3384758.000,4754620.000,4761535.000,4761535.000
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,,,,,,,,,,,18072052.000,,,,15401474.000,,,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,,,,,,,,,15159897.000,10281659.000,,,779601.000,,,
CapitalizedCostsProvedProperties,,,,,,,,,,,,,,10003625.000,,,,11368626.000,11754817.000,11754817.000,11754817.000
CapitalizedCostsUnprovedProperties,,,,,,,,,,,,,45740.000,8068427.000,,,,4745917.000,,,
