,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,225000.000,5000.000,,,,138000.000,,,,783000.000,,,,190000.000
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,,,,16000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,12521000.000
AllocatedShareBasedCompensationExpense,2500000.000,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,449000.000,823000.000,844000.000,854000.000,846000.000
AmortizationOfFinancingCosts,83000.000,19000.000,19000.000,19000.000,26000.000,20000.000,21000.000,21000.000,20000.000,911000.000,1651000.000,1760000.000,1751000.000,1744000.000
AmortizationOfFinancingCostsAndDiscounts,83000.000,19000.000,,,,,,,,911000.000,,,,1744000.000
AmortizationOfIntangibleAssets,26467000.000,24079000.000,25400000.000,26200000.000,27044000.000,21298000.000,22100000.000,23800000.000,23859000.000,29874000.000,37800000.000,38000000.000,37888000.000,34267000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,6822880.000,8442330.000,9588364.000,9496703.000,-18372720.000,212150.000,,,,12459929.000,20209083.000,21604986.000,-35873766.000,15011650.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,35600000.000,,,,35600000.000
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,277800000.000,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,,,1100000.000,5300000.000,,41700000.000,97900000.000,99400000.000,,
BusinessCombinationSeparatelyRecognizedTransactionsExpensesAndLossesRecognized,,,,,,,,,,,,,,580000.000
CapitalLeaseObligationsIncurred,,11704000.000,,,,,,,,,,,,
CapitalizedComputerSoftwareAdditions,200000.000,1000000.000,1300000.000,1600000.000,1500000.000,1300000.000,1500000.000,1700000.000,1000000.000,2600000.000,3800000.000,2900000.000,2500000.000,2900000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,16399000.000,-15031000.000,,,,-715000.000,,,,46247000.000,,,,15374000.000
ComprehensiveIncomeNetOfTax,-27051000.000,-19263000.000,-13422000.000,-8141000.000,-2471000.000,268000.000,-1977000.000,-16187000.000,-9075000.000,20642000.000,-27927000.000,-31553000.000,-35941000.000,-34918000.000
CostOfGoodsAndServicesSold,,,92611000.000,97416000.000,,100974000.000,104937000.000,,,,,,,
CostOfRevenue,87165000.000,89191000.000,,,,,,110773000.000,,136476000.000,153077000.000,149427000.000,145011000.000,148749000.000
CurrentFederalStateAndLocalTaxExpenseBenefit,,,,,,,,,,2200000.000,-600000.000,-100000.000,-400000.000,1400000.000
CurrentFederalTaxExpenseBenefit,,,,200000.000,,,,,,,,,,
CurrentForeignTaxExpenseBenefit,,,300000.000,500000.000,,400000.000,300000.000,700000.000,299000.000,1100000.000,700000.000,300000.000,212000.000,900000.000
CurrentStateAndLocalTaxExpenseBenefit,,,,,,200000.000,800000.000,1100000.000,-1404000.000,,,,,
DeferredFederalIncomeTaxExpenseBenefit,,,1700000.000,2000000.000,,500000.000,1700000.000,,,,,,,
DeferredFederalStateAndLocalTaxExpenseBenefit,,,,,,,,,,-29000000.000,-11600000.000,-9100000.000,,3700000.000
DeferredForeignIncomeTaxExpenseBenefit,,,-800000.000,-2400000.000,,200000.000,,,,-700000.000,-1500000.000,0.000,-7837000.000,-200000.000
DeferredIncomeTaxExpenseBenefit,611000.000,977000.000,,,,381000.000,,,,-103203000.000,,,,3440000.000
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,73600000.000,,,,
Depreciation,4803000.000,7046000.000,7500000.000,8000000.000,8410000.000,7866000.000,,,,13172000.000,,,,
EarningsPerShareBasic,,,,,,0.010,,,,0.170,,,,-0.260
EarningsPerShareBasicAndDiluted,-0.280,-0.150,-0.110,-0.060,-0.020,,-0.020,-0.120,,,-0.210,-0.240,,
EarningsPerShareDiluted,,,,,,0.010,,,,0.160,,,,-0.260
EffectOfExchangeRateOnCashAndCashEquivalents,-70000.000,178000.000,,,,-506000.000,,,,566000.000,,,,2327000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,200000.000,,,,500000.000,,,,,,,,
GainLossOnInterestRateCashFlowHedgeIneffectiveness,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
GainLossOnSaleOfEquityInvestments,93000.000,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,-6000.000,,,,,,,,,,,,
GainsLossesOnSalesOfAssets,,,,,,-40000.000,,,,1000.000,,,,225000.000
GeneralAndAdministrativeExpense,15742000.000,15481000.000,16876000.000,18557000.000,18619000.000,18730000.000,21089000.000,23212000.000,27937000.000,40279000.000,34830000.000,33399000.000,34587000.000,39080000.000
GoodwillAcquiredDuringPeriod,,-2870000.000,,,,,,,,,,,,0.000
GoodwillAndIntangibleAssetImpairment,,0.000,,,,0.000,,,,0.000,,,,
GoodwillImpairmentLoss,0.000,0.000,,,,0.000,,,,0.000,,,,
GoodwillTranslationAdjustments,,175000.000,,,,-653000.000,,,,260000.000,,,,
GoodwillTranslationAndPurchaseAccountingAdjustments,,,,,,,,,,,,,,382000.000
GrossProfit,45748000.000,56559000.000,59381000.000,62751000.000,69666000.000,76344000.000,77494000.000,77750000.000,84692000.000,100637000.000,137636000.000,141766000.000,147112000.000,146388000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,,,,,,,,,,0.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-26876000.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-19051000.000,-15173000.000,-9070000.000,-1311000.000,2970000.000,4094000.000,-5404000.000,-1448000.000,-85138000.000,-47020000.000,-37012000.000,-20620000.000,-25804000.000
IncomeLossFromEquityMethodInvestments,93000.000,21000.000,89000.000,-84000.000,-87000.000,-1108000.000,-3458000.000,-4550000.000,-5524000.000,-683000.000,-341000.000,-173000.000,-100000.000,0.000
IncomeTaxExaminationPenaltiesAndInterestExpense,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefit,244000.000,3439000.000,1048000.000,289000.000,1410000.000,978000.000,2707000.000,5397000.000,2260000.000,-99902000.000,-13931000.000,-7387000.000,11362000.000,5774000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,600000.000,,,,,,
