,2011-07-03,2011-10-02,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,269624000.000,232753000.000,252228000.000,,,,,
AccountsPayableCurrent,174485000.000,155769000.000,143088000.000,178825000.000,169872000.000,213380000.000,171545000.000,194218000.000,187247000.000,193160000.000,189587000.000,219392000.000,222739000.000
AccrualForEnvironmentalLossContingenciesGross,,,,,,,400000.000,,,,500000.000,,
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,382000.000,,,,868000.000,,
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,,,86000.000,,,,0.000,,
AccruedInsuranceCurrent,,,,,,,9807000.000,,,,9695000.000,,
AccruedRentNoncurrent,,,,,,,6985000.000,,,,7323000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,216883000.000,228364000.000,239561000.000,251737000.000,264488000.000,278389000.000,289537000.000,302212000.000,317165000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,0.000,,,,,,,,,,
AdditionalPaidInCapital,187444000.000,190533000.000,269368000.000,269587000.000,271725000.000,274704000.000,276430000.000,277300000.000,279625000.000,282432000.000,285376000.000,287852000.000,292164000.000
AllowanceForDoubtfulAccountsReceivableCurrent,711000.000,711000.000,647000.000,407000.000,519000.000,873000.000,707000.000,418000.000,-519000.000,-582000.000,480000.000,615000.000,654000.000
AssetRetirementObligationsNoncurrent,,,,,,,4022000.000,,,,4094000.000,,
Assets,1008097000.000,1030497000.000,1095970000.000,1130749000.000,1161538000.000,1602210000.000,1571383000.000,1585995000.000,1364588000.000,1367495000.000,1374605000.000,1541576000.000,1585136000.000
AssetsCurrent,261149000.000,271184000.000,314182000.000,337901000.000,339422000.000,746291000.000,515425000.000,529189000.000,296589000.000,312447000.000,295832000.000,371398000.000,365214000.000
AssetsHeldForSaleLongLived,,,,,,,,,,,900000.000,,
CashAndCashEquivalentsAtCarryingValue,66437000.000,77487000.000,120564000.000,128305000.000,128891000.000,313053000.000,286232000.000,263918000.000,29388000.000,34664000.000,22461000.000,24370000.000,26767000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,493730000.000,286232000.000,263918000.000,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
