,2011-07-03,2012-07-01,2013-06-30,2014-06-29
AccretionExpense,,,,3914000.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,31043000.000
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,2732000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,39211000.000,22084000.000,20516000.000,14145000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-1648000.000,-5619000.000,,
AdvertisingExpense,4600000.000,6300000.000,5000000.000,6900000.000
AllocatedShareBasedCompensationExpense,39260000.000,22169000.000,21844000.000,15226000.000
AmortizationOfDebtDiscountPremium,,,,3497000.000
AmortizationOfFinancingCosts,,,,417000.000
AmortizationOfIntangibleAssets,42461000.000,30600000.000,5935000.000,6375000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,8743000.000,7226000.000,6167000.000,5300000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,-0.830,,-0.030,
BusinessAcquisitionProFormaEarningsPerShareDiluted,-0.830,,-0.030,
BusinessAcquisitionProFormaNetIncomeLoss,-71991000.000,,,
BusinessAcquisitionProFormaRevenue,454435000.000,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,-2802000.000,
BusinessAcquisitionsProFormaRevenue,,,501064000.000,
CapitalExpendituresIncurredButNotYetPaid,94000.000,336000.000,353000.000,594000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-117653000.000,69888000.000,-95411000.000,52802000.000
ComprehensiveIncomeNetOfTax,-83233000.000,-12515000.000,-5911000.000,-29025000.000
CostOfGoodsAndServicesSold,200407000.000,245934000.000,,
CostOfGoodsSold,167280000.000,184593000.000,199767000.000,186336000.000
CostOfGoodsSoldAmortization,,,21800000.000,24916000.000
CurrentFederalTaxExpenseBenefit,7240000.000,4514000.000,-7882000.000,-21000.000
CurrentForeignTaxExpenseBenefit,4698000.000,3420000.000,5745000.000,1836000.000
CurrentIncomeTaxExpenseBenefit,7993000.000,8335000.000,-2255000.000,1931000.000
CurrentStateAndLocalTaxExpenseBenefit,-3945000.000,401000.000,-118000.000,116000.000
DebtInstrumentConvertibleConversionRatio1,,,,0.097
DebtIssuanceCosts,,,,5300000.000
DeferredFederalIncomeTaxExpenseBenefit,3692000.000,-7850000.000,6261000.000,0.000
DeferredForeignIncomeTaxExpenseBenefit,-333000.000,1392000.000,-4631000.000,1415000.000
DeferredIncomeTaxExpenseBenefit,16770000.000,-6757000.000,1886000.000,1415000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,13411000.000,-299000.000,256000.000,0.000
