,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsPayableCurrent,56373000.000,60920000.000,57374000.000,68744000.000
AccountsReceivableGrossCurrent,72194000.000,91196000.000,77092000.000,90356000.000
AccountsReceivableNetCurrent,82728000.000,95409000.000,82458000.000,95553000.000
AccruedAdvertisingCurrent,31632000.000,38784000.000,33212000.000,31025000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,160461000.000,168585000.000,175744000.000,184495000.000
AdditionalPaidInCapitalCommonStock,11353000.000,5876000.000,12323000.000,17056000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1092000.000,55000.000,291000.000,442000.000
Assets,1149359000.000,1210537000.000,1247011000.000,1279795000.000
AssetsCurrent,365548000.000,433169000.000,409657000.000,447134000.000
BankOverdrafts,,,2686000.000,
CapitalLeaseObligations,565000.000,417000.000,276000.000,1090000.000
CapitalLeasesFutureMinimumPaymentsDue,,,279000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,277000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,2000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,0.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,3000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,276000.000,
CapitalizedComputerSoftwareGross,5537000.000,4989000.000,5261000.000,5708000.000
CashAndCashEquivalentsAtCarryingValue,68006000.000,115942000.000,104440000.000,114058000.000
CommercialPaperAtCarryingValue,,,56967000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,65841286.000,77287899.000,78078535.000,78183000.000
CommonStockSharesOutstanding,65841286.000,77287899.000,,
CommonStockValue,657000.000,773000.000,781000.000,783000.000
DebtAndCapitalLeaseObligations,1279254000.000,1077849000.000,1078931000.000,1080257000.000
DebtInstrumentCarryingAmount,1300183000.000,,1095276000.000,
DebtInstrumentInterestRateStatedPercentage,,,0.055,
DebtInstrumentUnamortizedDiscount,,,4707000.000,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,21494000.000,,,
DeferredFinanceCostsNet,12131000.000,9915000.000,11638000.000,11294000.000
DeferredIncomeTaxLiabilities,,,66580000.000,
DeferredOfferingCosts,,,,658000.000
DeferredTaxAssetsGross,,,69287000.000,
DeferredTaxAssetsInventory,,,5420000.000,
DeferredTaxAssetsLiabilitiesNet,,,2707000.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,14260000.000,16718000.000,2707000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,42207000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,3533000.000,
DeferredTaxAssetsOther,,,1380000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,6565000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,3111000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,7071000.000,
DeferredTaxAssetsValuationAllowance,35906000.000,21984000.000,,
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,,,998000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,45246000.000,
DeferredTaxLiabilitiesNoncurrent,,,,10968000.000
DeferredTaxLiabilitiesOther,,,3667000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,16669000.000,
DueToRelatedPartiesNoncurrent,48673000.000,41440000.000,,
EmployeeRelatedLiabilitiesCurrent,21008000.000,23315000.000,27539000.000,15896000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,208577000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,86184000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,30217000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,18833000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,23595000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,25173000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,28441000.000,
FiniteLivedIntangibleAssetsGross,,,421020000.000,
FiniteLivedIntangibleAssetsNet,,,212443000.000,
FormerGainContingencyRecognizedInCurrentPeriod,,,,1500000.000
GainContingencyUnrecordedAmount,3175000.000,4512000.000,5867000.000,3766000.000
Goodwill,299708000.000,299708000.000,330393000.000,330393000.000
GoodwillImpairedAccumulatedImpairmentLoss,0.000,0.000,0.000,0.000
InsuranceSettlementsReceivable,8703000.000,4436000.000,2329000.000,2121000.000
IntangibleAssetsNetExcludingGoodwill,,,242537000.000,234983000.000
InterestPayableCurrent,519000.000,457000.000,1791000.000,9586000.000
InterestPortionOfMinimumLeasePaymentsSaleLeasebackTransactions,,,16617000.000,
InventoryFinishedGoods,136187000.000,134927000.000,115312000.000,128470000.000
InventoryRawMaterials,45640000.000,46063000.000,53364000.000,52958000.000
InventoryValuationReserves,6126000.000,5507000.000,5860000.000,4319000.000
InventoryWorkInProcess,2934000.000,2688000.000,2810000.000,2611000.000
Liabilities,1485089000.000,1540218000.000,1548213000.000,1560927000.000
LiabilitiesAndStockholdersEquity,1149359000.000,1210537000.000,1247011000.000,1279795000.000
LiabilitiesCurrent,185055000.000,178830000.000,224693000.000,228758000.000
LongTermDebt,1278689000.000,,1090569000.000,
LongTermDebtAndCapitalLeaseObligations,1265772000.000,1077454000.000,1078657000.000,1079782000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,13482000.000,395000.000,274000.000,475000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,1241683000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,274000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,13000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,13000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,13000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,13000000.000,,2000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,6500000.000,,,
MinimumLeasePaymentsSaleLeasebackTransactions,,,40252000.000,
MinimumLeasePaymentsSaleLeasebackTransactionsThereafter,,,28355000.000,
MinimumLeasePaymentsSaleLeasebackTransactionsWithinFiveYears,,,2427000.000,
MinimumLeasePaymentsSaleLeasebackTransactionsWithinFourYears,,,2403000.000,
MinimumLeasePaymentsSaleLeasebackTransactionsWithinOneYear,,,2332000.000,
MinimumLeasePaymentsSaleLeasebackTransactionsWithinThreeYears,,,2379000.000,
MinimumLeasePaymentsSaleLeasebackTransactionsWithinTwoYears,,,2356000.000,
MoneyMarketFundsAtCarryingValue,,,45959000.000,
NoncurrentAssets,,,,1592000.000
NotesAndLoansReceivableGrossNoncurrent,895000.000,898000.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,8923000.000,
