,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,-39897.000,,,,-1400.000,,
ConversionGainsAndLossesOnForeignInvestments,,,,,,-14.000,-4.000,,,,,,,,
CostOfGoodsAndServicesSold,,,,,,97358.000,96356.000,,172083.000,101413.000,223906.000,314752.000,200254.000,311477.000,241310.000
CostOfGoodsSold,,,,,88384.000,135825.000,146844.000,68533.000,118561.000,51533.000,173276.000,277899.000,145088.000,231499.000,190887.000
CostOfRealEstateSales,,,,,137473.000,,,,,,,,,,
CurrentFederalTaxExpenseBenefit,,,,,,,,,7016.000,,,,37347.000,,
CurrentStateAndLocalTaxExpenseBenefit,,,,,,,,,4097.000,,,,9886.000,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,,,,,,,424.000,,
DeferredFederalStateAndLocalTaxExpenseBenefit,,,,,,,,,,,,,112.000,,
Depreciation,,,,,259.000,258.000,259.000,342.000,424.000,425.000,2403.000,5687.000,5687.000,5687.000,5686.000
DepreciationDepletionAndAmortization,,,,,,258.000,,,,,,,,,
DepreciationExpense,,,,,259.000,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
EarningsPerShareBasicAndDiluted,,,,,,-0.000,0.000,,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,0.238,,,,0.436,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,0.150,,,,0.428,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,0.000,,
EffectiveIncomeTaxRateReconciliationDeductions,,,,,,,,,,,,,-0.103,,
EffectiveIncomeTaxRateReconciliationDeductionsOther,,,,,,,,,,,,,-0.028,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,,,,,,,,,0.124,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,,,0.088,,,,,,
EffectiveIncomeTaxRateReconciliationTaxContingenciesOther,,,,,,,,,,,,,-0.014,,
GeneralAndAdministrativeExpense,119.000,419.000,42.000,717.000,172855.000,232895.000,166784.000,30028.000,189126.000,162681.000,181403.000,120936.000,153469.000,178785.000,166597.000
GrossProfit,,,,,299825.000,209236.000,251518.000,337043.000,265892.000,325238.000,242633.000,399486.000,303407.000,305075.000,409673.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,70593.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,41898.000,136907.000,37112.000,-95420.000,109567.000,79445.000,140119.000
IncomeLossFromContinuingOperationsPerBasicShare,-1.100,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,24002.000,,11114.000,65527.000,20649.000,-36228.000,47769.000,34784.000,58160.000
IncreaseDecreaseInAccountsPayable,24275.000,,,,40033.000,,,,-24936.000,,,,1123.000,,
IncreaseDecreaseInAccountsReceivable,,,,,-3240.000,,,,-21.000,,,,175.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,,,11114.000,,,,47769.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,-6886.000,,,,-49374.000,,,,-68405.000,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,45.000,,,,192.000,,,,,,,,,,
IncreaseDecreaseInInventories,,,,,-19299.000,,,,-7888.000,,,,-47489.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,,938.000,,
InterestExpense,,,,,,40.000,,,144.000,,250.000,,1098.000,1051.000,4387.000
InterestExpenseRelatedParty,-45.000,-12.000,-26.000,-48.000,,,,,,,,,,,
InterestPaid,,,,,,,,,144.000,,,,1098.000,,
NetCashProvidedByUsedInFinancingActivities,4500.000,,,,-99790.000,,,,,,,,-2996.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4500.000,,,,-99790.000,,,,,,,,-2996.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,-50000.000,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-50000.000,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-4777.000,,,,136770.000,,,,-39897.000,,,,1596.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4777.000,,,,136770.000,,,,-39897.000,,,,1596.000,,
NetIncomeLoss,-29097.000,-2965.000,-21420.000,-113084.000,125711.000,-34944.000,46591.000,47872.000,30784.000,71380.000,16463.000,-59192.000,61798.000,44661.000,81959.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-0.020,-0.140,,0.000,,,,,,,,,,
OfficersCompensation,,,,,1000.000,11013.000,13886.000,127442.000,34300.000,25225.000,21465.000,316930.000,33586.000,40107.000,92884.000
OperatingExpenses,29052.000,2953.000,21394.000,113036.000,174114.000,244166.000,180929.000,268612.000,223850.000,188331.000,205271.000,493553.000,192742.000,224579.000,265167.000
OtherExpenses,-45.000,-12.000,-26.000,-48.000,,14.000,4.000,,144.000,,250.000,,1098.000,1051.000,4387.000
ProceedsFromRelatedPartyDebt,,,,,4607.000,,,,15453.000,,,,,,
ProceedsFromSaleOfLand,,,,,378743.000,,,,,,,,,,
ProfessionalFees,28933.000,2534.000,21352.000,76210.000,,,,,,,,,,,
ProfitLoss,,,,,,-34944.000,,,,,,,,,
RepaymentsOfLongTermDebt,,,,,,,,,,,,,2996.000,,
Revenues,,,,,437298.000,345061.000,398362.000,567538.000,437975.000,426651.000,466539.000,714238.000,503661.000,616552.000,650983.000
SalesReturnsGoods,,,,,,,,,385218.000,377061.000,423653.000,622366.000,443798.000,545293.000,
SalesRevenueGoodsNet,,,,,,,,,,,,,,,491605.000
SalesRevenueNet,,,,,437298.000,345061.000,398362.000,567538.000,437975.000,426651.000,466539.000,714238.000,503661.000,616552.000,650983.000
SalesRevenueServicesNet,,,,,,298394.000,339284.000,,,,,,,,105896.000
ShippingAndHandlingRevenue,,,,,,46667.000,59078.000,,245439.000,49590.000,42886.000,-100810.000,59863.000,71259.000,53482.000
ShippingHandlingAndTransportationCosts,,,,,49089.000,38467.000,50488.000,73007.000,53522.000,49880.000,50630.000,36853.000,55166.000,79978.000,50423.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,122637.000,151273.000,,151542816.000,,,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,26376.000,,,,,198637719.000,199160014.000,,199160014.000,199160014.000,199160014.000,-398320028.000,199160014.000,199160014.000,199160014.000
