,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,1197000.000,112000.000,
AdvertisingExpense,70304000.000,68489000.000,63820000.000,55223000.000
AmortizationOfFinancingCosts,5740000.000,7901000.000,7949000.000,12955000.000
AmortizationOfIntangibleAssets,3524000.000,2492000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,264047.000,,,
AssetImpairmentCharges,,,,5483000.000
AvailableForSaleSecuritiesGrossRealizedLosses,1900000.000,,,
CapitalLeaseObligationsIncurred,,,281000.000,0.000
CashFlowsBetweenTransfereeAndTransferorServicingFees,948000.000,914000.000,811000.000,929000.000
ComprehensiveIncomeNetOfTax,-5566000.000,30599000.000,-95312000.000,-46857000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,69275000.000,64396000.000,-101828000.000,-51158000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,63709000.000,94995000.000,-197140000.000,-98015000.000
ContractuallySpecifiedServicingFeesLateFeesAndAncillaryFeesEarnedInExchangeForServicingFinancialAssets,,0.000,,
ConversionOfStockAmountConverted1,,,8666000.000,321000.000
CostsAndExpenses,395199000.000,376623000.000,511723000.000,438027000.000
CurrentFederalTaxExpenseBenefit,177000.000,107000.000,-234000.000,183000.000
CurrentIncomeTaxExpenseBenefit,212000.000,117000.000,-305000.000,225000.000
CurrentStateAndLocalTaxExpenseBenefit,35000.000,10000.000,-71000.000,42000.000
DebtIssuanceCosts,8930000.000,8683000.000,6741000.000,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,5117000.000
DeferredFederalIncomeTaxExpenseBenefit,1990000.000,15313000.000,-15062000.000,-12910000.000
DeferredIncomeTaxExpenseBenefit,2334000.000,21023000.000,-17911000.000,-15565000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,344000.000,5710000.000,-2849000.000,-2655000.000
DefinedContributionPlanCostRecognized,505000.000,520000.000,668000.000,862000.000
DefinedContributionPlanEmployerMatchingContributionPercent,0.500,0.500,,
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,0.080,0.080,,
Depreciation,2179000.000,1676000.000,,
DepreciationDepletionAndAmortization,5703000.000,4168000.000,4613000.000,4814000.000
EffectiveIncomeTaxRateContinuingOperations,0.039,0.179,0.085,0.135
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.039,-0.020,-0.019,-0.105
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,,-0.003,0.010,0.037
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,-0.001,0.034,0.014,0.030
EmployeeBenefitsAndShareBasedCompensation,42595000.000,41108000.000,52656000.000,79750000.000
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,164803000.000,551640000.000,-157728000.000,51723000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,162939000.000,-553738000.000,,51723000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,1891000.000,1615000.000,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,388401000.000,420886000.000,385288000.000,273298000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,,,20809000.000,271331000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,437704000.000,489307000.000,511867000.000,507110000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,,0.000
FeesAndCommissions,5276000.000,4149000.000,8016000.000,13824000.000
FinancialServicesRevenue,459563000.000,494376000.000,296367000.000,324672000.000
FinancingInterestExpense,193035000.000,200798000.000,208545000.000,224499000.000
GainLossOnSaleOfDerivatives,200000.000,-628000.000,-190000.000,
GainLossOnSaleOfMortgageLoans,,,18590000.000,75102000.000
GainLossOnSaleOfNotesReceivable,-1862000.000,2098000.000,0.000,0.000
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,-4200000.000,-69000.000,,-5483000.000
GainsLossesOnExtinguishmentOfDebt,14217000.000,270000.000,593000.000,
GeneralAndAdministrativeExpense,20179000.000,18567000.000,21057000.000,26870000.000
GoodwillImpairmentLoss,0.000,0.000,85000000.000,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,0.000,,5500000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-215356000.000,-113355000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,64364000.000,117753000.000,-215400000.000,-113355000.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,61818000.000,31211000.000,-95312000.000,-46857000.000
IncomeTaxExpenseBenefit,2546000.000,21140000.000,,
IncomeTaxesPaid,,,128000.000,96000.000
IncreaseDecreaseInAccountsPayable,-4727000.000,1398000.000,-1021000.000,7838000.000
IncreaseDecreaseInAccruedLiabilities,8741000.000,-7226000.000,,
IncreaseDecreaseInInterestPayableNet,2798000.000,2931000.000,4658000.000,5743000.000
IncreaseDecreaseInOtherOperatingAssets,723000.000,-219000.000,-919000.000,2947000.000
IncreaseDecreaseInOtherOperatingLiabilities,192000.000,-969000.000,-2902000.000,-718000.000
IncreaseDecreaseInOtherReceivables,-375000.000,793000.000,-1683000.000,1498000.000
IncreaseDecreaseInRestrictedCashAndInvestments,-3540000.000,88868000.000,-66182000.000,58808000.000
InsuranceCommissionsAndFees,900000.000,,,
InterestAndDividendIncomeOperating,,,3400000.000,2500000.000
InterestIncomeOperating,172423000.000,186958000.000,190203000.000,193032000.000
InterestPaid,228683000.000,225803000.000,236075000.000,224086000.000
LifeSettlementContractsFairValueMethodUnrealizedGainLoss,-33000.000,-116000.000,-16000.000,
MarketableSecuritiesGainLoss,15299000.000,888000.000,-4641000.000,4083000.000
