,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,4431000.000,3810000.000,3753000.000,4039000.000,6706000.000,8707000.000,4783000.000,6150000.000,7850000.000,12018000.000,7287000.000,7769000.000,10389000.000,12032000.000,8657000.000
AccountsReceivableNetCurrent,,,,,50000000.000,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,,29540000.000,7785000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,175000.000,187000.000,218000.000,255000.000,302000.000,358000.000,660000.000,737000.000,899000.000,1077000.000,1251000.000,1438000.000,1656000.000,2464000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,-100000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,18000.000,25000.000,35000.000,-65000.000,-17000.000,24000.000,79000.000,-473000.000,4000.000,-118000.000,-159000.000,-212000.000,-222000.000
AdditionalPaidInCapital,351431000.000,352739000.000,410886000.000,415604000.000,421193000.000,428390000.000,435204000.000,444034000.000,452887000.000,465924000.000,475024000.000,486372000.000,496210000.000,504517000.000,510612000.000
Assets,238376000.000,217682000.000,297093000.000,478126000.000,490486000.000,498370000.000,517425000.000,471049000.000,450751000.000,428851000.000,398845000.000,385854000.000,350585000.000,299630000.000,238272000.000
AssetsCurrent,238333000.000,217400000.000,268332000.000,442155000.000,462644000.000,473625000.000,492904000.000,460278000.000,288083000.000,306485000.000,331784000.000,355088000.000,346941000.000,295887000.000,235796000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,57000.000,6000.000,1000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,-113000.000,-29000.000,42000.000,138000.000,-473000.000,4000.000,142000.000,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,18000.000,60000.000,65000.000
AvailableForSaleSecuritiesAmortizedCost,,,223898000.000,203945000.000,313917000.000,423859000.000,393747000.000,412278000.000,170952000.000,170502000.000,172311000.000,131527000.000,155513000.000,155402000.000,135125000.000
AvailableForSaleSecuritiesCurrent,,,196500000.000,188733000.000,313978000.000,423746000.000,393718000.000,412320000.000,26147000.000,74731000.000,109104000.000,104658000.000,,,
AvailableForSaleSecuritiesNoncurrent,,,27763000.000,15255000.000,,,,,144944000.000,95298000.000,63211000.000,27011000.000,0.000,0.000,0.000
