,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,,,,,,,,,,,,388203.000,430435.000,494718.000,512590.000,527607.000
AccountsPayableCurrent,18455.000,27015.000,44457.000,53656.000,99756.000,133865.000,171385.000,191511.000,214965.000,225907.000,366827.000,18000.000,5244.000,8211.000,1641.000,67908.000
AccountsPayableFairValueDisclosure,,,,,,,,,,,,18000.000,5244.000,8211.000,1641.000,67908.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,388203.000,430435.000,494718.000,512590.000,527607.000
AccountsReceivableNet,,,,,,,,,,,,,,,3532.000,3606.000
AccountsReceivableNetCurrent,,,,,15000.000,30299.000,10000.000,10000.000,,,,,,,,
AccruedLiabilitiesFairValueDisclosure,,,,,,,,,,,,6487.000,13177.000,6986.000,16608.000,33089.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,-244.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,-1457599.000,-2726376.000,-3580593.000,-7087023.000,-7087023.000
AdditionalPaidInCapital,,,,,,,,,,,,831280.000,1113250.000,2844076.000,4234503.000,4841406.000
AdditionalPaidInCapitalCommonStock,97000.000,97000.000,102000.000,102000.000,102000.000,102000.000,102000.000,567300.000,396250.000,486852.000,686280.000,,,,,
AdvancesOnInventoryPurchases,,,,,,,,,,,,,11426.000,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,0.000,,
Assets,,,,,40000.000,30299.000,11770.000,10146.000,26026.000,7357.000,100024.000,68676.000,88636.000,465862.000,469633.000,725825.000
AssetsCurrent,,,,,40000.000,30299.000,11770.000,,,,,68676.000,88636.000,263462.000,221909.000,236510.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,68676.000,88636.000,465862.000,424309.000,438910.000
AvailableForSaleSecurities,,,,,,,,,,,,,,200000.000,200000.000,200000.000
BusinessAcquisitionSharePrice,,,,,,,,,,,,0.010,0.010,0.010,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,,,,388203.000,430435.000,494718.000,512590.000,527607.000
CashAndCashEquivalentsAtCarryingValue,,,,,25000.000,30299.000,1770.000,146.000,26026.000,7357.000,100024.000,68676.000,77210.000,192556.000,115218.000,130373.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,,3000000.000,,
CommonStockParOrStatedValuePerShare,,,,,,,,,,,,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000,700000000.000
